infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
3,0,33938,1,2,0
3,0,33938,1,2,0
4,0,33937,1,3,0
5,0,33936,1,4,0
5,0,33936,1,4,0
6,0,33935,2,4,0
6,0,33935,2,4,0
6,0,33935,2,4,0
7,0,33934,3,4,0
9,0,33932,3,6,0
12,0,33929,4,8,0
15,0,33926,5,10,0
18,0,33923,5,13,0
21,0,33920,5,16,0
26,0,33915,5,21,0
30,0,33911,7,23,0
37,0,33904,9,28,0
45,0,33896,11,34,0
55,0,33886,17,38,0
68,0,33873,18,50,0
83,0,33858,25,58,0
99,0,33842,29,70,0
120,0,33821,29,71,0
140,0,33801,49,71,20
154,0,33787,56,78,20
174,0,33767,65,89,20
197,0,33744,71,106,20
227,0,33714,82,125,20
256,0,33685,89,147,20
295,0,33646,112,163,20
356,0,33585,136,200,20
428,0,33513,158,250,20
522,0,33419,192,310,20
644,0,33297,239,385,20
790,0,33151,294,455,20
976,0,32965,373,553,40
1154,0,32787,419,629,50
1335,0,32606,528,701,104
1548,0,32393,607,812,106
1789,0,32152,720,938,129
2064,0,31877,815,1081,131
2394,0,31547,963,1263,167
2782,0,31159,1100,1488,167
3229,0,30712,1314,1709,192
3766,0,30175,1511,2006,205
4341,0,29600,1761,2313,245
4982,0,28959,2022,2682,264
5741,0,28200,2330,3091,275
6594,0,27347,2687,3551,315
7205,0,26736,2914,3895,343
7846,0,26095,3201,4249,382
8503,0,25438,3433,4651,383
9266,0,24675,3744,5062,406
9986,0,23955,4037,5476,441
10666,0,23275,4287,5862,455
11390,0,22551,4594,6242,496
12118,0,21823,4900,6622,536
12847,0,21094,5199,7031,574
13594,0,20347,5497,7470,595
14332,0,19609,5790,7890,604
15067,0,18874,6123,8243,630
15532,0,18409,6326,8488,668
15954,0,17987,6498,8738,688
16359,0,17582,6664,8967,688
16756,0,17185,6842,9178,695
17109,0,16832,6988,9378,705
17478,0,16463,7152,9580,713
17774,0,16167,7267,9756,716
18099,0,15842,7395,9951,720
18310,0,15631,7493,10064,722
18510,0,15431,7576,10181,722
18677,0,15264,7641,10280,722
18854,0,15087,7705,10389,725
18941,0,15000,7739,10442,727
19012,0,14929,7772,10480,727
19083,0,14858,7806,10517,727
19141,0,14800,7830,10551,727
19184,0,14757,7846,10578,727
19233,0,14708,7862,10609,727
19279,0,14662,7883,10634,729
19314,0,14627,7895,10657,729
19349,0,14592,7910,10677,729
19369,0,14572,7913,10694,729
19393,0,14548,7922,10708,729
19419,0,14522,7930,10725,730
19468,0,14473,7961,10743,743
19525,0,14416,7983,10778,743
19582,0,14359,8007,10811,743
19643,0,14298,8034,10845,743
19728,0,14213,8069,10895,748
19809,0,14132,8108,10936,748
19892,0,14049,8147,10980,749
19997,0,13944,8190,11041,749
20171,0,13770,8253,11149,754
20345,0,13596,8323,11253,757
20545,0,13396,8411,11365,757
20770,0,13171,8506,11492,757
21177,0,12764,8668,11735,768
21586,0,12355,8829,11977,770
22047,0,11894,9028,12231,776
22529,0,11412,9235,12500,783
23053,0,10888,9425,12819,789
23589,0,10352,9647,13121,805
24101,0,9840,9860,13419,817
24616,0,9325,10065,13725,817
25238,0,8703,10279,14104,823
25856,0,8085,10543,14445,851
26402,0,7539,10783,14751,863
26956,0,6985,11002,15063,865
27651,0,6290,11282,15438,889
28244,0,5697,11514,15791,928
28801,0,5140,11744,16109,937
29285,0,4656,11938,16386,947
29750,0,4191,12125,16647,960
30170,0,3771,12292,16885,977
30558,0,3383,12446,17114,991
30885,0,3056,12575,17309,997
31172,0,2769,12675,17489,999
31423,0,2518,12750,17664,1006
31651,0,2290,12824,17813,1008
31875,0,2066,12896,17960,1013
32052,0,1889,12927,18106,1018
32183,0,1758,12929,18235,1018
32308,0,1633,12928,18356,1018
32439,0,1502,12914,18498,1023
32536,0,1405,12904,18600,1025
32628,0,1313,12881,18714,1030
32696,0,1245,12849,18814,1030
32763,0,1178,12809,18921,1030
32836,0,1105,12767,19035,1031
32919,0,1022,12660,19223,1032
32988,0,953,12575,19375,1033
33046,0,895,12458,19549,1036
