infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,0,2
4,0,33936,2,0,2
5,0,33935,2,1,2
7,0,33933,2,2,3
9,0,33931,2,3,4
10,0,33930,2,3,5
12,0,33928,3,4,5
14,0,33926,3,6,5
15,0,33925,3,6,6
17,0,33923,3,7,7
20,0,33920,4,8,8
22,0,33918,5,9,8
25,0,33915,7,10,8
31,0,33909,9,12,10
34,0,33906,10,14,10
40,0,33900,12,18,10
49,0,33891,13,22,14
56,0,33884,16,25,15
67,0,33873,21,29,17
83,0,33857,26,37,20
103,0,33837,33,42,28
125,0,33815,37,48,40
156,0,33784,48,59,49
193,0,33747,63,70,60
234,0,33706,75,86,73
295,0,33645,89,113,93
360,0,33580,110,130,120
442,0,33498,138,159,145
542,0,33398,162,204,176
667,0,33273,210,252,205
836,0,33104,261,309,266
1040,0,32900,331,380,329
1289,0,32651,405,490,394
1594,0,32346,484,606,504
1942,0,31998,594,743,605
2367,0,31573,722,915,730
2884,0,31056,875,1114,895
3471,0,30469,1044,1363,1064
4125,0,29815,1241,1620,1264
4911,0,29029,1485,1945,1481
5790,0,28150,1772,2283,1735
6782,0,27158,2078,2692,2012
7921,0,26019,2414,3156,2351
9095,0,24845,2773,3617,2705
10339,0,23601,3159,4103,3077
11711,0,22229,3555,4674,3482
13083,0,20857,3986,5225,3872
14466,0,19474,4391,5766,4309
15973,0,17967,4841,6368,4764
17575,0,16365,5327,7014,5234
19174,0,14766,5816,7652,5706
20786,0,13154,6314,8326,6146
22407,0,11533,6808,8987,6612
24012,0,9928,7314,9610,7088
25464,0,8476,7752,10169,7543
26722,0,7218,8145,10672,7905
27772,0,6168,8457,11119,8196
28343,104,5493,8628,11346,8369
28691,285,4964,8747,11494,8450
28806,607,4527,8773,11539,8494
28642,1127,4171,8725,11480,8437
28278,1868,3794,8595,11358,8325
27445,2965,3530,8347,11022,8076
26180,4434,3326,7966,10494,7720
24456,6315,3169,7454,9801,7201
23025,8146,2769,7008,9259,6758
20736,10668,2536,6292,8383,6061
18303,13271,2366,5578,7375,5350
16031,15651,2258,4914,6443,4674
14461,17521,1958,4422,5821,4218
12934,19168,1838,3941,5181,3812
12251,19895,1794,3741,4897,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12246,19900,1794,3739,4894,3613
12383,19947,1610,3779,4954,3650
12444,20041,1455,3779,4999,3666
12447,20212,1281,3776,4998,3673
12270,20517,1153,3730,4918,3622
11915,21026,999,3622,4770,3523
11270,21825,845,3420,4504,3346
10298,22951,691,3122,4124,3052
8954,24432,554,2729,3568,2657
7148,26395,397,2179,2845,2124
5191,28479,270,1592,2055,1544
3241,30537,162,996,1300,945
1777,32092,71,548,694,535
372,33547,21,120,145,107
0,33940,0,0,0,0
