infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
3,0,33938,1,2,0
3,0,33938,1,2,0
4,0,33937,2,2,0
5,0,33936,2,3,0
6,0,33935,2,4,0
6,0,33935,2,4,0
7,0,33934,3,4,0
9,0,33932,5,4,0
10,0,33931,5,5,0
14,0,33927,8,6,0
18,0,33923,10,8,0
24,0,33917,14,10,0
32,0,33909,17,15,0
45,0,33896,21,24,0
52,0,33889,24,28,0
66,0,33875,27,39,0
84,0,33857,33,51,0
103,0,33838,38,62,0
106,0,33835,41,62,3
109,0,33832,43,63,3
112,0,33829,44,65,3
117,0,33824,46,68,3
122,0,33819,48,71,3
129,0,33812,50,76,3
140,0,33801,53,84,3
152,0,33789,57,92,3
165,0,33776,62,100,3
179,0,33762,68,108,3
197,0,33744,76,118,3
229,0,33712,87,139,3
263,0,33678,103,157,3
307,0,33634,121,183,3
367,0,33574,136,212,3
425,0,33516,163,224,19
480,0,33461,196,246,38
535,0,33406,210,264,38
598,0,33343,246,291,61
668,0,33273,274,333,61
760,0,33181,306,393,61
877,0,33064,358,458,61
1018,0,32923,415,542,61
1209,0,32732,495,653,61
1446,0,32495,582,803,61
1749,0,32192,713,975,61
2129,0,31812,875,1193,61
2628,0,31313,1082,1482,61
3221,0,30720,1315,1811,64
3930,0,30011,1592,2144,94
4629,0,29312,1906,2475,188
5286,0,28655,2155,2811,243
5894,0,28047,2414,3055,309
6487,0,27454,2714,3301,415
7083,0,26858,2959,3568,464
7624,0,26317,3196,3804,544
7954,0,25987,3361,3967,600
8277,0,25664,3494,4157,603
8630,0,25311,3624,4380,603
9060,0,24881,3799,4633,603
9444,0,24497,3958,4849,605
9890,0,24051,4137,5116,614
10400,0,23541,4344,5412,614
10916,0,23025,4572,5700,621
11553,0,22388,4804,6091,621
12240,0,21701,5091,6491,635
12984,0,20957,5391,6929,635
13739,0,20202,5706,7369,640
14275,0,19666,5925,7671,640
14778,0,19163,6124,7970,654
15301,0,18640,6342,8254,660
15754,71,18116,6507,8523,677
16092,188,17661,6672,8699,693
16340,422,17179,6777,8840,691
16434,816,16691,6816,8903,688
16335,1449,16157,6768,8862,674
15866,2325,15750,6568,8617,654
15017,3638,15286,6199,8171,620
13745,5409,14787,5684,7458,574
12086,7585,14270,5010,6531,518
10771,9281,13889,4469,5786,489
9694,10702,13545,4036,5170,461
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9388,11077,13476,3921,4988,452
9481,11111,13349,3972,5030,474
9560,11172,13209,3997,5084,475
9612,11303,13026,4010,5125,473
9639,11534,12768,3998,5170,467
9644,11944,12353,4009,5170,461
9555,12593,11793,3988,5106,457
9340,13644,10957,3882,5012,442
8971,15123,9847,3732,4819,416
8501,16741,8699,3520,4587,390
7709,19154,7078,3186,4183,336
6849,21671,5421,2814,3746,285
6184,23730,4027,2558,3374,248
5130,25884,2927,2131,2791,205
3945,28136,1860,1637,2154,151
3538,29044,1359,1462,1945,128
3538,29045,1358,1462,1945,128
3102,29752,1087,1288,1708,106
3102,29752,1087,1288,1708,106
3102,29752,1087,1288,1708,106
3102,29752,1087,1288,1708,106
1638,31771,532,637,944,57
1326,32195,420,530,745,51
1326,32195,420,530,745,51
1326,32195,420,530,745,51
58,33866,17,16,38,4
0,33941,0,0,0,0
