infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,2,0,0
3,0,33937,2,0,1
5,0,33935,2,2,1
7,0,33933,3,2,2
8,0,33932,3,3,2
11,0,33929,4,4,3
12,0,33928,4,5,3
15,0,33925,5,6,4
19,0,33921,7,7,5
23,0,33917,7,10,6
27,0,33913,7,12,8
34,0,33906,10,14,10
40,0,33900,11,17,12
47,0,33893,12,21,14
55,0,33885,14,25,16
63,0,33877,18,27,18
71,0,33869,22,28,21
84,0,33856,27,33,24
96,0,33844,31,38,27
119,0,33821,39,47,33
140,0,33800,46,58,36
174,0,33766,57,70,47
214,0,33726,67,83,64
265,0,33675,80,110,75
319,0,33621,97,130,92
387,0,33553,111,154,122
470,0,33470,131,183,156
569,0,33371,161,216,192
687,0,33253,194,262,231
829,0,33111,233,320,276
998,0,32942,288,383,327
1222,0,32718,350,475,397
1492,0,32448,440,575,477
1817,0,32123,547,695,575
2234,0,31706,686,860,688
2725,0,31215,837,1059,829
3294,0,30646,1008,1285,1001
3960,0,29980,1194,1560,1206
4705,0,29235,1427,1853,1425
5524,0,28416,1677,2176,1671
6464,0,27476,1970,2559,1935
7448,0,26492,2294,2934,2220
8553,0,25387,2628,3341,2584
9736,0,24204,2981,3832,2923
10982,0,22958,3374,4313,3295
12283,0,21657,3776,4810,3697
13620,0,20320,4168,5353,4099
15016,0,18924,4589,5913,4514
16447,0,17493,5046,6491,4910
17914,0,16026,5517,7045,5352
19371,0,14569,5953,7603,5815
21108,0,12832,6488,8272,6348
22754,0,11186,6991,8929,6834
24236,0,9704,7430,9542,7264
25557,0,8383,7863,10029,7665
26897,0,7043,8256,10590,8051
28000,0,5940,8563,11015,8422
28837,0,5103,8807,11366,8664
29520,0,4420,8998,11653,8869
30010,0,3930,9135,11857,9018
30390,0,3550,9253,12014,9123
30680,0,3260,9332,12134,9214
30897,0,3043,9388,12220,9289
31153,0,2787,9462,12324,9367
31247,85,2608,9503,12358,9386
31306,169,2465,9522,12377,9407
31341,241,2358,9528,12392,9421
31514,317,2109,9584,12462,9468
31628,385,1927,9606,12514,9508
31677,457,1806,9614,12538,9525
31703,541,1696,9627,12543,9533
31740,607,1593,9647,12563,9530
31775,680,1485,9655,12575,9545
31769,741,1430,9657,12574,9538
31765,803,1372,9650,12568,9547
31736,876,1328,9645,12550,9541
31686,956,1298,9629,12532,9525
31656,1011,1273,9621,12518,9517
31619,1073,1248,9615,12505,9499
31584,1120,1236,9600,12498,9486
31560,1170,1210,9598,12483,9479
31523,1225,1192,9589,12462,9472
31476,1278,1186,9574,12444,9458
31436,1331,1173,9557,12434,9445
31396,1380,1164,9541,12421,9434
31355,1425,1160,9531,12407,9417
31329,1457,1154,9528,12398,9403
31303,1485,1152,9524,12385,9394
31271,1523,1146,9514,12375,9382
31242,1558,1140,9502,12364,9376
31215,1587,1138,9490,12353,9372
31196,1607,1137,9484,12343,9369
31182,1624,1134,9481,12339,9362
31156,1651,1133,9476,12326,9354
31126,1683,1131,9468,12312,9346
31206,1723,1011,9493,12349,9364
31265,1764,911,9507,12370,9388
31313,1809,818,9522,12383,9408
31354,1847,739,9539,12394,9421
31398,1895,647,9554,12409,9435
31422,1941,577,9562,12422,9438
31444,1983,513,9575,12420,9449
31463,2025,452,9591,12420,9452
31470,2067,403,9594,12421,9455
31454,2127,359,9587,12418,9449
31445,2177,318,9588,12419,9438
31437,2225,278,9576,12426,9435
31398,2302,240,9565,12411,9422
31378,2367,195,9563,12409,9406
31348,2424,168,9554,12390,9404
31308,2481,151,9540,12371,9397
31243,2566,131,9515,12346,9382
31190,2634,116,9503,12321,9366
31137,2696,107,9490,12299,9348
31066,2776,98,9469,12266,9331
30994,2860,86,9441,12242,9311
30922,2940,78,9424,12207,9291
30851,3017,72,9407,12179,9265
30778,3101,61,9388,12157,9233
30701,3181,58,9366,12128,9207
30632,3254,54,9337,12101,9194
30578,3315,47,9325,12071,9182
30497,3399,44,9298,12041,9158
30404,3496,40,9268,12007,9129
30291,3611,38,9240,11958,9093
30191,3712,37,9210,11912,9069
30089,3818,33,9183,11868,9038
29998,3911,31,9160,11830,9008
29914,3996,30,9132,11800,8982
29828,4082,30,9107,11768,8953
29743,4167,30,9082,11730,8931
29639,4273,28,9043,11697,8899
29551,4362,27,9011,11662,8878
29455,4458,27,8981,11633,8841
29347,4566,27,8951,11591,8805
29269,4644,27,8925,11563,8781
29172,4741,27,8898,11525,8749
29055,4858,27,8863,11481,8711
28969,4944,27,8843,11437,8689
28876,5037,27,8812,11397,8667
28762,5151,27,8774,11353,8635
28660,5253,27,8746,11298,8616
28577,5336,27,8718,11267,8592
28477,5436,27,8688,11229,8560
28390,5523,27,8659,11196,8535
28295,5618,27,8623,11163,8509
28186,5727,27,8581,11120,8485
28081,5833,26,8546,11078,8457
27986,5929,25,8516,11045,8425
27893,6022,25,8488,11013,8392
27804,6111,25,8465,10969,8370
27695,6220,25,8431,10930,8334
27597,6318,25,8404,10888,8305
27504,6411,25,8378,10849,8277
27424,6491,25,8353,10818,8253
27353,6562,25,8333,10790,8230
27274,6642,24,8307,10759,8208
27202,6714,24,8283,10729,8190
27138,6778,24,8265,10699,8174
27055,6862,23,8240,10664,8151
26974,6944,22,8210,10639,8125
26911,7008,21,8189,10617,8105
26865,7055,20,8172,10600,8093
26797,7124,19,8153,10575,8069
26731,7191,18,8132,10556,8043
26674,7248,18,8118,10529,8027
26601,7322,17,8096,10496,8009
26556,7368,16,8088,10470,7998
26511,7413,16,8075,10454,7982
26472,7457,11,8063,10440,7969
26426,7503,11,8050,10424,7952
26373,7556,11,8040,10404,7929
26314,7615,11,8018,10384,7912
26260,7670,10,7996,10364,7900
26217,7713,10,7987,10342,7888
26170,7761,9,7974,10321,7875
26133,7799,8,7961,10309,7863
26095,7839,6,7950,10295,7850
26051,7883,6,7939,10279,7833
26012,7923,5,7929,10263,7820
25980,7955,5,7915,10253,7812
25955,7980,5,7908,10243,7804
25926,8009,5,7901,10231,7794
25901,8034,5,7891,10221,7789
25886,8049,5,7886,10215,7785
25866,8069,5,7882,10207,7777
