infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,1,1,0
3,0,33938,2,1,0
3,0,33938,2,1,0
4,0,33937,3,1,0
6,0,33935,4,2,0
7,0,33934,5,2,0
9,0,33932,7,2,0
12,0,33929,9,3,0
17,0,33924,12,5,0
26,0,33915,16,10,0
34,0,33907,19,15,0
44,0,33897,23,21,0
57,0,33884,25,32,0
73,0,33868,28,45,0
89,0,33852,34,55,0
111,0,33830,39,61,0
122,0,33819,50,61,11
131,0,33810,52,68,11
138,0,33803,58,69,11
151,0,33790,61,79,11
171,0,33770,70,90,11
190,0,33751,76,103,11
216,0,33725,86,119,11
245,0,33696,95,139,11
290,0,33651,115,164,11
345,0,33596,135,199,11
415,0,33526,162,242,11
505,0,33436,196,298,11
615,0,33326,236,342,11
717,0,33224,296,384,37
834,0,33107,339,453,37
928,0,33013,377,509,42
1053,0,32888,418,574,42
1199,0,32742,495,636,61
1347,0,32594,560,712,68
1518,0,32423,631,811,75
1695,0,32246,696,923,76
1929,0,32012,784,1046,76
2189,0,31752,903,1187,99
2496,0,31445,1019,1367,99
2860,0,31081,1173,1577,110
3314,0,30627,1323,1827,110
3797,0,30144,1536,2041,162
4324,0,29617,1758,2317,219
4894,0,29047,1972,2564,249
5490,0,28451,2262,2867,354
6115,0,27826,2503,3215,361
6832,0,27109,2786,3607,396
7620,0,26321,3121,4052,437
8413,0,25528,3430,4517,447
9279,0,24662,3791,5002,466
10120,0,23821,4114,5470,484
11032,0,22909,4480,5986,533
11974,0,21967,4864,6481,563
12954,0,20987,5285,7029,628
13596,0,20345,5545,7390,638
14260,0,19681,5807,7770,659
14885,0,19056,6056,8133,681
15591,0,18350,6324,8525,694
16265,0,17676,6606,8902,733
16915,0,17026,6843,9269,752
17557,0,16384,7118,9625,798
18184,0,15757,7377,9980,808
18962,0,14979,7696,10420,818
19684,0,14257,8006,10826,834
20371,0,13570,8252,11267,843
21041,0,12900,8519,11655,843
21485,0,12456,8695,11911,855
21839,0,12102,8830,12130,866
22202,0,11739,8983,12339,868
22492,0,11449,9094,12514,869
22757,0,11184,9204,12669,873
22975,0,10966,9285,12806,873
23144,0,10797,9339,12920,873
23350,0,10591,9420,13045,874
23493,0,10448,9467,13137,874
23598,0,10343,9504,13203,878
23704,0,10237,9548,13265,880
23786,0,10155,9574,13321,880
23832,0,10109,9589,13352,880
23869,0,10072,9605,13372,880
23909,0,10032,9620,13397,881
23944,0,9997,9633,13418,881
23968,0,9973,9643,13432,881
24000,0,9941,9650,13457,881
24026,0,9915,9662,13471,881
24054,0,9887,9673,13488,881
24071,0,9870,9681,13497,881
24086,0,9855,9685,13508,881
24101,0,9840,9688,13520,881
24115,0,9826,9696,13526,881
24166,46,9729,9719,13553,883
24203,132,9606,9731,13579,883
24214,279,9448,9741,13581,881
24158,550,9233,9717,13555,876
24032,1013,8896,9671,13484,869
23756,1772,8413,9572,13325,852
23280,2935,7726,9382,13063,826
22578,4566,6797,9096,12684,790
21705,6273,5963,8720,12229,751
20445,8794,4702,8195,11549,697
19193,11321,3427,7655,10893,641
18395,13020,2526,7329,10457,605
16752,15190,1999,6643,9562,546
15134,17330,1477,6021,8645,467
14686,17968,1287,5842,8396,447
14686,17968,1287,5842,8396,447
14100,18675,1166,5609,8060,430
14100,18675,1166,5609,8060,430
14100,18675,1166,5609,8060,430
14100,18675,1166,5609,8060,430
12301,20738,902,4882,7060,358
11800,21295,846,4715,6757,327
11800,21295,846,4715,6757,327
11800,21295,846,4715,6757,327
9640,23669,632,3782,5600,257
8085,25368,488,3267,4616,201
8011,25448,482,3242,4571,197
8011,25448,482,3242,4571,197
6622,26952,367,2669,3798,155
6520,27059,362,2645,3722,153
6520,27059,362,2645,3722,153
6520,27059,362,2645,3722,153
6027,27580,334,2458,3435,134
6027,27580,334,2458,3435,134
6027,27580,334,2458,3435,134
6027,27580,334,2458,3435,134
6025,27582,334,2457,3434,134
6025,27582,334,2457,3434,134
6025,27582,334,2457,3434,134
6025,27582,334,2457,3434,134
6022,27585,334,2455,3434,133
6022,27585,334,2455,3434,133
6022,27585,334,2455,3434,133
6022,27585,334,2455,3434,133
4938,28741,262,2011,2837,90
4933,28746,262,2010,2833,90
4933,28746,262,2010,2833,90
4933,28746,262,2010,2833,90
3889,29847,205,1605,2224,60
3886,29850,205,1605,2221,60
3886,29850,205,1605,2221,60
3886,29850,205,1605,2221,60
2746,31047,148,1137,1568,41
2739,31054,148,1136,1562,41
2739,31054,148,1136,1562,41
2739,31054,148,1136,1562,41
2202,31626,113,918,1255,29
2202,31626,113,918,1255,29
2202,31626,113,918,1255,29
2202,31626,113,918,1255,29
2014,31832,95,846,1144,24
2014,31832,95,846,1144,24
2014,31832,95,846,1144,24
2014,31832,95,846,1144,24
1863,31998,80,782,1059,22
1863,31998,80,782,1059,22
1863,31998,80,782,1059,22
1863,31998,80,782,1059,22
370,33567,4,32,333,5
8,33933,0,4,4,0
8,33933,0,4,4,0
8,33933,0,4,4,0
0,33941,0,0,0,0
