infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,1,2
5,0,33935,1,1,3
6,0,33934,1,1,4
7,0,33933,1,1,5
7,0,33933,1,1,5
7,0,33933,1,1,5
8,0,33932,1,2,5
9,0,33931,1,3,5
9,0,33931,1,3,5
10,0,33930,2,3,5
11,0,33929,3,3,5
13,0,33927,4,4,5
15,0,33925,4,4,7
18,0,33922,5,6,7
22,0,33918,7,8,7
27,0,33913,8,10,9
33,0,33907,9,12,12
40,0,33900,13,14,13
49,0,33891,14,18,17
60,0,33880,19,19,22
76,0,33864,22,26,28
91,0,33849,26,32,33
113,0,33827,37,38,38
141,0,33799,44,45,52
172,0,33768,55,55,62
210,0,33730,70,65,75
267,0,33673,91,80,96
334,0,33606,112,101,121
425,0,33515,141,133,151
528,0,33412,173,175,180
654,0,33286,211,230,213
808,0,33132,261,298,249
1016,0,32924,334,382,300
1264,0,32676,413,480,371
1585,0,32355,515,605,465
1965,0,31975,643,748,574
2441,0,31499,773,952,716
3012,0,30928,929,1189,894
3685,0,30255,1141,1449,1095
4477,0,29463,1394,1764,1319
5404,0,28536,1667,2152,1585
6483,0,27457,2008,2568,1907
7705,0,26235,2336,3075,2294
8957,0,24983,2715,3570,2672
10407,0,23533,3152,4146,3109
11944,0,21996,3596,4756,3592
13522,0,20418,4046,5409,4067
15127,0,18813,4509,6115,4503
16764,0,17176,4986,6806,4972
18424,0,15516,5499,7445,5480
20080,0,13860,5979,8086,6015
21735,0,12205,6455,8781,6499
22754,0,11186,6764,9208,6782
23755,0,10185,7057,9627,7071
24600,0,9340,7300,9997,7303
25336,0,8604,7504,10307,7525
26013,0,7927,7704,10584,7725
26521,81,7338,7860,10781,7880
26819,240,6881,7958,10911,7950
26939,520,6481,7979,10965,7995
26917,962,6061,7963,10970,7984
26588,1670,5682,7874,10810,7904
25862,2673,5405,7645,10520,7697
24749,4032,5159,7308,10069,7372
23596,5418,4926,6994,9585,7017
22007,7185,4748,6565,8937,6505
20001,9339,4600,5958,8138,5905
17957,11517,4466,5347,7297,5313
15957,13622,4361,4743,6494,4720
14293,15375,4272,4216,5840,4237
13162,16583,4195,3877,5368,3917
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13016,16737,4187,3836,5313,3867
13244,16786,3910,3913,5388,3943
13452,16881,3607,3979,5464,4009
13533,17053,3354,4009,5488,4036
13503,17348,3089,4012,5470,4021
13366,17818,2756,3951,5435,3980
12921,18569,2450,3812,5245,3864
12219,19623,2098,3590,4957,3672
11206,20986,1748,3259,4557,3390
10088,22380,1472,2935,4109,3044
8338,24506,1096,2406,3406,2526
6600,26570,770,1871,2713,2016
5030,28435,475,1416,2065,1549
3221,30347,372,895,1295,1031
1465,32237,238,417,591,457
243,33661,36,76,90,77
95,33840,5,25,35,35
0,33940,0,0,0,0
