infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,3,0,1
4,0,33936,3,0,1
6,0,33934,4,1,1
9,0,33931,7,1,1
12,0,33928,8,3,1
18,0,33922,9,8,1
23,0,33917,10,12,1
29,0,33911,12,16,1
34,0,33906,14,19,1
44,0,33896,16,27,1
55,0,33885,22,32,1
71,0,33869,31,39,1
87,0,33853,39,47,1
111,0,33829,44,55,1
122,0,33818,55,55,12
128,0,33812,57,59,12
137,0,33803,61,64,12
151,0,33789,65,74,12
163,0,33777,71,80,12
186,0,33754,84,90,12
214,0,33726,98,104,12
249,0,33691,114,123,12
297,0,33643,138,147,12
365,0,33575,168,185,12
454,0,33486,205,237,12
570,0,33370,257,301,12
722,0,33218,320,385,12
910,0,33030,387,475,17
1089,0,32851,441,525,48
1265,0,32675,552,590,123
1445,0,32495,610,682,123
1668,0,32272,734,773,153
1929,0,32011,825,926,161
2242,0,31698,962,1086,178
2623,0,31317,1129,1295,193
3072,0,30868,1318,1555,199
3654,0,30286,1557,1898,199
4351,0,29589,1844,2308,199
5252,0,28688,2198,2823,199
6368,0,27572,2638,3448,228
7667,0,26273,3198,4163,278
9073,0,24867,3688,4837,303
10507,0,23433,4386,5528,535
11880,89,21971,4966,6261,588
13205,291,20444,5496,6972,643
14563,628,18749,6049,7693,719
15650,1189,17101,6509,8274,806
16657,1980,15303,6891,8781,846
17262,3173,13505,7151,9129,933
17375,4770,11795,7205,9216,920
17013,6819,10108,6996,9112,870
16771,8688,8481,6873,9020,845
15360,11451,7129,6339,8260,752
13472,14501,5967,5517,7288,659
11160,17751,5029,4579,6052,526
9996,19742,4202,4151,5371,470
8005,22280,3655,3338,4299,366
5972,24797,3171,2496,3204,270
4500,26621,2819,1877,2415,206
3971,27638,2331,1651,2126,192
3931,27685,2324,1634,2104,191
3931,27685,2324,1634,2104,191
3931,27685,2324,1634,2104,191
3931,28379,1630,1634,2104,191
3931,28379,1630,1634,2104,191
3931,28379,1630,1634,2104,191
3931,28379,1630,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3931,28612,1397,1634,2104,191
3191,29766,983,1334,1694,163
1976,31342,622,812,1061,103
806,32842,292,309,457,40
99,33810,31,38,57,4
0,33940,0,0,0,0
0,33940,0,0,0,0
