infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,2,0,0
4,0,33936,2,2,0
6,0,33934,2,3,1
6,0,33934,2,3,1
8,0,33932,2,4,2
10,0,33930,3,5,2
11,0,33929,3,6,2
14,0,33926,3,8,3
16,0,33924,3,10,3
19,0,33921,4,10,5
22,0,33918,5,11,6
27,0,33913,6,14,7
33,0,33907,8,16,9
40,0,33900,9,21,10
48,0,33892,13,24,11
60,0,33880,16,31,13
69,0,33871,19,35,15
85,0,33855,21,43,21
98,0,33842,24,49,25
114,0,33826,31,56,27
138,0,33802,41,66,31
168,0,33772,50,76,42
206,0,33734,64,89,53
250,0,33690,81,103,66
310,0,33630,104,127,79
387,0,33553,128,160,99
481,0,33459,155,194,132
599,0,33341,183,236,180
743,0,33197,226,293,224
916,0,33024,281,358,277
1138,0,32802,341,451,346
1401,0,32539,414,566,421
1709,0,32231,502,692,515
2101,0,31839,630,834,637
2559,0,31381,766,1026,767
3115,0,30825,938,1232,945
3766,0,30174,1144,1491,1131
4555,0,29385,1366,1830,1359
5463,0,28477,1648,2193,1622
6476,0,27464,1975,2589,1912
7607,0,26333,2307,3050,2250
8894,0,25046,2661,3573,2660
10317,0,23623,3092,4141,3084
11830,0,22110,3558,4754,3518
13414,0,20526,4019,5401,3994
15087,0,18853,4515,6088,4484
16771,0,17169,5018,6770,4983
18442,0,15498,5458,7472,5512
20079,0,13861,5972,8119,5988
21815,0,12125,6501,8831,6483
23408,0,10532,6989,9453,6966
24791,0,9149,7428,9969,7394
26050,0,7890,7780,10486,7784
27279,0,6661,8153,10965,8161
28289,0,5651,8468,11361,8460
29049,0,4891,8672,11664,8713
29612,0,4328,8834,11885,8893
30066,0,3874,8980,12048,9038
30431,0,3509,9065,12218,9148
30708,0,3232,9140,12328,9240
30906,0,3034,9198,12409,9299
31054,85,2801,9243,12461,9350
31127,193,2620,9267,12488,9372
31194,280,2466,9294,12513,9387
31209,365,2366,9309,12520,9380
31383,450,2107,9367,12584,9432
31482,529,1929,9393,12629,9460
31536,599,1805,9412,12653,9471
31543,685,1712,9410,12663,9470
31612,734,1594,9431,12688,9493
31631,805,1504,9442,12692,9497
31667,859,1414,9452,12714,9501
31663,920,1357,9459,12707,9497
31662,971,1307,9457,12707,9498
31638,1027,1275,9452,12697,9489
31606,1088,1246,9445,12680,9481
31589,1134,1217,9434,12682,9473
31554,1187,1199,9422,12666,9466
31502,1251,1187,9403,12648,9451
31461,1301,1178,9387,12635,9439
31432,1341,1167,9373,12628,9431
31399,1385,1156,9365,12614,9420
31362,1430,1148,9352,12597,9413
31330,1469,1141,9342,12586,9402
31291,1512,1137,9333,12568,9390
31265,1545,1130,9325,12558,9382
31250,1561,1129,9320,12552,9378
31223,1591,1126,9316,12537,9370
31195,1622,1123,9310,12519,9366
31178,1641,1121,9308,12508,9362
31156,1664,1120,9302,12499,9355
31137,1684,1119,9294,12490,9353
31121,1704,1115,9291,12480,9350
31184,1746,1010,9300,12512,9372
31247,1791,902,9318,12537,9392
31284,1834,822,9323,12557,9404
31328,1864,748,9338,12570,9420
31346,1910,684,9341,12573,9432
31364,1946,630,9343,12586,9435
31378,1994,568,9339,12593,9446
31382,2032,526,9343,12595,9444
31392,2085,463,9339,12599,9454
31379,2138,423,9337,12596,9446
31358,2194,388,9337,12587,9434
31342,2249,349,9336,12573,9433
