infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,1,0
2,0,33938,1,1,0
2,0,33938,1,1,0
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,2,1
5,0,33935,2,2,1
6,0,33934,2,2,2
8,0,33932,4,2,2
10,0,33930,4,4,2
11,0,33929,4,5,2
13,0,33927,4,7,2
14,0,33926,4,7,3
15,0,33925,4,8,3
17,0,33923,5,8,4
18,0,33922,5,8,5
21,0,33919,5,10,6
26,0,33914,6,13,7
32,0,33908,8,14,10
40,0,33900,11,16,13
49,0,33891,14,20,15
57,0,33883,18,22,17
71,0,33869,23,24,24
86,0,33854,27,31,28
106,0,33834,34,41,31
129,0,33811,41,51,37
164,0,33776,57,64,43
206,0,33734,65,87,54
256,0,33684,79,111,66
317,0,33623,98,132,87
391,0,33549,120,160,111
481,0,33459,147,195,139
600,0,33340,177,249,174
736,0,33204,213,323,200
908,0,33032,259,386,263
1113,0,32827,312,471,330
1346,0,32594,391,543,412
1632,0,32308,472,658,502
1976,0,31964,568,807,601
2412,0,31528,721,976,715
2922,0,31018,861,1171,890
3552,0,30388,1053,1433,1066
4298,0,29642,1295,1719,1284
5189,0,28751,1580,2057,1552
6227,0,27713,1876,2485,1866
7395,0,26545,2233,2912,2250
8739,0,25201,2666,3425,2648
10235,0,23705,3114,4027,3094
11813,0,22127,3565,4709,3539
13527,0,20413,4078,5386,4063
15344,0,18596,4637,6122,4585
17182,0,16758,5184,6880,5118
19017,0,14923,5745,7617,5655
20799,0,13141,6317,8320,6162
22497,0,11443,6828,8976,6693
24103,0,9837,7297,9636,7170
25507,0,8433,7713,10201,7593
26362,0,7578,7944,10552,7866
27067,0,6873,8158,10848,8061
27689,0,6251,8339,11103,8247
28038,109,5793,8447,11252,8339
28325,275,5340,8533,11378,8414
28359,583,4998,8562,11361,8436
28139,1091,4710,8498,11282,8359
27593,1864,4483,8312,11053,8228
26944,2898,4098,8128,10796,8020
25793,4331,3816,7788,10311,7694
24161,6193,3586,7302,9669,7190
22145,8383,3412,6656,8863,6626
20459,10328,3153,6161,8198,6100
18464,12488,2988,5572,7392,5500
16465,14591,2884,4978,6590,4897
14782,16371,2787,4477,5909,4396
13572,17650,2718,4123,5435,4014
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13357,17879,2704,4068,5343,3946
13554,17914,2472,4130,5417,4007
13720,17994,2226,4176,5487,4057
13784,18139,2017,4200,5510,4074
13737,18386,1817,4204,5475,4058
13521,18814,1605,4134,5409,3978
13035,19513,1392,3951,5242,3842
12253,20496,1191,3717,4912,3624
11157,21809,974,3413,4460,3284
9827,23308,805,3020,3923,2884
7978,25380,582,2454,3179,2345
6097,27421,422,1845,2446,1806
4373,29323,244,1307,1739,1327
2523,31227,190,774,1010,739
722,33157,61,227,295,200
36,33903,1,13,16,7
33,33906,1,13,14,6
0,33940,0,0,0,0
