infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,2,0,0
3,0,33937,2,1,0
3,0,33937,2,1,0
3,0,33937,2,1,0
5,0,33935,3,2,0
5,0,33935,3,2,0
5,0,33935,3,2,0
6,0,33934,4,2,0
8,0,33932,5,2,1
11,0,33929,7,3,1
17,0,33923,9,6,2
23,0,33917,10,9,4
33,0,33907,14,11,8
43,0,33897,20,14,9
57,0,33883,21,18,18
69,0,33871,26,22,21
88,0,33852,34,29,25
113,0,33827,42,35,36
143,0,33797,54,49,40
184,0,33756,61,71,52
227,0,33713,75,92,60
278,0,33662,87,116,75
338,0,33602,105,148,85
416,0,33524,127,187,102
507,0,33433,156,214,137
616,0,33324,190,257,169
759,0,33181,229,309,221
935,0,33005,290,369,276
1155,0,32785,361,454,340
1432,0,32508,447,557,428
1775,0,32165,548,699,528
2194,0,31746,661,885,648
2697,0,31243,794,1095,808
3254,0,30686,943,1347,964
3909,0,30031,1129,1624,1156
4647,0,29293,1348,1943,1356
5472,0,28468,1598,2257,1617
6447,0,27493,1876,2653,1918
7509,0,26431,2193,3070,2246
8637,0,25303,2522,3516,2599
9851,0,24089,2888,3971,2992
11147,0,22793,3244,4480,3423
12578,0,21362,3671,5064,3843
14114,0,19826,4147,5660,4307
15597,135,18208,4628,6231,4738
16961,365,16614,5047,6767,5147
18281,752,14907,5441,7281,5559
19457,1368,13115,5799,7722,5936
20216,2250,11474,6078,7957,6181
20424,3516,10000,6111,8078,6235
20417,5136,8387,6102,8065,6250
19479,7324,7137,5823,7708,5948
17879,9904,6157,5347,7102,5430
15648,12818,5474,4702,6191,4755
14555,14984,4401,4385,5736,4434
11728,18519,3693,3545,4644,3539
9159,21504,3277,2814,3585,2760
6677,24304,2959,2031,2652,1994
5526,26164,2250,1663,2208,1655
3738,28258,1944,1126,1502,1110
2729,29439,1772,832,1106,791
2682,29496,1762,814,1088,780
2682,29816,1442,814,1088,780
2682,29816,1442,814,1088,780
2682,29816,1442,814,1088,780
2682,29816,1442,814,1088,780
2682,30510,748,814,1088,780
2682,30510,748,814,1088,780
2682,30510,748,814,1088,780
2682,30510,748,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
2682,30743,515,814,1088,780
1714,31973,253,512,695,507
528,33337,75,159,226,143
2,33938,0,1,1,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
