infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,1,1,0
3,0,33938,1,2,0
3,0,33938,1,2,0
4,0,33937,1,3,0
5,0,33936,1,4,0
6,0,33935,1,5,0
6,0,33935,1,5,0
6,0,33935,1,5,0
7,0,33934,1,6,0
8,0,33933,1,7,0
9,0,33932,1,8,0
10,0,33931,1,9,0
11,0,33930,2,9,0
13,0,33928,4,9,0
17,0,33924,7,10,0
23,0,33918,9,14,0
28,0,33913,11,17,0
35,0,33906,13,22,0
45,0,33896,15,30,0
55,0,33886,18,37,0
67,0,33874,23,44,0
85,0,33856,31,54,0
110,0,33831,37,63,0
120,0,33821,47,63,10
126,0,33815,48,68,10
134,0,33807,50,74,10
141,0,33800,51,80,10
151,0,33790,56,85,10
164,0,33777,61,93,10
180,0,33761,66,104,10
199,0,33742,75,114,10
228,0,33713,88,130,10
272,0,33669,106,156,10
316,0,33625,120,186,10
387,0,33554,140,233,10
436,0,33505,165,257,14
504,0,33437,187,303,14
582,0,33359,217,351,14
681,0,33260,252,408,14
799,0,33142,287,443,21
904,0,33037,352,469,69
996,0,32945,390,523,81
1103,0,32838,428,592,81
1244,0,32697,493,668,81
1435,0,32506,564,773,81
1644,0,32297,642,887,96
1897,0,32044,755,1027,113
2224,0,31717,881,1217,113
2568,0,31373,1009,1409,123
3026,0,30915,1203,1673,147
3581,0,30360,1413,2009,148
4237,0,29704,1669,2367,157
5018,0,28923,1971,2765,198
5761,105,28075,2312,3151,272
6507,302,27132,2570,3544,286
7279,671,25991,2897,3939,372
7957,1272,24712,3177,4263,421
8256,2005,23680,3319,4409,468
8369,3101,22471,3355,4467,481
8235,4672,21034,3290,4419,474
7858,6857,19226,3115,4245,453
7164,9367,17410,2835,3871,421
6149,12460,15332,2449,3322,342
4957,15654,13330,1992,2658,270
3665,18848,11428,1442,1983,204
3311,21406,9224,1288,1797,190
2823,22986,8132,1104,1507,176
2751,23099,8091,1080,1463,172
2751,23099,8091,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2751,23107,8083,1080,1463,172
2843,23427,7671,1140,1502,201
2841,23976,7124,1133,1516,190
2679,24865,6397,1072,1435,172
2400,26136,5405,948,1309,143
1882,28029,4030,758,1027,97
1198,30196,2547,479,658,61
487,32404,1050,194,266,27
103,33677,161,45,54,4
0,33941,0,0,0,0
