infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,1,4,1
7,0,33933,1,5,1
8,0,33932,2,5,1
10,0,33930,4,5,1
14,0,33926,5,8,1
18,0,33922,6,11,1
21,0,33919,6,14,1
25,0,33915,8,16,1
30,0,33910,12,17,1
35,0,33905,14,20,1
47,0,33893,19,27,1
58,0,33882,25,32,1
76,0,33864,32,43,1
101,0,33839,45,54,1
102,0,33838,46,54,2
103,0,33837,47,54,2
105,0,33835,48,55,2
108,0,33832,49,57,2
111,0,33829,51,58,2
115,0,33825,52,61,2
120,0,33820,55,63,2
128,0,33812,58,68,2
136,0,33804,59,75,2
146,0,33794,65,79,2
165,0,33775,72,91,2
187,0,33753,82,103,2
219,0,33721,87,111,2
238,0,33702,106,111,21
254,0,33686,114,119,21
274,0,33666,121,132,21
302,0,33638,137,144,21
338,0,33602,148,169,21
389,0,33551,170,198,21
455,0,33485,197,237,21
539,110,33291,235,283,21
645,210,33085,282,342,21
784,334,32822,336,427,21
977,442,32521,424,532,21
1229,533,32178,533,665,21
1524,641,31775,622,773,31
1812,743,31385,774,863,127
2091,859,30990,891,976,173
2378,971,30591,1017,1108,223
2660,1083,30197,1134,1245,253
3018,1190,29732,1298,1439,281
3427,1302,29211,1439,1708,280
3926,1424,28590,1628,2005,280
4542,1531,27867,1871,2360,289
5297,1659,26984,2170,2797,310
6159,1768,26013,2535,3286,326
7117,1882,24941,2914,3865,338
8206,1974,23760,3353,4517,336
9458,2083,22399,3855,5266,335
10778,2191,20971,4376,5993,335
11666,2271,20003,4724,6477,377
12480,2369,19091,5092,6899,436
13246,2449,18245,5407,7350,461
14101,2532,17307,5719,7818,461
14878,2610,16452,6076,8214,528
15614,2679,15647,6368,8643,552
16351,2751,14838,6665,9061,569
17029,2837,14074,6938,9439,591
17679,2894,13367,7235,9781,618
18273,2964,12703,7473,10117,628
18826,3032,12082,7704,10414,643
19300,3090,11550,7916,10673,668
19621,3158,11161,8060,10851,674
19897,3214,10829,8168,11018,675
20085,3290,10565,8249,11117,672
20295,3351,10294,8331,11245,681
20450,3408,10082,8397,11334,680
20603,3461,9876,8449,11432,684
20736,3513,9691,8499,11512,686
20867,3562,9511,8559,11585,688
20921,3611,9408,8576,11623,686
20981,3657,9302,8589,11670,686
21030,3704,9206,8608,11699,687
21065,3762,9113,8620,11721,688
21090,3799,9051,8631,11737,687
21108,3823,9009,8639,11750,684
21104,3867,8969,8631,11754,684
21101,3911,8928,8630,11754,682
21101,3938,8901,8629,11755,682
21086,3961,8893,8623,11746,682
21077,3989,8874,8622,11739,681
21057,4024,8859,8611,11729,681
21042,4052,8846,8601,11724,681
21027,4075,8838,8597,11713,681
21012,4093,8835,8590,11707,679
20995,4119,8826,8581,11702,676
21110,4155,8675,8644,11754,702
21201,4182,8557,8676,11810,702
21296,4228,8416,8727,11854,705
21410,4264,8266,8769,11924,705
21538,4305,8097,8819,12001,710
21680,4348,7912,8871,12091,713
21822,4396,7722,8924,12180,713
21993,4438,7509,8983,12293,712
22186,4491,7263,9070,12399,713
22396,4544,7000,9153,12524,715
22613,4590,6737,9236,12659,715
22817,4632,6491,9318,12782,715
23243,4698,5999,9475,13027,714
23644,4759,5537,9628,13241,737
24006,4825,5109,9787,13440,770
24347,4884,4709,9915,13647,777
24679,4949,4312,10066,13824,782
24997,5006,3937,10199,14001,786
25280,5066,3594,10305,14160,795
25547,5135,3258,10435,14290,813
25793,5204,2943,10531,14440,819
26001,5276,2663,10600,14572,820
26204,5341,2395,10670,14704,823
26355,5418,2167,10703,14817,828
26504,5495,1941,10717,14949,831
26645,5562,1733,10758,15045,834
26789,5626,1525,10776,15169,838
26870,5709,1361,10757,15269,843
26962,5783,1195,10703,15416,842
26991,5876,1073,10617,15535,838
27027,5954,959,10547,15646,832
27046,6040,854,10409,15807,828
27056,6128,756,10187,16037,828
27049,6212,679,9988,16229,830
27033,6304,603,9769,16433,829
27016,6391,533,9517,16671,826
26985,6473,482,9205,16952,826
26952,6550,438,8934,17193,824
26890,6643,407,8703,17362,823
26832,6735,373,8508,17498,822
26768,6830,342,8271,17673,821
26709,6908,323,7995,17893,818
26629,7007,304,7824,17992,810
26569,7085,286,7669,18090,806
26499,7175,266,7352,18339,805
26405,7285,250,7137,18465,800
26331,7369,240,6968,18561,799
26240,7466,234,6832,18611,794
26166,7557,217,6598,18775,790
26100,7625,215,6349,18960,788
26007,7725,208,6310,18910,784
25927,7808,205,6195,18946,783
25840,7914,186,5939,19118,780
25757,8006,177,5637,19339,778
25678,8097,165,5467,19432,776
25623,8161,156,5293,19554,773
25557,8237,146,4924,19861,770
25466,8336,138,4719,19977,768
25388,8417,135,4579,20042,765
25303,8507,130,4523,20014,764
25241,8577,122,4286,20191,763
25186,8639,115,4155,20269,761
25127,8701,112,4043,20323,760
25057,8774,109,3969,20330,757
25000,8832,108,3833,20412,754
24948,8888,104,3814,20379,754
24889,8955,96,3753,20382,753
24827,9018,95,3602,20472,752
24790,9063,87,3421,20619,749
24740,9116,84,3289,20703,747
24684,9178,78,3232,20708,743
24630,9240,70,3143,20744,742
24595,9285,60,2943,20910,741
24559,9326,55,2820,20998,740
24512,9376,52,2737,21035,739
24467,9424,49,2694,21036,736
24426,9471,43,2663,21026,736
24384,9515,41,2578,21070,735
24351,9548,41,2554,21061,735
24319,9582,39,2553,21031,734
24281,9622,37,2522,21025,733
24260,9644,36,2475,21051,733
24223,9682,35,2467,21023,732
24191,9717,32,2459,21000,731
24160,9751,29,2424,21006,729
24119,9793,28,2381,21009,728
24077,9835,28,2368,20980,728
24044,9869,27,2368,20947,728
24013,9900,27,2363,20922,727
23995,9918,27,2363,20906,725
23976,9937,27,2363,20887,725
23953,9960,27,2363,20865,724
23928,9985,27,2363,20841,723
23916,9997,27,2363,20829,723
23909,10004,27,2363,20823,722
23896,10018,26,2362,20814,719
23863,10051,26,1332,21811,719
23834,10080,26,1331,21786,716
23810,10104,26,1330,21763,716
23785,10129,26,1329,21739,716
23758,10158,24,1233,21808,716
23731,10185,24,1206,21808,716
23700,10216,24,1202,21782,715
23665,10253,22,1201,21748,715
23627,10293,20,1072,21839,715
23590,10330,20,1048,21826,715
23562,10358,20,1047,21800,714
23525,10396,19,1047,21764,713
23468,10453,19,769,21986,712
23420,10501,19,769,21941,709
23360,10562,18,769,21883,707
23311,10611,18,754,21849,707
23264,10659,17,740,21818,705
23214,10709,17,727,21782,704
23170,10754,16,727,21740,702
23119,10806,15,708,21709,701
23062,10863,15,641,21723,697
23010,10915,15,640,21672,697
22951,10974,15,639,21617,694
22903,11022,15,638,21570,694
22847,11078,15,608,21546,692
22794,11131,15,607,21495,691
22741,11184,15,607,21443,690
22702,11223,15,607,21405,689
22641,11284,15,570,21384,686
22569,11356,15,569,21316,683
22494,11431,15,567,21246,680
22427,11498,15,567,21182,677
22356,11569,15,554,21125,676
22282,11643,15,549,21058,674
22211,11714,15,548,20989,673
22135,11790,15,548,20915,671
22078,11847,15,547,20860,670
22013,11912,15,543,20800,669
21948,11977,15,542,20738,667
21891,12034,15,542,20682,666
21827,12098,15,540,20623,663
21763,12162,15,537,20566,659
21688,12237,15,536,20497,654
21624,12301,15,536,20435,652
21540,12385,15,519,20370,650
21479,12446,15,518,20313,647
21403,12522,15,517,20241,644
21327,12599,14,516,20168,642
21268,12658,14,491,20135,641
21201,12725,14,491,20070,639
21138,12788,14,490,20011,636
21061,12865,14,489,19940,631
20982,12944,14,472,19879,630
20910,13016,14,471,19811,627
20825,13101,14,468,19730,626
20751,13175,14,467,19659,624
20669,13257,14,448,19598,622
20592,13334,14,446,19523,622
20530,13396,14,446,19463,620
20460,13466,14,445,19396,618
20394,13532,14,434,19344,615
20342,13584,14,434,19294,613
20286,13640,14,433,19243,609
20232,13695,13,433,19191,607
20180,13748,12,408,19164,607
20134,13796,10,389,19137,607
20058,13872,10,352,19100,605
20000,13930,10,352,19044,603
19952,13979,9,340,19010,601
19895,14036,9,320,18974,600
19841,14091,8,321,18919,600
19786,14146,8,306,18880,599
19757,14175,8,303,18858,595
19712,14221,7,302,18814,594
19681,14253,6,293,18792,594
19641,14293,6,277,18769,593
19608,14326,6,277,18737,592
19579,14355,6,277,18710,590
19537,14397,6,277,18668,590
19485,14450,5,278,18615,590
19457,14478,5,266,18600,589
19427,14508,5,266,18570,589
19405,14530,5,266,18550,587
19373,14562,5,266,18518,587
19340,14595,5,265,18486,587
19309,14626,5,264,18456,587
19286,14649,5,264,18433,587
19258,14677,5,263,18407,586
19237,14699,4,263,18387,585
19218,14719,3,256,18376,584
19189,14748,3,252,18351,584
19161,14776,3,252,18323,584
19146,14791,3,252,18308,584
19134,14803,3,252,18296,584
19126,14811,3,252,18288,584
19116,14821,3,252,18278,584
19090,14847,3,124,18383,581
19064,14873,3,124,18357,581
19042,14895,3,124,18337,579
19020,14917,3,124,18317,577
19004,14933,3,114,18312,576
18975,14962,3,114,18285,574
18950,14987,3,113,18262,573
18930,15007,3,113,18243,572
18903,15034,3,108,18221,572
18872,15065,3,108,18191,571
18843,15094,3,108,18164,569
18809,15128,3,108,18132,567
18780,15157,3,90,18121,567
18745,15192,3,90,18087,566
18683,15254,3,88,18027,566
18633,15304,3,88,17979,564
18594,15343,3,88,17940,564
18546,15391,3,88,17893,563
18510,15427,3,88,17857,563
18474,15463,3,88,17821,563
18438,15499,3,86,17787,563
18396,15541,3,86,17747,561
18359,15578,3,85,17712,560
18305,15632,3,85,17662,556
18251,15686,3,82,17611,556
18222,15715,3,82,17582,556
18183,15754,3,82,17543,556
18136,15801,3,81,17500,553
18080,15857,3,79,17447,552
18030,15907,3,79,17399,550
17968,15969,3,78,17340,548
17899,16038,3,78,17276,543
17853,16084,3,78,17233,540
17804,16133,3,78,17186,538
17760,16177,3,77,17143,538
17707,16230,3,77,17090,538
17647,16290,3,77,17031,537
17583,16354,3,76,16971,534
17533,16404,3,76,16923,532
17481,16456,3,76,16874,529
17426,16511,3,76,16822,526
17377,16560,3,76,16775,524
17325,16612,3,76,16724,523
17276,16661,3,76,16677,521
17218,16719,3,76,16622,518
17167,16770,3,76,16575,514
17116,16821,3,75,16527,512
17065,16872,3,75,16478,510
17005,16932,3,74,16421,508
16944,16993,3,72,16364,506
16891,17046,3,72,16311,506
16840,17097,3,71,16263,504
16780,17157,3,71,16206,501
16730,17207,3,71,16159,498
16680,17257,3,71,16109,498
16611,17326,3,71,16040,498
16562,17375,3,70,15997,493
16491,17446,3,69,15927,493
16450,17487,3,68,15887,493
16405,17532,3,68,15844,491
16347,17590,3,68,15787,490
16310,17627,3,67,15751,490
16267,17670,3,67,15708,490
16216,17721,3,67,15658,489
16182,17755,3,67,15624,489
16153,17784,3,67,15595,489
16103,17834,3,67,15546,488
16070,17867,3,66,15514,488
16040,17897,3,66,15484,488
15996,17941,3,66,15442,486
15965,17972,3,65,15414,484
15927,18011,2,65,15377,483
15895,18043,2,52,15358,483
15868,18070,2,52,15331,483
15843,18095,2,52,15307,482
15824,18114,2,52,15288,482
15794,18144,2,52,15259,481
15755,18183,2,52,15221,480
15712,18226,2,51,15179,480
15684,18254,2,51,15154,477
15665,18273,2,51,15135,477
15641,18297,2,51,15112,476
15608,18330,2,51,15081,474
15592,18346,2,51,15065,474
15574,18364,2,51,15047,474
15552,18386,2,51,15025,474
15529,18409,2,51,15002,474
15502,18436,2,51,14977,472
15494,18444,2,51,14969,472
15475,18463,2,51,14951,471
15459,18479,2,51,14935,471
15450,18488,2,51,14926,471
15437,18501,2,51,14913,471
15426,18512,2,51,14902,471
15402,18536,2,51,14879,471
15387,18551,2,51,14864,471
15360,18578,2,44,14844,471
15343,18595,2,44,14827,471
15321,18617,2,44,14807,469
15307,18631,2,43,14796,467
15285,18653,2,40,14777,467
15264,18674,2,40,14756,467
15239,18699,2,40,14731,467
15221,18717,2,40,14714,466
15198,18740,2,39,14692,466
15170,18768,2,38,14665,466
15149,18789,2,38,14644,466
15133,18805,2,38,14628,466
15106,18832,2,37,14602,466
15085,18853,2,37,14584,463
15050,18888,2,36,14551,462
15022,18916,2,36,14524,461
14989,18949,2,36,14491,461
14974,18964,2,36,14477,460
14945,18993,2,36,14448,460
14922,19016,2,36,14427,458
14899,19039,2,36,14404,458
14862,19076,2,36,14367,458
14832,19106,2,36,14338,457
14795,19143,2,36,14303,455
14749,19189,2,36,14258,454
14718,19220,2,36,14231,450
14679,19259,2,36,14193,449
14636,19302,2,36,14151,448
14592,19346,2,36,14110,445
14547,19391,2,36,14065,445
14498,19440,2,36,14018,443
14454,19484,2,36,13975,442
14401,19537,2,36,13923,441
14352,19586,2,36,13876,439
14314,19624,2,36,13841,436
14270,19668,2,36,13797,436
14230,19708,2,36,13762,431
14194,19744,2,36,13726,431
14144,19794,2,36,13678,429
14100,19838,2,36,13635,428
14059,19879,2,36,13594,428
14017,19921,2,35,13554,427
13967,19971,2,35,13506,425
13925,20013,2,35,13466,423
13883,20055,2,35,13425,422
13840,20098,2,35,13383,421
13792,20146,2,34,13337,420
13754,20184,2,34,13300,419
13704,20234,2,34,13250,419
13654,20284,2,34,13201,418
13600,20338,2,34,13148,417
13557,20381,2,33,13107,416
13514,20424,2,33,13066,414
13472,20466,2,33,13025,413
13419,20519,2,33,12974,411
13366,20572,2,33,12921,411
13313,20625,2,32,12871,409
13264,20674,2,32,12825,406
13227,20711,2,32,12790,404
13196,20742,2,32,12760,403
13162,20776,2,32,12728,401
13128,20810,2,31,12697,399
13102,20836,2,30,12673,398
13068,20870,2,30,12641,396
13026,20912,2,30,12601,394
12992,20946,2,30,12568,393
12955,20983,2,30,12532,392
12928,21010,2,30,12506,391
12895,21043,2,30,12474,390
12861,21077,2,30,12441,389
12816,21122,2,30,12396,389
12786,21152,2,30,12368,387
12766,21172,2,30,12350,385
12745,21193,2,30,12331,383
12723,21215,2,29,12311,382
12695,21243,2,29,12284,381
