infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,2,0,1
3,0,33937,2,0,1
4,0,33936,3,0,1
6,0,33934,5,0,1
10,0,33930,7,2,1
15,0,33925,11,3,1
20,0,33920,12,7,1
25,0,33915,15,9,1
34,0,33906,20,13,1
48,0,33892,28,19,1
60,0,33880,33,26,1
78,0,33862,42,35,1
97,0,33843,52,44,1
134,0,33806,54,45,1
168,0,33772,88,45,35
192,0,33748,100,57,35
227,0,33713,115,77,35
266,0,33674,127,104,35
316,0,33624,150,131,35
383,0,33557,177,171,35
468,0,33472,220,213,35
592,0,33348,267,290,35
752,0,33188,325,392,35
959,0,32981,416,508,35
1233,0,32707,515,683,35
1572,0,32368,636,869,35
1975,0,31965,791,1057,67
2382,0,31558,991,1234,126
2810,0,31130,1150,1435,157
3292,0,30648,1362,1640,223
3806,0,30134,1605,1864,289
4362,0,29578,1831,2158,337
4916,0,29024,2073,2446,373
5588,0,28352,2340,2822,396
6429,0,27511,2683,3302,425
7385,0,26555,3071,3841,444
8569,0,25371,3578,4466,472
9939,0,24001,4117,5266,523
11442,0,22498,4745,6124,555
13154,0,20786,5433,7099,572
14887,108,18945,6158,8060,615
16602,301,17037,6817,8994,660
18023,639,15278,7467,9735,770
19301,1221,13418,7984,10454,798
20120,2090,11730,8295,10969,825
20401,3317,10222,8402,11143,816
19998,4932,9010,8256,10923,802
19560,6816,7564,8090,10688,759
18147,9332,6461,7482,9968,692
16107,12231,5602,6639,8859,603
13509,15430,5001,5515,7495,495
12556,17470,3914,5116,6985,453
9783,20814,3343,3968,5459,354
7306,23661,2973,2963,4084,257
4546,26720,2674,1819,2564,161
3657,28327,1956,1477,2056,122
2351,29890,1699,967,1295,87
2161,30118,1661,891,1185,83
2161,30118,1661,891,1185,83
2161,30438,1341,891,1185,83
2161,30438,1341,891,1185,83
2161,30438,1341,891,1185,83
2161,30438,1341,891,1185,83
2161,31132,647,891,1185,83
2161,31132,647,891,1185,83
2161,31132,647,891,1185,83
2161,31132,647,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
2161,31365,414,891,1185,83
1206,32559,175,429,736,41
194,33711,35,49,144,1
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
