infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,2,1,1
6,0,33934,3,2,1
7,0,33933,4,2,1
10,0,33930,7,2,1
15,0,33925,8,6,1
20,0,33920,10,9,1
24,0,33916,11,12,1
28,0,33912,11,16,1
33,0,33907,12,20,1
42,0,33898,18,23,1
53,0,33887,26,26,1
66,0,33874,33,32,1
87,0,33853,43,43,1
115,0,33825,46,53,1
130,0,33810,61,53,16
142,0,33798,67,59,16
157,0,33783,71,70,16
176,0,33764,75,85,16
194,0,33746,81,97,16
216,0,33724,93,107,16
247,0,33693,107,124,16
291,0,33649,122,153,16
343,0,33597,148,179,16
419,0,33521,170,233,16
501,0,33439,206,279,16
626,0,33314,258,352,16
789,0,33151,320,435,16
983,0,32957,389,530,34
1195,0,32745,479,622,64
1424,0,32516,585,734,94
1678,0,32262,669,848,105
1952,0,31988,800,946,160
2236,0,31704,933,1097,206
2583,0,31357,1065,1282,206
2988,0,30952,1232,1481,236
3459,0,30481,1482,1702,275
4029,0,29911,1722,2032,275
4781,0,29159,2002,2471,275
5655,0,28285,2374,2973,306
6734,0,27206,2824,3591,308
7977,0,25963,3319,4311,318
9374,0,24566,3893,5064,342
10940,0,23000,4525,5909,412
12552,0,21388,5202,6750,500
14182,97,19661,5809,7613,592
15728,225,17987,6503,8376,748
17166,326,16448,7110,9152,841
18539,429,14972,7654,9920,894
19750,534,13656,8127,10580,957
21055,654,12231,8646,11275,1028
22232,766,10942,9164,11902,1118
23268,892,9780,9605,12463,1158
24186,1022,8732,10003,12948,1186
25082,1135,7723,10384,13431,1223
25917,1253,6770,10731,13895,1253
26550,1353,6037,10986,14265,1278
27061,1465,5414,11197,14557,1289
27422,1540,4978,11347,14768,1293
27713,1632,4595,11485,14919,1291
28009,1706,4225,11600,15103,1297
28232,1774,3934,11685,15244,1294
28412,1863,3665,11757,15354,1293
28560,1940,3440,11817,15443,1290
28671,2022,3247,11853,15523,1286
28753,2103,3084,11881,15580,1283
28931,2181,2828,11949,15695,1277
29096,2250,2594,12012,15799,1276
29167,2331,2442,12036,15850,1273
29227,2399,2314,12051,15900,1268
29290,2465,2185,12064,15950,1266
29347,2515,2078,12080,15992,1267
29394,2570,1976,12098,16025,1263
29406,2630,1904,12099,16038,1260
29428,2680,1832,12123,16037,1259
29440,2728,1772,12122,16052,1257
29438,2782,1720,12110,16061,1257
29433,2841,1666,12097,16070,1257
29428,2882,1630,12083,16077,1257
29410,2923,1607,12069,16074,1258
29378,2971,1591,12050,16064,1255
29347,3018,1575,12034,16051,1253
29320,3055,1565,12017,16042,1252
29303,3085,1552,12004,16038,1252
29281,3123,1536,11987,16035,1250
29248,3168,1524,11967,16024,1248
29242,3184,1514,11962,16023,1248
29222,3212,1506,11952,16013,1248
29199,3239,1502,11943,15999,1248
29182,3263,1495,11933,15994,1246
29169,3281,1490,11925,15989,1246
29152,3302,1486,11918,15979,1246
29141,3317,1482,11916,15970,1246
29121,3340,1479,11905,15961,1246
29186,3379,1375,11864,16068,1253
29214,3412,1314,11849,16114,1250
29235,3463,1242,11843,16142,1249
29267,3496,1177,11838,16182,1246
29306,3539,1095,11817,16241,1245
29349,3579,1012,11808,16295,1245
29369,3625,946,11793,16330,1245
29382,3667,891,11768,16369,1243
29407,3728,805,11720,16443,1243
29423,3782,735,11657,16522,1243
29426,3826,688,11577,16605,1243
29405,3874,661,11515,16650,1239
29395,3941,604,11268,16889,1236
29371,4019,550,11119,17016,1235
29348,4089,503,10933,17182,1232
29343,4149,448,10781,17331,1229
29315,4217,408,10515,17572,1227
29288,4272,380,10285,17778,1224
29251,4340,349,10105,17926,1219
29212,4404,324,9898,18097,1216
29160,4484,296,9411,18533,1215
29098,4565,277,9134,18752,1211
29059,4630,251,8962,18886,1210
28984,4719,237,8709,19067,1207
28924,4797,219,8256,19466,1201
28860,4873,207,8036,19628,1195
28808,4943,189,7868,19746,1193
28733,5030,177,7606,19936,1190
28673,5105,162,6603,20882,1187
28588,5199,153,6369,21036,1182
28511,5284,145,6196,21134,1180
28427,5371,142,6071,21178,1177
28354,5460,126,5765,21414,1174
28281,5539,120,5464,21644,1172
28186,5640,114,5339,21674,1172
28114,5719,107,5221,21725,1167
28037,5803,100,5085,21784,1167
27950,5895,95,4944,21839,1166
27861,5988,91,4836,21866,1158
27782,6072,86,4749,21874,1158
27694,6161,85,4636,21904,1153
27614,6249,77,4604,21860,1149
27524,6341,75,4414,21966,1143
27436,6430,74,4367,21927,1141
27343,6526,71,4010,22199,1133
27239,6631,70,3929,22181,1128
27149,6723,68,3905,22119,1124
27068,6806,66,3858,22087,1122
26966,6908,66,3593,22258,1114
26873,7001,66,3589,22173,1110
26787,7087,66,3577,22104,1105
26691,7184,65,3567,22025,1098
26602,7274,64,3210,22296,1095
26503,7378,59,3180,22233,1089
26398,7484,58,3052,22261,1084
26296,7586,58,3016,22198,1081
26208,7677,55,2623,22505,1079
26121,7764,55,2516,22526,1078
26037,7850,53,2512,22451,1073
25943,7945,52,2469,22405,1068
25862,8028,50,2247,22555,1059
25802,8089,49,2211,22535,1055
25731,8162,47,2189,22490,1051
25670,8223,47,2155,22466,1048
25627,8268,45,2068,22511,1047
25549,8346,45,2010,22492,1046
25496,8399,45,2006,22447,1042
25431,8466,43,2005,22383,1042
25364,8539,37,1764,22559,1040
25306,8599,35,1640,22630,1035
25256,8650,34,1606,22615,1034
25204,8703,33,1574,22595,1034
25161,8747,32,1471,22656,1033
25119,8793,28,1449,22638,1031
25059,8854,27,1386,22646,1026
25002,8911,27,1370,22607,1024
24958,8957,25,1370,22565,1022
24924,8993,23,1341,22561,1021
24872,9047,21,1316,22536,1019
24819,9101,20,1298,22501,1019
24783,9139,18,1285,22479,1018
24744,9181,15,1254,22471,1018
24705,9220,15,1204,22486,1014
24649,9277,14,1204,22431,1013
24615,9312,13,1186,22415,1013
24589,9338,13,1170,22405,1013
24565,9363,12,1170,22382,1012
24536,9392,12,1157,22366,1012
24515,9413,12,1157,22346,1011
24494,9434,12,1157,22325,1011
24470,9458,12,1157,22301,1011
24449,9479,12,1157,22281,1010
24439,9491,10,1159,22269,1010
24422,9509,9,1147,22264,1010
24394,9537,9,1139,22245,1009
24372,9559,9,1139,22225,1007
24337,9594,9,600,22732,1004
24303,9628,9,597,22703,1002
24280,9651,9,597,22680,1002
24248,9683,9,597,22649,1001
24223,9708,9,537,22685,1000
24193,9738,9,535,22659,998
24152,9779,9,534,22624,993
24119,9812,9,534,22591,993
24085,9846,9,453,22638,993
24053,9878,9,453,22610,989
24021,9910,9,453,22579,988
23978,9954,8,454,22537,986
23934,9998,8,307,22643,983
23871,10061,8,307,22582,981
23818,10114,8,307,22529,981
23791,10141,8,307,22503,980
23737,10196,7,302,22457,977
23676,10257,7,287,22413,975
23619,10314,7,286,22360,972
23573,10360,7,286,22316,970
23518,10415,7,255,22295,967
23471,10462,7,255,22252,963
23418,10515,7,255,22203,959
23358,10575,7,255,22144,958
23308,10625,7,238,22114,955
23246,10687,7,237,22057,951
23186,10747,7,237,22000,948
23127,10806,7,237,21947,942
23059,10874,7,220,21898,940
22998,10935,7,220,21841,936
22938,10995,7,219,21783,935
22868,11065,7,217,21719,931
22801,11132,7,214,21659,927
22738,11195,7,214,21598,925
22664,11269,7,214,21529,920
22593,11340,7,214,21459,919
22518,11415,7,214,21385,918
22456,11477,7,214,21327,914
22391,11542,7,214,21266,910
22323,11610,7,213,21200,909
22251,11682,7,213,21131,906
22195,11738,7,213,21079,902
22123,11810,7,213,21011,898
22043,11890,7,213,20936,893
21965,11968,7,206,20865,893
21898,12035,7,206,20800,891
21822,12111,7,206,20729,886
21738,12195,7,203,20652,882
21663,12270,7,201,20582,879
21594,12339,7,199,20519,875
21517,12416,7,199,20446,871
21433,12500,7,199,20365,868
21361,12572,7,195,20306,859
21284,12649,7,194,20233,856
21205,12728,7,194,20156,854
21118,12815,7,193,20075,849
21028,12906,6,191,19988,848
20956,12978,6,175,19934,846
20884,13050,6,175,19868,840
20812,13122,6,175,19803,833
20751,13183,6,170,19749,831
20700,13234,6,170,19699,830
20644,13290,6,167,19648,828
20589,13345,6,167,19593,828
20546,13388,6,166,19551,828
20490,13444,6,166,19495,828
20428,13506,6,165,19440,822
20376,13558,6,163,19391,821
20331,13603,6,161,19350,819
20268,13666,6,161,19291,815
20221,13713,6,161,19245,814
20175,13759,6,161,19200,813
20138,13797,5,160,19166,811
20100,13836,4,151,19139,809
20063,13873,4,133,19121,808
20023,13913,4,133,19081,808
19991,13945,4,133,19049,808
19967,13969,4,133,19025,808
19933,14003,4,133,18991,808
19895,14042,3,133,18954,807
19864,14073,3,121,18937,805
19833,14104,3,121,18909,802
19800,14137,3,120,18877,802
19766,14172,2,120,18843,802
19738,14200,2,111,18828,798
19711,14227,2,111,18802,797
19689,14249,2,111,18780,797
19669,14269,2,111,18761,796
19651,14287,2,111,18744,795
19630,14308,2,111,18723,795
19608,14330,2,111,18703,793
19586,14353,1,112,18680,793
19572,14367,1,110,18668,793
19556,14383,1,110,18653,792
19541,14398,1,110,18638,792
19524,14415,1,110,18621,792
19501,14438,1,75,18634,791
19474,14465,1,75,18607,791
19454,14485,1,75,18588,790
19433,14506,1,75,18568,789
19400,14539,1,66,18547,786
19375,14564,1,66,18524,784
19353,14586,1,66,18503,783
19325,14614,1,66,18478,780
19283,14656,1,58,18445,779
19249,14690,1,58,18413,777
19221,14718,1,58,18388,774
19182,14757,1,58,18351,772
19123,14816,1,37,18317,768
19083,14856,1,37,18279,766
19039,14900,1,37,18237,764
19012,14927,1,37,18212,762
18959,14980,1,36,18163,759
18923,15016,1,36,18128,758
18876,15063,1,36,18083,756
18835,15104,1,36,18044,754
18793,15146,1,29,18009,754
18747,15192,1,29,17965,752
18710,15229,1,29,17928,752
18678,15261,1,29,17898,750
18627,15312,1,26,17851,749
18591,15348,1,26,17816,748
18551,15388,1,26,17779,745
18511,15428,1,26,17742,742
18463,15476,1,23,17701,738
18409,15530,1,23,17649,736
18354,15585,1,23,17596,734
18296,15643,1,23,17541,731
18233,15706,1,23,17480,729
18185,15754,1,23,17434,727
18130,15809,1,23,17383,723
18077,15862,1,23,17330,723
18016,15923,1,23,17270,722
17961,15978,1,23,17218,719
17906,16033,1,23,17167,715
17866,16073,1,22,17129,714
17806,16133,1,22,17070,713
17762,16177,1,22,17029,710
17704,16235,1,21,16976,706
17638,16301,1,21,16913,703
17583,16356,1,21,16861,700
17527,16412,1,21,16805,700
17463,16476,1,21,16744,697
17405,16534,1,21,16686,697
17324,16615,1,21,16609,693
17273,16666,1,21,16560,691
17216,16723,1,21,16506,688
17156,16783,1,21,16447,687
17094,16845,1,21,16389,683
17050,16889,1,21,16345,683
16974,16965,1,21,16272,680
16913,17026,1,21,16215,676
16869,17070,1,21,16171,676
16819,17120,1,21,16123,674
16763,17176,1,21,16073,668
16707,17232,1,20,16020,666
16662,17277,1,20,15977,664
16615,17324,1,20,15935,659
16563,17376,1,20,15888,654
16508,17431,1,20,15834,653
16468,17471,1,20,15796,651
16416,17523,1,20,15746,649
16373,17566,1,20,15703,649
16331,17608,1,20,15663,647
16300,17639,1,20,15633,646
16261,17678,1,20,15594,646
16231,17708,1,20,15564,646
16182,17757,1,20,15515,646
16149,17790,1,20,15483,645
16114,17825,1,20,15451,642
16075,17864,1,20,15413,641
16037,17902,1,20,15378,638
16001,17938,1,20,15343,637
15967,17972,1,20,15314,632
15939,18000,1,19,15289,630
15908,18031,1,19,15258,630
15879,18060,1,19,15230,629
15855,18084,1,19,15207,628
15824,18115,1,19,15177,627
15805,18134,1,19,15159,626
15784,18155,1,19,15138,626
15758,18181,1,18,15113,626
15736,18203,1,18,15091,626
15714,18225,1,18,15071,624
15699,18240,1,18,15057,623
15682,18257,1,18,15041,622
15666,18273,1,18,15025,622
15657,18282,1,18,15016,622
15645,18294,1,18,15004,622
15635,18304,1,18,14994,622
15615,18324,1,18,14976,620
15603,18336,1,18,14964,620
15578,18361,1,17,14944,616
15556,18383,1,17,14924,614
15537,18402,1,17,14907,612
15510,18429,1,17,14881,611
15489,18450,1,17,14861,610
15474,18465,1,17,14846,610
15458,18481,1,17,14832,608
15437,18502,1,17,14812,607
15415,18524,1,17,14791,606
15382,18557,1,17,14759,605
15352,18587,1,17,14731,603
15330,18609,1,17,14711,601
15297,18642,1,17,14678,601
15266,18673,1,17,14649,599
15233,18706,1,17,14618,597
15202,18737,1,17,14588,596
15173,18766,1,17,14562,593
15142,18797,1,17,14534,590
15111,18828,1,17,14503,590
15069,18870,1,17,14462,589
15027,18912,1,17,14424,585
14993,18946,1,17,14392,583
14954,18985,1,17,14353,583
14916,19023,1,17,14316,582
14899,19040,1,17,14301,580
14864,19075,1,17,14269,577
14836,19103,1,17,14241,577
14801,19138,1,17,14208,575
14758,19181,1,17,14165,575
14704,19235,1,17,14114,572
14659,19280,1,17,14072,569
14608,19331,1,17,14022,568
14565,19374,1,17,13982,565
14525,19414,1,17,13944,563
14482,19457,1,17,13901,563
14445,19494,1,17,13867,560
14397,19542,1,17,13822,557
14345,19594,1,17,13770,557
14303,19636,1,17,13731,554
14257,19682,1,16,13686,554
14215,19724,1,16,13645,553
14173,19766,1,16,13605,551
14130,19809,1,16,13563,550
14087,19852,1,16,13522,548
14029,19910,1,16,13467,545
13986,19953,1,16,13425,544
13939,20000,1,16,13379,543
13898,20041,1,16,13339,542
13857,20082,1,16,13298,542
13819,20120,1,16,13263,539
13775,20164,1,16,13223,535
13727,20212,1,16,13177,533
13689,20250,1,16,13139,533
13650,20289,1,16,13100,533
13601,20338,1,16,13053,531
13562,20377,1,16,13015,530
13524,20415,1,16,12977,530
13464,20475,1,16,12921,526
13426,20513,1,16,12885,524
13375,20564,1,16,12835,523
13334,20605,1,16,12797,520
13286,20653,1,16,12752,517
13256,20683,1,16,12723,516
13219,20720,1,16,12689,513
13187,20752,1,16,12657,513
13150,20789,1,16,12620,513
