infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,2,1
5,0,33935,1,3,1
5,0,33935,1,3,1
5,0,33935,1,3,1
6,0,33934,2,3,1
7,0,33933,3,3,1
9,0,33931,3,5,1
12,0,33928,3,8,1
14,0,33926,3,10,1
16,0,33924,3,12,1
19,0,33921,5,13,1
22,0,33918,6,15,1
26,0,33914,7,18,1
32,0,33908,9,22,1
39,0,33901,13,25,1
48,0,33892,15,32,1
56,0,33884,19,36,1
68,0,33872,22,45,1
84,0,33856,26,57,1
103,0,33837,31,68,1
106,0,33834,34,68,4
108,0,33832,35,69,4
111,0,33829,36,71,4
114,0,33826,37,73,4
119,0,33821,39,76,4
126,0,33814,40,82,4
134,0,33806,44,86,4
140,0,33800,47,89,4
155,0,33785,53,98,4
173,0,33767,57,112,4
197,0,33743,63,130,4
223,0,33717,73,146,4
258,0,33682,89,161,4
278,0,33662,100,170,8
302,0,33638,118,176,8
337,0,33603,128,201,8
378,0,33562,146,222,8
408,0,33532,155,243,10
441,0,33499,166,265,10
484,0,33456,182,285,10
518,0,33422,203,298,17
565,0,33375,217,331,17
624,0,33316,234,373,17
693,0,33247,258,412,17
749,0,33191,283,443,23
823,0,33117,320,480,23
918,0,33022,356,520,23
990,0,32950,390,544,41
1054,0,32886,424,574,55
1129,0,32811,460,613,55
1233,0,32707,498,676,55
1308,0,32632,533,716,56
1397,0,32543,567,771,56
1510,0,32430,609,842,56
1659,0,32281,664,936,56
1830,0,32110,726,1045,56
2036,0,31904,806,1171,56
2302,0,31638,897,1329,56
2567,0,31373,1004,1484,73
2834,0,31106,1087,1661,76
3103,0,30837,1188,1825,83
3402,0,30538,1310,1998,87
3741,0,30199,1399,2180,91
3981,0,29959,1512,2283,137
4204,0,29736,1615,2403,164
4456,0,29484,1712,2549,166
4736,0,29204,1812,2697,174
5042,0,28898,1949,2852,206
5324,0,28616,2070,2987,221
5647,0,28293,2222,3156,247
5955,0,27985,2344,3324,249
6233,0,27707,2459,3487,265
6527,0,27413,2578,3657,265
6831,0,27109,2690,3841,270
7165,0,26775,2812,4015,278
7423,0,26517,2935,4148,311
7671,0,26269,3030,4285,313
7928,0,26012,3140,4432,327
8167,0,25773,3247,4564,329
8276,0,25664,3287,4633,329
8408,0,25532,3346,4705,329
8532,0,25408,3394,4781,330
8663,0,25277,3442,4864,330
8749,0,25191,3479,4911,330
8831,0,25109,3511,4961,332
8918,0,25022,3541,5018,332
8975,24,24941,3562,5054,332
8979,61,24900,3565,5055,335
8978,141,24821,3562,5057,335
8973,292,24675,3561,5053,335
8959,555,24426,3554,5047,334
8928,996,24016,3541,5031,332
8877,1670,23393,3523,4999,331
8822,2630,22488,3503,4965,330
8758,3961,21221,3472,4933,329
8670,5225,20045,3437,4879,327
8579,7312,18049,3399,4833,323
8489,9367,16084,3352,4795,318
8412,11337,14191,3320,4756,312
8127,13053,12760,3230,4569,319
7801,15185,10954,3118,4375,301
7584,17190,9166,3040,4245,292
7533,18037,8370,3019,4216,291
7479,18313,8148,3005,4179,288
7479,18313,8148,3005,4179,288
7479,18313,8148,3005,4179,288
7479,18313,8148,3005,4179,288
7000,19901,7039,2813,3910,270
6834,20466,6640,2744,3820,265
6834,20466,6640,2744,3820,265
6834,20466,6640,2744,3820,265
6297,21890,5753,2536,3505,256
6172,22240,5528,2484,3442,246
6172,22240,5528,2484,3442,246
6172,22240,5528,2484,3442,246
5301,24124,4515,2128,2950,223
4419,25992,3529,1770,2474,175
4266,26339,3335,1706,2392,168
4266,26339,3335,1706,2392,168
3644,27499,2797,1452,2038,154
3603,27573,2764,1430,2022,151
3603,27573,2764,1430,2022,151
3603,27573,2764,1430,2022,151
3583,27605,2752,1424,2009,150
3583,27605,2752,1424,2009,150
3583,27605,2752,1424,2009,150
3583,27605,2752,1424,2009,150
3582,27606,2752,1424,2008,150
3582,27606,2752,1424,2008,150
3582,27606,2752,1424,2008,150
3582,27606,2752,1424,2008,150
2861,28818,2261,1137,1600,124
2830,28869,2241,1121,1589,120
2830,28869,2241,1121,1589,120
2830,28869,2241,1121,1589,120
2412,29626,1902,958,1348,106
2411,29627,1902,957,1348,106
2411,29627,1902,957,1348,106
2411,29627,1902,957,1348,106
1792,30724,1424,711,999,82
1781,30746,1413,708,992,81
1781,30746,1413,708,992,81
1781,30746,1413,708,992,81
1117,31952,871,442,620,55
1084,32006,850,436,595,53
1084,32006,850,436,595,53
1084,32006,850,436,595,53
692,32698,550,298,359,35
692,32698,550,298,359,35
692,32698,550,298,359,35
692,32698,550,298,359,35
498,33015,427,206,262,30
498,33015,427,206,262,30
498,33015,427,206,262,30
498,33015,427,206,262,30
133,33708,99,57,69,7
133,33708,99,57,69,7
133,33708,99,57,69,7
133,33708,99,57,69,7
0,33940,0,0,0,0
