infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,2,2,1
6,0,33934,2,3,1
8,0,33932,3,4,1
9,0,33931,4,4,1
10,0,33930,4,5,1
12,0,33928,4,7,1
15,0,33925,5,9,1
17,0,33923,5,11,1
18,0,33922,5,12,1
21,0,33919,6,14,1
24,0,33916,6,17,1
27,0,33913,8,18,1
32,0,33908,8,23,1
36,0,33904,11,24,1
43,0,33897,13,29,1
52,0,33888,19,32,1
60,0,33880,22,37,1
77,0,33863,30,46,1
94,0,33846,36,57,1
120,0,33820,39,60,1
140,0,33800,59,60,21
154,0,33786,67,66,21
177,0,33763,75,81,21
206,0,33734,86,99,21
243,0,33697,102,120,21
287,0,33653,120,146,21
345,0,33595,145,179,21
426,0,33514,174,231,21
531,0,33409,223,287,21
675,0,33265,280,374,21
858,0,33082,356,481,21
1112,0,32828,455,597,21
1436,0,32504,581,715,59
1748,0,32192,741,821,139
1996,0,31944,863,937,186
2289,0,31651,981,1102,196
2635,0,31305,1127,1286,206
3042,0,30898,1301,1499,222
3521,0,30419,1501,1749,242
4100,0,29840,1759,2070,271
4864,0,29076,2040,2525,271
5767,0,28173,2426,3042,295
6869,0,27071,2843,3711,299
8131,0,25809,3325,4447,314
9465,0,24475,3870,5161,353
10913,0,23027,4501,5919,421
12492,0,21448,5145,6712,482
14038,0,19902,5826,7508,617
15048,0,18892,6243,8064,673
16070,0,17870,6650,8625,714
17052,0,16888,7025,9179,761
17996,0,15944,7414,9719,817
18863,0,15077,7761,10214,832
19728,0,14212,8119,10688,856
20522,0,13418,8457,11107,891
21208,88,12644,8768,11471,925
21806,173,11961,9008,11828,934
22381,251,11308,9250,12163,934
22906,323,10711,9462,12472,936
23377,408,10155,9640,12754,936
23628,473,9839,9749,12888,946
23866,540,9534,9844,13029,953
24085,608,9247,9935,13158,954
24233,671,9036,9992,13251,953
24341,737,8862,10037,13314,954
24450,796,8694,10071,13390,953
24549,851,8540,10127,13433,952
24596,918,8426,10149,13460,950
24649,967,8324,10165,13496,950
24668,1024,8248,10173,13508,949
24669,1081,8190,10166,13519,948
24675,1137,8128,10171,13523,945
24682,1175,8083,10177,13523,944
24680,1217,8043,10175,13524,945
24671,1254,8015,10168,13522,945
24665,1293,7982,10163,13523,943
24650,1317,7973,10155,13516,943
24630,1344,7966,10143,13508,943
24609,1379,7952,10131,13499,943
24578,1418,7944,10120,13480,942
24561,1444,7935,10109,13474,942
24553,1464,7923,10109,13467,941
24533,1491,7916,10101,13458,938
24513,1518,7909,10094,13447,936
24636,1555,7749,10152,13507,962
24758,1607,7575,10201,13579,966
24872,1654,7414,10240,13657,965
24979,1693,7268,10289,13716,964
25128,1729,7083,10351,13801,968
25264,1775,6901,10402,13886,970
25425,1826,6689,10456,13992,970
25595,1878,6467,10529,14088,971
25821,1930,6189,10620,14224,971
26077,1984,5879,10736,14363,970
26329,2043,5568,10844,14499,971
26618,2090,5232,10969,14665,980
27046,2158,4736,11144,14912,981
27482,2247,4211,11329,15165,988
27886,2315,3739,11480,15406,986
28208,2376,3356,11619,15590,998
28532,2432,2976,11734,15798,996
28778,2508,2654,11839,15933,998
28990,2574,2376,11930,16050,1004
29204,2640,2096,12022,16177,1004
29381,2704,1855,12075,16304,1000
29535,2779,1626,12130,16404,999
29649,2859,1432,12168,16484,995
29723,2940,1277,12177,16549,995
29796,3025,1119,12147,16652,993
29837,3107,996,12072,16766,995
29876,3182,882,11994,16883,995
29902,3255,783,11847,17057,996
29913,3354,673,11534,17385,994
29909,3451,580,11234,17682,992
29894,3541,505,10859,18044,991
29883,3628,429,10473,18425,985
29833,3739,368,9844,19007,982
29776,3831,333,9340,19455,981
29714,3938,288,8995,19742,977
29640,4044,256,8397,20269,974
29554,4152,234,7914,20669,971
29489,4238,213,7588,20934,967
29394,4343,203,7213,21215,966
29319,4433,188,7070,21289,960
29238,4530,172,6793,21487,957
29154,4631,155,6527,21671,956
29071,4721,148,6239,21882,950
28977,4817,146,6114,21913,950
28885,4917,138,5802,22134,949
28809,5002,129,5657,22204,948
28730,5083,127,5431,22353,946
28636,5182,122,5366,22329,941
28547,5275,118,5051,22561,935
28443,5385,112,4965,22546,931
28364,5468,108,4859,22574,930
28263,5572,105,4755,22580,927
28186,5652,102,4394,22865,926
28074,5765,101,4308,22843,922
27996,5845,99,4271,22805,919
27899,5943,98,4217,22768,913
27806,6044,90,3861,23033,911
27719,6134,87,3665,23148,905
27639,6222,79,3600,23135,903
27540,6325,75,3426,23214,899
27458,6409,73,3150,23410,897
27396,6473,71,3111,23390,894
27329,6542,69,3075,23362,891
27272,6601,67,3048,23335,888
27210,6665,65,2913,23409,887
27129,6747,64,2876,23366,886
27072,6806,62,2848,23339,884
26999,6881,60,2796,23319,883
26932,6956,52,2532,23520,880
26859,7031,50,2343,23637,879
26791,7100,49,2308,23606,877
26725,7167,48,2281,23571,873
26686,7210,44,2202,23612,872
26658,7244,38,2138,23648,872
26622,7283,35,2055,23696,871
26586,7322,32,2004,23714,868
26549,7360,31,1962,23721,866
26502,7410,28,1941,23697,864
26452,7462,26,1891,23698,863
26403,7513,24,1858,23683,862
26362,7555,23,1817,23683,862
26326,7594,20,1803,23662,861
26291,7629,20,1759,23671,861
26262,7659,19,1759,23642,861
26219,7703,18,1747,23611,861
26176,7746,18,1738,23578,860
26145,7778,17,1735,23551,859
26106,7817,17,1728,23521,857
26080,7843,17,1727,23496,857
26061,7862,17,1727,23478,856
26043,7880,17,1727,23460,856
26019,7904,17,1727,23438,854
25999,7924,17,1726,23420,853
25981,7942,17,1726,23402,853
25960,7963,17,1725,23382,853
25936,7987,17,1725,23360,851
25909,8014,17,989,24070,850
25874,8050,16,989,24038,847
25836,8088,16,973,24017,846
25809,8115,16,971,23993,845
25772,8152,16,887,24040,845
25742,8182,16,887,24012,843
25708,8216,16,886,23980,842
25669,8255,16,886,23941,842
25641,8283,16,799,24002,840
25596,8328,16,799,23957,840
25564,8360,16,799,23926,839
25530,8394,16,799,23892,839
25480,8445,15,620,24021,839
25418,8507,15,612,23969,837
25367,8558,15,612,23919,836
25306,8619,15,611,23859,836
25245,8680,15,606,23805,834
25194,8731,15,606,23755,833
25148,8777,15,603,23716,829
25091,8834,15,601,23663,827
25042,8884,14,578,23638,826
24977,8949,14,563,23591,823
24912,9014,14,562,23528,822
24858,9068,14,558,23479,821
24796,9130,14,549,23426,821
24738,9188,14,548,23370,820
24677,9249,14,548,23312,817
24612,9314,14,547,23252,813
24543,9384,13,540,23192,811
24459,9468,13,518,23132,809
24375,9552,13,516,23054,805
24304,9623,13,514,22985,805
24217,9710,13,505,22912,800
24142,9785,13,504,22840,798
24063,9864,13,501,22765,797
23984,9943,13,497,22691,796
23905,10022,13,496,22614,795
23830,10097,13,494,22544,792
23751,10176,13,494,22466,791
23673,10254,13,492,22393,788
23590,10337,13,492,22317,781
23511,10416,13,490,22242,779
23451,10476,13,489,22186,776
23384,10543,13,489,22122,773
23290,10637,13,478,22043,769
23218,10709,13,477,21973,768
23157,10770,13,476,21916,765
23088,10839,13,476,21848,764
22994,10933,13,471,21760,763
22917,11010,13,471,21686,760
22837,11090,13,470,21611,756
22762,11165,13,470,21537,755
22690,11237,13,459,21479,752
22607,11320,13,457,21404,746
22506,11421,13,456,21309,741
22425,11502,13,455,21230,740
22345,11582,13,446,21162,737
22264,11663,13,445,21089,730
22192,11735,13,444,21021,727
22115,11812,13,444,20948,723
22053,11875,12,444,20887,722
21998,11930,12,420,20859,719
21940,11988,12,420,20803,717
21890,12040,10,420,20755,715
21851,12079,10,385,20753,713
21798,12132,10,384,20703,711
21751,12179,10,382,20659,710
21702,12229,9,382,20611,709
21649,12282,9,357,20586,706
21598,12333,9,357,20538,703
21547,12384,9,356,20488,703
21495,12436,9,356,20438,701
21457,12474,9,353,20403,701
21414,12517,9,353,20364,697
21366,12566,8,354,20317,695
21341,12592,7,317,20329,695
21297,12637,6,305,20298,694
21266,12670,4,293,20279,694
21224,12712,4,257,20273,694
21181,12755,4,255,20235,691
21148,12788,4,255,20202,691
21117,12819,4,255,20172,690
21086,12850,4,255,20142,689
21049,12887,4,255,20106,688
21015,12921,4,255,20073,687
20986,12950,4,254,20045,687
20949,12987,4,254,20009,686
20922,13014,4,253,19983,686
20899,13037,4,253,19961,685
20882,13055,3,254,19943,685
20866,13071,3,246,19935,685
20847,13090,3,246,19917,684
20830,13107,3,246,19900,684
20813,13124,3,246,19883,684
20792,13145,3,246,19863,683
20784,13153,3,246,19856,682
20759,13178,3,147,19930,682
20735,13202,3,147,19906,682
20721,13216,3,147,19892,682
20697,13240,3,147,19869,681
20667,13270,3,135,19851,681
20641,13296,3,135,19825,681
20614,13323,3,135,19798,681
20590,13347,3,134,19776,680
20555,13382,3,121,19754,680
20528,13409,3,121,19728,679
20502,13435,3,121,19702,679
20474,13463,3,121,19677,676
20438,13499,3,87,19675,676
20398,13539,3,86,19637,675
20354,13583,3,86,19593,675
20307,13630,3,86,19547,674
20272,13665,3,85,19513,674
20234,13703,3,85,19476,673
20195,13742,3,85,19440,670
20132,13805,3,85,19378,669
20101,13836,3,82,19351,668
20054,13883,3,82,19305,667
20010,13927,3,82,19263,665
19961,13976,3,82,19215,664
19909,14028,3,82,19164,663
19863,14074,3,82,19120,661
19813,14124,3,82,19071,660
19758,14179,3,82,19018,658
19700,14237,3,80,18964,656
19640,14297,3,80,18908,652
19585,14352,3,79,18856,650
19523,14414,3,79,18799,645
19469,14468,3,79,18748,642
19426,14511,3,79,18707,640
19363,14574,3,78,18647,638
19309,14628,3,78,18597,634
19252,14685,3,77,18543,632
19207,14730,3,77,18500,630
19145,14792,3,77,18440,628
19086,14851,3,77,18382,627
19024,14913,3,76,18322,626
18965,14972,3,76,18264,625
18912,15025,3,76,18211,625
18853,15084,3,76,18155,622
18798,15139,3,76,18102,620
18731,15206,3,76,18038,617
18666,15271,3,76,17975,615
18601,15336,3,75,17913,613
18537,15400,3,75,17851,611
18471,15466,3,73,17789,609
18415,15522,3,73,17734,608
18350,15587,3,73,17671,606
18295,15642,3,72,17621,602
18219,15718,3,72,17549,598
18163,15774,3,72,17493,598
18112,15825,3,72,17442,598
18060,15877,3,72,17393,595
17995,15942,3,71,17332,592
17933,16004,3,71,17271,591
17863,16074,3,71,17202,590
17819,16118,3,71,17158,590
17771,16166,3,71,17111,589
17719,16218,3,70,17061,588
17684,16253,3,70,17029,585
17637,16300,3,70,16982,585
17588,16349,3,70,16933,585
17540,16397,3,70,16888,582
17509,16428,3,70,16857,582
17464,16473,3,70,16812,582
17417,16520,3,70,16767,580
17380,16557,3,70,16730,580
17338,16599,3,70,16688,580
17309,16628,3,70,16661,578
17286,16652,2,70,16639,577
17250,16688,2,59,16615,576
17215,16723,2,59,16580,576
17188,16750,2,59,16554,575
17162,16777,1,59,16530,573
17130,16809,1,47,16510,573
17100,16839,1,47,16480,573
17080,16859,1,47,16461,572
17050,16889,1,47,16432,571
17023,16916,1,47,16405,571
16992,16947,1,47,16377,568
16969,16970,1,47,16354,568
16940,16999,1,47,16325,568
16923,17016,1,47,16308,568
16901,17038,1,47,16286,568
16885,17054,1,47,16270,568
16873,17066,1,47,16258,568
16853,17086,1,47,16239,567
16832,17107,1,47,16220,565
16819,17120,1,47,16207,565
16809,17130,1,47,16198,564
16797,17142,1,47,16186,564
16783,17156,1,47,16172,564
16755,17184,1,33,16158,564
16732,17207,1,33,16136,563
16715,17224,1,33,16120,562
16691,17248,1,33,16096,562
16676,17263,1,27,16087,562
16649,17290,1,27,16060,562
16633,17306,1,27,16045,561
16614,17325,1,27,16027,560
16590,17349,1,21,16009,560
16560,17379,1,21,15979,560
16532,17407,1,21,15952,559
16512,17427,1,21,15932,559
16487,17452,1,19,15909,559
16456,17483,1,19,15879,558
16416,17523,1,18,15842,556
16373,17566,1,18,15799,556
16329,17610,1,18,15758,553
16297,17642,1,18,15726,553
16262,17677,1,18,15693,551
16229,17710,1,18,15662,549
16200,17739,1,18,15633,549
16163,17776,1,18,15596,549
16131,17808,1,18,15565,548
16073,17866,1,18,15510,545
16031,17908,1,18,15472,541
15992,17947,1,18,15435,539
15956,17983,1,18,15401,537
15926,18013,1,18,15371,537
15881,18058,1,18,15327,536
15840,18099,1,18,15287,535
15801,18138,1,18,15251,532
15753,18186,1,18,15203,532
15703,18236,1,18,15155,530
15659,18280,1,18,15112,529
15611,18328,1,18,15067,526
15562,18377,1,18,15018,526
15519,18420,1,18,14975,526
15474,18465,1,18,14932,524
15420,18519,1,18,14879,523
15366,18573,1,18,14826,522
15314,18625,1,18,14774,522
15271,18668,1,18,14732,521
15229,18710,1,18,14692,519
15183,18756,1,18,14648,517
15136,18803,1,18,14604,514
15071,18868,1,18,14541,512
15026,18913,1,18,14496,512
14977,18962,1,18,14450,509
14938,19001,1,18,14412,508
14902,19037,1,18,14378,506
14846,19093,1,18,14323,505
14801,19138,1,18,14279,504
14765,19174,1,18,14244,503
14721,19218,1,18,14205,498
14680,19259,1,18,14165,497
14626,19313,1,18,14113,495
14564,19375,1,18,14053,493
14516,19423,1,18,14008,490
14448,19491,1,18,13941,489
14400,19539,1,18,13894,488
14368,19571,1,18,13862,488
14329,19610,1,18,13826,485
14275,19664,1,18,13774,483
14237,19702,1,18,13737,482
14206,19733,1,18,13706,482
14180,19759,1,18,13681,481
14139,19800,1,18,13641,480
14100,19839,1,18,13602,480
14068,19871,1,18,13570,480
14028,19911,1,18,13531,479
14000,19939,1,18,13505,477
13965,19974,1,17,13472,476
13944,19995,1,17,13452,475
13903,20036,1,17,13413,473
13874,20066,0,17,13384,473
13846,20094,0,10,13364,472
13825,20115,0,10,13346,469
13796,20144,0,10,13318,468
13769,20171,0,10,13293,466
