infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,2,0,0
2,0,33939,2,0,0
3,0,33938,2,1,0
4,0,33937,3,1,0
5,0,33936,4,1,0
7,0,33934,5,2,0
9,0,33932,5,4,0
13,0,33928,7,6,0
18,0,33923,10,8,0
23,0,33918,12,11,0
29,0,33912,16,13,0
37,0,33904,19,18,0
48,0,33893,22,26,0
62,0,33879,27,35,0
78,0,33863,33,45,0
101,0,33840,40,60,0
102,0,33839,41,60,1
103,0,33838,41,61,1
104,0,33837,41,62,1
105,0,33836,41,63,1
106,0,33835,41,64,1
107,0,33834,42,64,1
108,0,33833,42,65,1
110,0,33831,43,66,1
112,0,33829,44,67,1
114,0,33827,45,68,1
119,0,33822,49,69,1
125,0,33816,52,72,1
134,0,33807,54,79,1
140,0,33801,56,83,1
155,0,33786,63,91,1
175,0,33766,73,101,1
206,0,33735,82,117,1
212,0,33729,88,117,7
217,0,33724,90,120,7
223,0,33718,93,123,7
230,0,33711,95,128,7
239,0,33702,97,135,7
250,0,33691,101,142,7
260,0,33681,104,149,7
274,0,33667,108,159,7
295,0,33646,112,176,7
319,0,33622,120,192,7
339,0,33602,131,201,7
376,0,33565,144,223,7
385,0,33556,146,230,9
401,0,33540,150,242,9
417,0,33524,157,251,9
440,0,33501,165,266,9
467,0,33474,175,283,9
497,0,33444,186,302,9
542,0,33399,207,326,9
605,0,33336,233,356,9
666,0,33275,248,370,16
729,0,33212,287,394,45
791,0,33150,314,429,45
873,0,33068,342,483,45
976,0,32965,380,548,45
1052,0,32889,413,591,45
1152,0,32789,440,641,45
1255,0,32686,490,694,68
1363,0,32578,525,767,68
1473,0,32468,562,826,68
1610,0,32331,625,900,81
1762,0,32179,687,990,82
1954,0,31987,758,1111,82
2195,0,31746,868,1242,82
2502,0,31439,974,1403,82
2792,0,31149,1119,1530,122
3119,0,30822,1233,1711,140
3364,0,30577,1347,1842,167
3622,0,30319,1434,1980,167
3887,0,30054,1544,2135,200
4168,0,29773,1658,2289,200
4451,0,29490,1786,2426,212
4757,0,29184,1924,2578,229
5031,0,28910,2043,2728,245
5294,0,28647,2161,2868,251
5507,0,28434,2241,3001,256
5738,0,28203,2332,3139,256
5963,0,27978,2424,3272,258
6182,0,27759,2508,3407,258
6312,0,27629,2573,3472,258
6458,0,27483,2634,3557,258
6588,0,27353,2684,3637,258
6736,0,27205,2748,3721,258
6836,0,27105,2789,3780,258
6935,0,27006,2827,3841,258
7042,0,26899,2870,3905,258
7148,0,26793,2915,3966,258
7216,0,26725,2938,4010,258
7303,0,26638,2968,4067,259
7385,0,26556,3004,4113,259
7458,0,26483,3034,4152,259
7467,0,26474,3039,4156,262
7475,0,26466,3043,4160,262
7490,0,26451,3055,4163,262
7505,0,26436,3062,4171,262
7522,0,26419,3065,4185,262
7548,0,26393,3077,4199,262
7573,0,26368,3083,4218,262
7601,0,26340,3099,4230,262
7638,0,26303,3113,4253,262
7687,0,26254,3130,4283,262
7743,0,26198,3155,4314,264
7802,0,26139,3179,4349,264
7907,0,26034,3219,4402,269
8020,0,25921,3267,4467,281
8146,0,25795,3312,4537,281
8269,0,25672,3370,4600,292
8405,0,25536,3427,4679,295
8541,0,25400,3477,4765,295
8701,0,25240,3544,4856,295
8900,0,25041,3605,4947,297
9132,0,24809,3730,5044,342
9358,0,24583,3814,5172,354
9605,0,24336,3915,5315,367
9866,0,24075,4033,5458,371
10284,0,23657,4203,5700,371
10791,0,23150,4405,6005,377
11357,0,22584,4649,6327,377
11975,0,21966,4889,6677,377
12755,0,21186,5227,7084,404
13587,0,20354,5575,7545,440
14449,0,19492,5908,8012,462
15362,0,18579,6286,8461,519
16278,0,17663,6696,8910,606
17242,0,16699,7097,9424,666
18208,0,15733,7480,9918,716
19169,0,14772,7925,10408,802
20033,100,13808,8292,10868,829
20916,218,12807,8632,11373,863
21783,316,11842,9007,11842,899
22596,418,10927,9339,12311,925
23365,510,10066,9673,12746,939
24105,632,9204,9972,13161,937
24769,762,8410,10253,13518,958
25419,848,7674,10538,13880,987
26037,956,6948,10785,14248,995
26574,1061,6306,10996,14554,999
27023,1172,5746,11197,14795,1019
27401,1297,5243,11339,15028,1020
27842,1415,4684,11517,15277,1028
28202,1537,4202,11685,15469,1042
28455,1651,3835,11779,15633,1036
