infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,1,0
3,0,33937,2,1,0
3,0,33937,2,1,0
3,0,33937,2,1,0
4,0,33936,3,1,0
6,0,33934,4,1,1
6,0,33934,4,1,1
8,0,33932,4,2,2
12,0,33928,6,3,3
17,0,33923,8,5,4
22,0,33918,8,10,4
27,0,33913,8,12,7
33,0,33907,10,15,8
40,0,33900,12,17,11
45,0,33895,14,18,13
49,0,33891,14,21,14
59,0,33881,17,27,15
69,0,33871,19,31,19
82,0,33858,21,40,21
97,0,33843,25,45,27
111,0,33829,33,48,30
137,0,33803,39,59,39
162,0,33778,45,65,52
193,0,33747,56,79,58
234,0,33706,68,92,74
283,0,33657,81,113,89
341,0,33599,90,138,113
410,0,33530,111,166,133
496,0,33444,134,197,165
595,0,33345,163,241,191
712,0,33228,204,292,216
859,0,33081,249,348,262
1046,0,32894,303,423,320
1273,0,32667,368,514,391
1550,0,32390,450,634,466
1867,0,32073,533,766,568
2254,0,31686,643,907,704
2707,0,31233,778,1096,833
3219,0,30721,932,1295,992
3827,0,30113,1095,1546,1186
4548,0,29392,1316,1831,1401
5376,0,28564,1593,2156,1627
6303,0,27637,1880,2529,1894
7346,0,26594,2178,2943,2225
8498,0,25442,2533,3395,2570
9753,0,24187,2935,3850,2968
11044,0,22896,3332,4379,3333
12388,0,21552,3738,4911,3739
13914,0,20026,4226,5527,4161
15462,0,18478,4674,6163,4625
16946,109,16885,5115,6770,5061
18381,316,15243,5551,7344,5486
19738,657,13545,5976,7908,5854
20903,1192,11845,6304,8363,6236
21686,2007,10247,6522,8687,6477
22027,3171,8742,6645,8818,6564
21850,4360,7730,6615,8733,6502
21162,5955,6823,6398,8475,6289
19864,7977,6099,6038,7930,5896
18114,10316,5510,5486,7261,5367
16342,12702,4896,4922,6576,4844
14050,15420,4470,4243,5651,4156
11905,17886,4149,3557,4813,3535
9764,20299,3877,2914,3963,2887
8955,21839,3146,2674,3627,2654
7798,23209,2933,2333,3155,2310
7663,23373,2904,2282,3105,2276
7663,23373,2904,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7663,23606,2671,2282,3105,2276
7460,24163,2317,2237,3009,2214
6977,24994,1969,2072,2825,2080
6168,26141,1631,1839,2488,1841
5021,27645,1274,1497,2037,1487
3562,29477,901,1076,1430,1056
2030,31362,548,629,800,601
826,32891,223,271,316,239
184,33720,36,55,72,57
0,33940,0,0,0,0
