infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,2,3,1
7,0,33933,3,3,1
7,0,33933,3,3,1
7,0,33933,3,3,1
9,0,33931,4,4,1
10,0,33930,4,5,1
11,0,33929,4,6,1
14,0,33926,5,8,1
17,0,33923,7,9,1
21,0,33919,9,11,1
29,0,33911,13,15,1
36,0,33904,15,20,1
46,0,33894,16,29,1
59,0,33881,21,37,1
75,0,33865,26,48,1
92,0,33848,31,60,1
117,0,33823,35,64,1
134,0,33806,52,64,18
144,0,33796,54,72,18
160,0,33780,64,78,18
184,0,33756,78,88,18
216,0,33724,90,108,18
256,0,33684,110,128,18
317,0,33623,140,159,18
398,0,33542,171,209,18
502,0,33438,203,281,18
627,0,33313,271,338,18
810,0,33130,345,447,18
1044,0,32896,414,585,18
1289,0,32651,508,699,44
1572,0,32368,649,814,82
1888,0,32052,735,929,109
2169,0,31771,899,1012,224
2436,0,31504,1021,1157,257
2774,0,31166,1155,1361,258
3175,0,30765,1314,1602,258
3647,0,30293,1509,1867,259
4232,0,29708,1762,2199,271
4923,0,29017,2021,2613,271
5777,0,28163,2378,3110,289
6811,0,27129,2765,3757,289
8016,0,25924,3236,4461,289
9342,0,24598,3741,5235,317
10745,126,23069,4297,6053,362
12195,254,21491,4858,6876,389
13621,369,19950,5440,7669,454
15053,480,18407,5972,8418,507
16519,571,16850,6640,9151,653
17899,687,15354,7226,9849,713
19194,810,13936,7775,10488,815
20401,923,12616,8263,11152,919
21599,1024,11317,8767,11788,976
22666,1125,10149,9227,12368,1025
23622,1220,9098,9583,12924,1056
24524,1327,8089,9966,13426,1092
25112,1409,7419,10227,13755,1112
25588,1500,6852,10403,14041,1114
26020,1593,6327,10576,14297,1126
26336,1684,5920,10704,14486,1127
26641,1771,5528,10826,14670,1130
26896,1852,5192,10932,14823,1127
27097,1936,4907,11010,14948,1125
27275,2008,4657,11080,15059,1122
27529,2075,4336,11183,15205,1119
27719,2145,4076,11261,15313,1123
27880,2220,3840,11315,15416,1128
27992,2285,3663,11370,15473,1132
28078,2340,3522,11400,15529,1134
28141,2408,3391,11433,15561,1132
28180,2464,3296,11437,15598,1130
28215,2521,3204,11446,15626,1128
28236,2576,3128,11454,15640,1126
28249,2625,3066,11451,15655,1126
28268,2679,2993,11462,15665,1124
28269,2730,2941,11467,15663,1123
28245,2789,2906,11454,15653,1122
28241,2833,2866,11452,15652,1121
28226,2881,2833,11448,15645,1116
28196,2933,2811,11437,15628,1115
28180,2967,2793,11423,15628,1113
28161,3006,2773,11412,15620,1113
28124,3051,2765,11392,15604,1112
28094,3096,2750,11381,15585,1112
28084,3115,2741,11379,15578,1111
28073,3137,2730,11372,15575,1110
28049,3163,2728,11361,15563,1109
28032,3188,2720,11352,15555,1109
28017,3210,2713,11346,15546,1109
27999,3238,2703,11341,15533,1109
27976,3266,2698,11331,15521,1108
27963,3287,2690,11321,15519,1107
28060,3322,2558,11360,15577,1120
28123,3355,2462,11381,15619,1120
28194,3401,2345,11408,15663,1120
28286,3424,2230,11431,15731,1119
28389,3468,2083,11468,15796,1122
28469,3505,1966,11503,15841,1123
28548,3541,1851,11526,15899,1121
28630,3584,1726,11555,15951,1121
28703,3646,1591,11572,16006,1120
28773,3702,1465,11591,16053,1122
28818,3763,1359,11605,16088,1123
28868,3814,1258,11594,16150,1122
28926,3879,1135,11561,16244,1120
28984,3944,1012,11525,16341,1117
29023,4012,905,11464,16445,1113
29047,4071,822,11393,16542,1111
29067,4136,737,11310,16650,1106
29074,4201,665,11191,16779,1103
29064,4267,609,11050,16914,1099
29059,4329,552,10911,17052,1095
29048,4383,509,10624,17329,1094
29016,4461,463,10439,17485,1091
28978,4540,422,10186,17702,1089
28952,4611,377,9975,17887,1088
28894,4701,345,9519,18291,1082
28864,4772,304,9268,18513,1081
28812,4854,274,8893,18839,1078
28751,4941,248,8564,19111,1074
28691,5031,218,7697,19922,1070
28602,5131,207,7248,20288,1064
28533,5217,190,7095,20375,1061
28470,5294,176,6806,20604,1058
28390,5389,161,6356,20975,1057
28307,5486,147,6087,21166,1052
28214,5583,143,5847,21315,1050
28141,5665,134,5781,21312,1046
28065,5755,120,5567,21451,1045
27969,5855,116,5362,21566,1039
27909,5927,104,5298,21571,1038
27830,6008,102,5050,21743,1035
27740,6102,98,5014,21693,1031
27662,6182,96,4919,21713,1028
27564,6282,94,4870,21665,1027
27471,6375,94,4817,21627,1025
27360,6488,92,4494,21842,1022
27268,6581,91,4445,21804,1017
27194,6657,89,4411,21768,1013
27110,6741,89,4350,21750,1008
27027,6826,87,4144,21877,1004
26951,6905,84,4103,21844,1002
26844,7014,82,4035,21807,1000
26766,7092,82,3980,21789,995
26683,7176,81,3674,22013,994
26594,7267,79,3627,21974,991
26488,7374,78,3564,21935,987
26401,7462,77,3531,21883,985
26323,7543,74,3161,22176,984
26236,7636,68,3066,22187,981
26139,7735,66,2874,22283,980
26057,7822,61,2803,22276,976
25982,7899,59,2511,22497,972
25916,7967,57,2481,22462,971
25853,8032,55,2431,22451,969
25778,8109,53,2398,22410,968
25706,8183,51,2287,22450,967
25652,8239,49,2230,22455,965
25587,8305,48,2181,22441,963
25524,8368,48,2162,22399,961
25474,8424,42,1971,22541,960
25411,8491,38,1870,22582,957
25360,8544,36,1779,22623,956
25294,8613,33,1735,22602,955
25251,8660,29,1609,22687,953
25206,8708,26,1533,22719,952
25164,8752,24,1453,22761,948
25121,8795,24,1419,22756,944
25072,8844,24,1419,22709,942
25023,8894,23,1418,22663,940
24979,8939,22,1399,22643,935
24941,8980,19,1386,22620,933
24897,9025,18,1345,22619,931
24859,9065,16,1332,22594,931
24816,9109,15,1304,22581,929
24767,9158,15,1296,22542,928
24745,9180,15,1295,22523,926
24707,9219,14,1295,22487,924
24676,9251,13,1287,22465,923
24652,9275,13,1271,22458,922
24630,9298,12,1272,22435,922
24606,9322,12,1266,22420,919
24583,9345,12,1265,22398,919
24562,9367,11,1265,22379,917
24537,9393,10,1262,22357,917
24529,9402,9,1258,22354,916
24505,9426,9,1253,22336,915
24481,9450,9,1252,22314,914
24450,9481,9,607,22928,914
24412,9519,9,607,22894,910
24372,9559,9,607,22854,910
24351,9580,9,607,22834,909
24312,9619,9,541,22863,907
24271,9660,9,541,22824,905
24241,9691,8,541,22795,904
24213,9719,8,527,22783,902
24180,9752,8,457,22824,898
24148,9784,8,457,22793,897
24120,9812,8,455,22768,896
24087,9845,8,455,22735,896
24038,9894,8,325,22817,895
23966,9966,8,325,22749,891
23918,10014,8,325,22702,890
23864,10068,8,325,22654,884
23826,10106,8,318,22624,883
23769,10163,8,317,22571,880
23705,10228,7,318,22509,877
23655,10278,7,295,22484,875
23591,10342,7,267,22452,871
23521,10412,7,267,22384,869
23472,10461,7,266,22336,869
23428,10505,7,266,22292,869
23367,10566,7,256,22243,867
23318,10615,7,255,22196,866
23247,10686,7,254,22127,865
23178,10755,7,254,22063,860
23120,10813,7,232,22029,858
23041,10892,7,231,21952,857
22970,10963,7,231,21883,855
22895,11038,7,228,21814,852
22818,11115,7,223,21747,847
22731,11202,7,223,21665,842
22653,11280,7,223,21588,841
22582,11351,7,222,21523,836
22515,11418,7,221,21459,834
22449,11484,7,218,21400,830
22375,11558,7,217,21330,827
22301,11632,7,217,21258,825
22242,11691,7,216,21202,823
22157,11776,7,214,21123,819
22085,11848,7,214,21056,814
22025,11908,7,213,21000,811
21957,11976,7,212,20935,809
21886,12047,7,212,20869,804
21818,12115,7,211,20803,803
21745,12188,7,208,20735,801
21672,12261,7,205,20666,800
21580,12353,7,205,20574,800
21499,12434,7,205,20495,798
21420,12513,7,205,20419,795
21344,12589,7,199,20355,789
21271,12662,7,197,20286,787
21211,12722,7,197,20229,784
21149,12784,7,197,20168,783
21094,12839,7,193,20119,781
21021,12912,7,192,20050,778
20943,12990,7,192,19975,775
20876,13058,6,191,19910,774
20811,13124,5,177,19863,770
20768,13167,5,162,19839,766
20713,13222,5,161,19786,765
20668,13268,4,160,19744,763
20603,13333,4,136,19704,762
20560,13376,4,135,19662,762
20505,13431,4,135,19608,761
20449,13487,4,135,19554,759
20399,13537,4,134,19509,755
20346,13591,3,134,19458,753
20302,13635,3,120,19429,752
20255,13682,3,120,19382,752
20212,13725,3,119,19341,751
20180,13757,3,119,19311,749
20142,13795,3,119,19274,748
20108,13829,3,119,19240,748
20072,13866,2,119,19206,746
20029,13909,2,110,19174,744
19994,13944,2,110,19139,744
19943,13995,2,110,19091,741
19916,14022,2,110,19064,741
19883,14055,2,110,19033,739
19858,14081,1,110,19011,736
19832,14107,1,101,18994,736
19803,14136,1,101,18966,735
19774,14165,1,101,18939,733
19744,14195,1,101,18909,733
19711,14228,1,101,18878,731
19687,14252,1,101,18854,731
19664,14275,1,101,18832,730
19645,14294,1,101,18813,730
19625,14314,1,101,18793,730
19611,14328,1,101,18779,730
19600,14339,1,101,18768,730
19583,14356,1,101,18751,730
19567,14372,1,101,18735,730
19540,14399,1,50,18761,728
19519,14420,1,50,18741,727
19498,14441,1,50,18721,726
19467,14472,1,50,18692,724
19434,14505,1,42,18668,723
19406,14533,1,42,18640,723
19376,14563,1,42,18611,722
19351,14588,1,42,18586,722
19321,14618,1,39,18560,721
19290,14649,1,39,18530,720
19251,14688,1,39,18492,719
19212,14727,1,39,18454,718
19162,14777,1,31,18414,716
19118,14821,1,31,18371,715
19066,14873,1,31,18319,715
19027,14912,1,30,18283,713
18987,14952,1,30,18244,712
18956,14983,1,30,18214,711
18903,15036,1,30,18161,711
18869,15070,1,30,18129,709
18831,15108,1,28,18094,708
18788,15151,1,27,18052,708
18744,15195,1,27,18009,707
18699,15240,1,27,17965,706
18657,15282,1,27,17925,704
18614,15325,1,27,17883,703
18560,15379,1,27,17829,703
18509,15430,1,27,17780,701
18448,15491,1,27,17720,700
18396,15543,1,27,17670,698
18342,15597,1,27,17619,695
18299,15640,1,27,17577,694
18239,15700,1,27,17519,692
18179,15760,1,27,17462,689
18128,15811,1,27,17413,687
18079,15860,1,27,17365,686
18026,15913,1,27,17316,682
17978,15961,1,27,17269,681
17923,16016,1,26,17216,680
17868,16071,1,26,17162,679
17814,16125,1,26,17108,679
17756,16183,1,26,17050,679
17689,16250,1,26,16985,677
17626,16313,1,26,16924,675
17566,16373,1,26,16866,673
17488,16451,1,26,16789,672
17437,16502,1,26,16739,671
17377,16562,1,26,16683,667
17329,16610,1,26,16637,665
17271,16668,1,26,16581,663
17211,16728,1,25,16525,660
17152,16787,1,25,16469,657
17078,16861,1,25,16397,655
17015,16924,1,25,16339,650
16955,16984,1,25,16284,645
16895,17044,1,25,16225,644
16845,17094,1,25,16176,643
16775,17164,1,24,16114,636
16732,17207,1,24,16075,632
16659,17280,1,24,16006,628
16616,17323,1,24,15964,627
16568,17371,1,24,15919,624
16529,17410,1,24,15881,623
16487,17452,1,24,15840,622
16465,17475,0,25,15820,619
16418,17522,0,13,15786,618
16384,17556,0,13,15752,618
16344,17596,0,13,15716,614
16310,17630,0,13,15684,612
16272,17668,0,13,15648,610
16229,17711,0,13,15608,607
16194,17746,0,13,15573,607
16165,17775,0,13,15546,605
16137,17803,0,13,15519,604
16107,17833,0,13,15490,603
16077,17863,0,13,15460,603
16054,17886,0,13,15438,602
16023,17917,0,13,15407,602
15986,17954,0,13,15374,598
15957,17983,0,13,15345,598
15928,18012,0,13,15318,596
15900,18040,0,13,15291,595
15877,18063,0,13,15269,594
15853,18087,0,13,15245,594
15828,18112,0,13,15220,594
15814,18126,0,13,15207,593
15789,18151,0,13,15182,593
15770,18170,0,13,15164,592
15757,18183,0,13,15151,592
15738,18202,0,13,15132,592
15730,18210,0,13,15124,592
15718,18222,0,13,15112,592
15711,18229,0,13,15105,592
15699,18241,0,13,15093,592
15684,18256,0,13,15078,592
15674,18266,0,13,15068,592
15663,18277,0,0,15071,591
15646,18294,0,0,15054,591
15624,18316,0,0,15033,590
15606,18334,0,0,15016,589
15588,18352,0,0,14999,588
15576,18364,0,0,14988,587
15555,18385,0,0,14968,586
15534,18406,0,0,14948,585
15512,18428,0,0,14928,583
15484,18456,0,0,14902,581
15463,18477,0,0,14883,579
15435,18505,0,0,14858,576
15407,18533,0,0,14831,575
15367,18573,0,0,14793,573
15339,18601,0,0,14769,569
15302,18638,0,0,14732,569
15272,18668,0,0,14702,569
15242,18698,0,0,14672,569
15214,18726,0,0,14646,567
15182,18758,0,0,14615,566
15153,18787,0,0,14587,565
15122,18818,0,0,14557,564
15090,18850,0,0,14526,563
15052,18888,0,0,14489,562
15024,18916,0,0,14464,559
14989,18951,0,0,14431,557
14966,18974,0,0,14410,555
14930,19010,0,0,14375,554
14889,19051,0,0,14336,552
14849,19091,0,0,14298,550
14810,19130,0,0,14260,549
14776,19164,0,0,14226,549
14730,19210,0,0,14181,548
14691,19249,0,0,14145,545
14650,19290,0,0,14105,544
14604,19336,0,0,14061,542
14564,19376,0,0,14026,537
14521,19419,0,0,13985,535
14471,19469,0,0,13939,531
14424,19516,0,0,13893,530
14378,19562,0,0,13850,527
14333,19607,0,0,13807,525
14290,19650,0,0,13766,523
14255,19685,0,0,13731,523
14210,19730,0,0,13689,520
14162,19778,0,0,13643,518
14118,19822,0,0,13601,516
14082,19858,0,0,13567,514
14045,19895,0,0,13530,514
14008,19932,0,0,13495,512
13956,19984,0,0,13445,510
13906,20034,0,0,13396,509
13862,20078,0,0,13354,507
13811,20129,0,0,13304,506
13757,20183,0,0,13253,503
13711,20229,0,0,13211,499
13665,20275,0,0,13167,497
13625,20315,0,0,13130,494
13574,20366,0,0,13080,493
13533,20407,0,0,13040,492
13501,20439,0,0,13009,491
13472,20468,0,0,12983,488
13433,20507,0,0,12944,488
13397,20543,0,0,12912,484
13358,20582,0,0,12879,478
13322,20618,0,0,12843,478
13291,20649,0,0,12813,477
13260,20680,0,0,12782,477
13218,20722,0,0,12741,476
13178,20762,0,0,12703,474
