infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,2,1,1
4,0,33936,2,1,1
6,0,33934,3,2,1
8,0,33932,3,4,1
9,0,33931,3,5,1
10,0,33930,3,6,1
11,0,33929,4,6,1
13,0,33927,6,6,1
13,0,33927,6,6,1
15,0,33925,7,7,1
16,0,33924,7,8,1
21,0,33919,9,11,1
28,0,33912,13,14,1
35,0,33905,18,16,1
48,0,33892,24,23,1
63,0,33877,30,32,1
87,0,33853,41,45,1
116,0,33824,45,56,15
130,0,33810,59,56,15
141,0,33799,62,64,15
154,0,33786,69,70,15
171,0,33769,75,81,15
196,0,33744,87,94,15
227,0,33713,96,116,15
269,0,33671,117,137,15
328,0,33612,142,171,15
406,0,33534,171,220,15
506,0,33434,221,270,15
641,0,33299,262,341,38
793,0,33147,327,428,38
941,0,32999,385,518,38
1130,0,32810,473,619,38
1389,0,32551,571,763,55
1634,0,32306,642,885,107
1848,0,32092,756,959,133
2051,0,31889,853,1065,133
2306,0,31634,934,1209,163
2610,0,31330,1072,1354,184
2968,0,30972,1229,1555,184
3409,0,30531,1410,1815,184
3959,0,29981,1621,2130,208
4660,0,29280,1919,2520,221
5498,0,28442,2233,2976,289
6434,0,27506,2624,3453,357
7404,0,26536,3056,3991,357
8485,0,25455,3456,4617,412
9660,0,24280,3929,5263,468
10953,0,22987,4440,5952,561
12167,0,21773,4952,6556,659
13457,0,20483,5499,7237,721
14767,0,19173,6025,7938,804
16055,110,17775,6556,8655,844
16813,262,16865,6873,9090,850
17479,550,15911,7152,9469,858
18036,1035,14869,7370,9808,858
18375,1755,13810,7504,10021,850
18424,2792,12724,7534,10049,841
18025,4208,11707,7388,9830,807
17187,6033,10720,7061,9386,740
15918,8210,9812,6540,8707,671
14828,10227,8885,6095,8112,621
12851,12971,8118,5292,7012,547
10966,15459,7515,4516,5969,481
8949,18003,6988,3662,4874,413
7856,19612,6472,3216,4256,384
6992,20751,6197,2876,3758,358
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
6939,20825,6176,2857,3727,355
7204,20883,5853,2986,3866,352
7398,20997,5545,3057,3992,349
7555,21214,5171,3107,4103,345
7601,21575,4764,3116,4151,334
7465,22237,4238,3074,4073,318
7108,23167,3665,2926,3885,297
6371,24453,3116,2663,3451,257
5393,26069,2478,2266,2922,205
4103,28045,1792,1691,2274,138
2668,30135,1137,1070,1509,89
1434,31879,627,553,833,48
570,33180,190,225,322,23
1,33938,1,0,1,0
0,33940,0,0,0,0
