infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,3,0,1
6,0,33934,3,2,1
7,0,33933,3,3,1
9,0,33931,4,4,1
13,0,33927,5,7,1
16,0,33924,7,8,1
22,0,33918,9,12,1
27,0,33913,10,16,1
34,0,33906,15,18,1
45,0,33895,16,28,1
54,0,33886,20,33,1
67,0,33873,30,36,1
87,0,33853,37,49,1
107,0,33833,41,58,1
114,0,33826,48,58,8
119,0,33821,50,61,8
125,0,33815,51,66,8
133,0,33807,54,71,8
144,0,33796,61,75,8
162,0,33778,66,88,8
182,0,33758,76,98,8
210,0,33730,87,115,8
247,0,33693,102,137,8
295,0,33645,122,165,8
364,0,33576,151,187,8
433,0,33507,186,221,26
507,0,33433,224,257,26
611,0,33329,267,318,26
751,0,33189,299,376,26
863,0,33077,370,412,76
950,0,32990,411,458,81
1082,0,32858,467,534,81
1228,0,32712,529,618,81
1434,0,32506,607,746,81
1696,0,32244,706,909,81
2014,0,31926,815,1090,81
2419,0,31521,1003,1307,108
2917,0,31023,1204,1604,109
3542,0,30398,1424,1914,109
4189,0,29751,1735,2233,202
4930,0,29010,2028,2648,221
5786,0,28154,2395,3086,253
6696,0,27244,2720,3524,302
7602,0,26338,3148,3962,450
8576,0,25364,3510,4495,490
9569,0,24371,3921,5044,568
10745,0,23195,4382,5712,601
11927,0,22013,4857,6364,648
13223,0,20717,5356,7072,700
14586,0,19354,5967,7791,792
16084,0,17856,6592,8609,826
17043,0,16897,6973,9168,864
18048,88,15804,7361,9734,878
19014,183,14743,7778,10254,932
19911,255,13774,8147,10758,962
20685,330,12925,8461,11202,978
21408,415,12117,8758,11609,997
22051,509,11380,9034,11977,1014
22698,600,10642,9266,12368,1018
23227,691,10022,9491,12670,1034
23706,768,9466,9665,12965,1041
24117,841,8982,9820,13217,1050
24467,918,8555,9966,13421,1057
24655,992,8293,10048,13532,1052
24833,1057,8050,10113,13649,1047
24975,1115,7850,10162,13742,1048
25082,1181,7677,10207,13806,1046
25149,1246,7545,10232,13848,1046
25237,1306,7397,10271,13896,1045
25299,1355,7286,10298,13933,1045
25333,1409,7198,10306,13963,1040
25332,1471,7137,10299,13971,1038
25326,1521,7093,10292,13972,1037
25313,1584,7043,10285,13968,1036
25322,1625,6993,10283,13980,1035
25325,1658,6957,10280,13988,1033
25306,1706,6928,10272,13980,1030
25290,1747,6903,10273,13964,1029
25261,1798,6881,10255,13955,1027
25240,1827,6873,10244,13948,1024
25213,1864,6863,10234,13932,1023
25199,1887,6854,10229,13923,1023
25176,1916,6848,10219,13911,1022
25167,1931,6842,10214,13907,1022
25138,1965,6837,10197,13896,1021
25123,1986,6831,10190,13888,1021
25110,2007,6823,10187,13878,1021
25263,2055,6622,10262,13957,1037
25408,2097,6435,10316,14045,1035
25552,2145,6243,10368,14137,1040
25706,2194,6040,10428,14234,1037
25906,2230,5804,10500,14363,1040
26101,2272,5567,10573,14487,1038
26308,2329,5303,10661,14610,1034
26500,2378,5062,10743,14719,1032
26797,2426,4717,10856,14900,1037
27044,2471,4425,10945,15058,1038
27278,2529,4133,11040,15198,1037
27492,2578,3870,11115,15338,1038
27844,2662,3434,11270,15533,1036
28137,2733,3070,11391,15705,1039
28411,2808,2721,11487,15879,1039
28646,2880,2414,11572,16033,1038
28823,2958,2159,11657,16126,1039
29009,3022,1909,11712,16257,1039
29161,3094,1685,11761,16362,1034
29270,3162,1508,11780,16455,1034
29390,3230,1320,11785,16572,1031
29476,3304,1160,11747,16692,1031
29530,3376,1034,11678,16815,1035
29559,3441,940,11610,16913,1035
29574,3542,824,11466,17076,1030
29568,3631,741,11297,17240,1030
29558,3728,654,11120,17410,1027
29558,3795,587,10820,17711,1026
29548,3892,500,10321,18204,1022
29510,3993,437,9861,18627,1021
29465,4091,384,9478,18969,1015
29428,4177,335,9099,19313,1014
29367,4275,298,8482,19873,1011
29318,4361,261,8034,20273,1009
29249,4461,230,7571,20670,1006
29168,4564,208,7118,21047,1001
29082,4666,192,6784,21302,994
28994,4769,177,6539,21461,992
28904,4877,159,6285,21627,990
28819,4974,147,5989,21842,986
28710,5092,138,5753,21972,983
28636,5175,129,5611,22044,979
28565,5252,123,5464,22122,977
28471,5350,119,5371,22125,973
28385,5440,115,4979,22433,971
28298,5533,109,4892,22437,967
28213,5623,104,4777,22470,964
28136,5707,97,4662,22509,963
28059,5789,92,4293,22801,963
27951,5897,92,4199,22788,962
27863,5989,88,4185,22715,961
27771,6084,85,4091,22719,959
27660,6197,83,3712,22994,952
27573,6290,77,3660,22963,948
27484,6380,76,3517,23017,948
27387,6477,76,3489,22953,943
27299,6569,72,3117,23239,941
27207,6666,67,3004,23264,937
27124,6752,64,2870,23318,934
27041,6836,63,2785,23323,931
26968,6911,61,2570,23470,926
26891,6989,60,2534,23432,923
26825,7058,57,2508,23395,920
26761,7124,55,2446,23395,918
26699,7189,52,2299,23480,918
26633,7255,52,2239,23478,914
26569,7319,52,2235,23421,911
26511,7378,51,2233,23366,910
26452,7442,46,2026,23514,909
26392,7503,45,1936,23544,909
26331,7569,40,1910,23513,905
26259,7642,39,1811,23542,903
26197,7708,35,1724,23568,902
26143,7766,31,1657,23583,900
26100,7812,28,1580,23617,900
26059,7855,26,1527,23629,900
26021,7896,23,1497,23622,899
25986,7931,23,1444,23641,898
25947,7973,20,1443,23604,897
25904,8017,19,1393,23612,896
25861,8061,18,1389,23575,894
25820,8104,16,1379,23544,894
25783,8143,14,1355,23532,893
25743,8184,13,1340,23507,893
25707,8221,12,1329,23482,893
25662,8267,11,1321,23445,893
25630,8300,10,1310,23424,893
25596,8336,8,1294,23410,889
25570,8362,8,1276,23403,888
25538,8394,8,1275,23373,887
25512,8420,8,1275,23348,886
25477,8455,8,1275,23313,886
25453,8479,8,1275,23290,885
25426,8506,8,1274,23264,885
25412,8520,8,1274,23251,884
25398,8535,7,1275,23236,884
25371,8562,7,639,23846,883
25334,8599,7,639,23810,882
25302,8631,7,639,23781,879
25277,8656,7,639,23757,878
25233,8700,7,567,23786,877
25209,8724,7,567,23762,877
25176,8757,7,567,23730,876
25143,8790,7,567,23699,874
25105,8828,7,485,23743,874
25063,8870,7,483,23706,871
25030,8903,7,482,23674,871
24994,8939,7,482,23638,871
24948,8985,7,322,23756,867
24899,9034,7,322,23709,865
24850,9083,7,320,23664,863
24789,9144,7,320,23605,861
24726,9207,7,307,23557,859
24681,9252,7,307,23516,855
24635,9298,7,307,23475,850
24588,9345,7,306,23432,847
24528,9405,7,271,23407,847
24477,9456,7,269,23360,845
24406,9527,7,265,23297,841
24344,9589,7,265,23236,840
24280,9653,7,252,23187,838
24220,9713,7,252,23132,833
24162,9771,7,251,23079,829
24101,9832,7,250,23020,828
24021,9912,7,238,22953,827
23945,9988,7,238,22879,825
23887,10046,7,238,22822,824
23822,10111,7,237,22760,822
23743,10190,7,237,22682,821
23673,10260,7,236,22614,820
23604,10329,7,236,22549,816
23529,10404,7,236,22478,812
23455,10478,7,234,22408,810
23393,10540,7,234,22347,809
23329,10604,7,234,22284,808
23259,10674,7,234,22217,805
23190,10743,7,232,22157,798
23119,10814,7,231,22088,797
23050,10883,7,230,22024,793
22974,10959,7,230,21952,789
22897,11036,7,229,21877,788
22829,11104,7,228,21812,786
22761,11172,7,226,21747,785
22683,11250,7,224,21677,779
22603,11330,7,224,21598,778
22535,11398,7,223,21536,773
22460,11473,7,223,21463,771
22381,11552,7,223,21386,769
22312,11621,7,221,21323,765
22242,11691,7,221,21255,763
22166,11767,7,220,21186,757
22065,11868,7,219,21089,754
21983,11950,7,217,21013,750
21898,12035,7,217,20932,746
21815,12118,7,215,20855,742
21739,12194,7,215,20784,737
21678,12255,7,213,20731,731
21621,12312,7,211,20680,727
21565,12368,7,210,20628,724
21515,12418,7,209,20581,722
21449,12484,7,209,20515,722
21390,12543,7,209,20460,718
21335,12598,7,209,20410,713
21279,12654,7,209,20357,710
21228,12706,6,208,20310,707
21183,12751,6,190,20284,706
21136,12798,6,189,20239,705
21088,12846,6,189,20197,699
21042,12892,6,188,20153,699
21000,12935,5,188,20112,698
20956,12979,5,179,20082,693
20922,13013,5,179,20049,692
20886,13049,5,179,20015,690
20853,13084,3,179,19983,689
20823,13114,3,149,19984,688
20785,13152,3,149,19948,686
20752,13185,3,149,19917,684
20722,13215,3,149,19887,684
20694,13243,3,149,19859,684
20653,13285,2,150,19819,682
20628,13310,2,139,19806,681
20602,13336,2,139,19780,681
20578,13360,2,139,19757,680
20552,13386,2,139,19734,677
20541,13397,2,139,19723,677
20523,13415,2,139,19705,677
20509,13429,2,139,19691,677
20481,13457,2,138,19665,676
20462,13476,2,137,19647,676
20447,13491,2,137,19632,676
20422,13516,2,137,19609,674
20405,13533,2,137,19592,674
20382,13556,2,80,19627,673
20356,13582,2,80,19602,672
20330,13608,2,80,19576,672
20304,13634,2,79,19551,672
20283,13655,2,74,19536,671
20254,13684,2,74,19507,671
20225,13713,2,74,19479,670
20196,13742,2,74,19453,667
20168,13770,2,65,19434,667
20140,13798,2,64,19408,666
20104,13834,2,64,19373,665
20070,13868,2,64,19341,663
20032,13906,2,47,19321,662
19992,13946,2,47,19282,661
19959,13979,2,47,19250,660
19919,14019,2,46,19213,658
19867,14071,2,46,19163,656
19824,14114,2,45,19125,652
19777,14161,2,45,19078,652
19716,14222,2,45,19017,652
19679,14259,2,45,18981,651
19630,14308,2,45,18932,651
19579,14359,2,45,18882,650
19530,14408,2,44,18835,649
19469,14469,2,44,18777,646
19430,14508,2,44,18738,646
19369,14569,2,44,18678,645
19325,14613,2,44,18635,644
19275,14663,2,44,18589,640
19206,14732,2,44,18523,637
19142,14796,2,44,18461,635
19075,14863,2,44,18397,632
19025,14913,2,44,18349,630
18966,14972,2,43,18291,630
18897,15041,2,43,18224,628
18822,15116,2,43,18152,625
18777,15161,2,43,18109,623
18726,15212,2,43,18059,622
18660,15278,2,43,17994,621
18600,15338,2,43,17935,620
18541,15397,2,43,17876,620
18487,15451,2,43,17824,618
18426,15512,2,43,17765,616
18366,15572,2,43,17711,610
18304,15634,2,43,17653,606
18233,15705,2,42,17584,605
18181,15757,2,42,17533,604
18109,15829,2,42,17463,602
18048,15890,2,42,17403,601
18000,15938,2,42,17357,599
17939,15999,2,41,17301,595
17877,16061,2,41,17244,590
17805,16133,2,41,17177,585
17746,16192,2,41,17123,580
17688,16250,2,41,17069,576
17612,16326,2,41,16997,572
17555,16383,2,41,16942,570
17495,16443,2,41,16887,565
17420,16518,2,41,16817,560
17364,16574,2,41,16764,557
17330,16608,2,41,16730,557
17289,16649,2,41,16689,557
17230,16708,2,41,16634,553
17184,16754,2,41,16591,550
17142,16796,2,41,16549,550
17099,16839,2,41,16507,549
17062,16876,2,41,16471,548
17006,16932,2,41,16417,546
16969,16969,2,41,16380,546
16930,17008,2,41,16342,545
16895,17043,2,41,16307,545
16849,17089,2,41,16262,544
16808,17130,2,41,16222,543
16771,17167,2,41,16188,540
16742,17196,2,41,16162,537
16706,17232,2,41,16129,534
16678,17260,2,41,16101,534
16643,17295,2,41,16069,531
16612,17327,1,41,16039,530
16580,17359,1,33,16017,528
16550,17389,1,33,15987,528
16530,17409,1,33,15968,527
16496,17443,1,33,15936,525
16481,17458,1,33,15921,525
16458,17481,1,33,15898,525
16436,17503,1,33,15877,524
16416,17523,1,33,15858,523
16396,17543,1,33,15838,523
16373,17566,1,33,15816,522
16359,17580,1,33,15802,522
16341,17598,1,33,15785,521
16326,17613,1,33,15770,521
16310,17629,1,33,15754,521
16297,17642,1,33,15741,521
16284,17655,1,33,15728,521
16267,17672,1,33,15712,521
16251,17688,1,27,15702,521
16228,17711,1,27,15679,521
16204,17735,1,27,15656,520
16179,17760,1,27,15633,518
16157,17782,1,27,15611,518
16131,17808,1,26,15589,515
16114,17825,1,25,15573,515
16093,17846,1,25,15553,514
16068,17871,1,23,15532,512
16045,17894,1,23,15510,511
16026,17913,1,23,15491,511
15999,17940,1,23,15465,510
15969,17970,1,21,15440,507
15943,17996,1,21,15415,506
15898,18041,1,21,15372,504
15866,18073,1,21,15341,503
15834,18105,1,20,15311,502
15793,18146,1,20,15271,501
15762,18177,1,20,15240,501
15718,18221,1,20,15197,500
15674,18265,1,20,15154,499
15639,18300,1,20,15120,498
15608,18331,1,20,15090,497
15573,18366,1,20,15055,497
15540,18399,1,20,15023,496
15498,18441,1,20,14982,495
15459,18480,1,20,14945,493
15417,18522,1,20,14904,492
15371,18568,1,20,14858,492
15333,18606,1,20,14820,492
15294,18645,1,20,14784,489
15243,18696,1,20,14733,489
15200,18739,1,20,14691,488
15147,18792,1,20,14640,486
15107,18832,1,20,14602,484
15057,18882,1,20,14555,481
15003,18936,1,20,14503,479
14953,18986,1,20,14457,475
14900,19039,1,20,14406,473
14863,19076,1,20,14370,472
14816,19123,1,20,14324,471
14774,19165,1,20,14285,468
14736,19203,1,20,14248,467
14692,19247,1,20,14205,466
14635,19304,1,20,14150,464
14597,19342,1,20,14116,460
14549,19390,1,20,14069,459
14511,19428,1,20,14033,457
14471,19468,1,20,13998,452
14424,19515,1,20,13952,451
14377,19562,1,20,13906,450
14328,19611,1,20,13860,447
14282,19657,1,20,13815,446
14235,19704,1,20,13768,446
14183,19756,1,20,13718,444
14144,19795,1,20,13681,442
14096,19843,1,20,13636,439
14043,19896,1,20,13587,435
13987,19952,1,20,13532,434
13950,19989,1,20,13495,434
13907,20032,1,20,13452,434
13873,20066,1,20,13420,432
13839,20100,1,20,13388,430
13801,20138,1,19,13352,429
13773,20166,1,19,13325,428
13744,20195,1,19,13297,427
13716,20223,1,19,13270,426
13676,20263,1,19,13232,424
13646,20293,1,19,13202,424
13610,20329,1,19,13166,424
13568,20371,1,19,13127,421
13529,20410,1,19,13088,421
13502,20437,1,19,13061,421
13484,20455,1,19,13044,420
