infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,2,3,1
7,0,33933,2,4,1
9,0,33931,2,6,1
11,0,33929,3,7,1
14,0,33926,3,10,1
16,0,33924,4,11,1
20,0,33920,5,14,1
24,0,33916,6,17,1
27,0,33913,6,20,1
32,0,33908,7,24,1
36,0,33904,9,26,1
43,0,33897,9,33,1
50,0,33890,14,35,1
60,0,33880,16,43,1
73,0,33867,20,52,1
89,0,33851,27,61,1
111,0,33829,30,69,1
122,0,33818,41,69,12
132,0,33808,45,75,12
143,0,33797,51,80,12
160,0,33780,61,87,12
185,0,33755,69,104,12
214,0,33726,81,121,12
254,0,33686,95,147,12
307,0,33633,117,178,12
374,0,33566,142,220,12
458,0,33482,176,270,12
570,0,33370,221,325,12
692,0,33248,283,385,24
850,0,33090,349,463,24
1046,0,32894,423,546,38
1217,0,32723,516,624,77
1413,0,32527,570,692,77
1632,0,32308,699,776,151
1859,0,32081,791,911,157
2142,0,31798,890,1049,157
2478,0,31462,1054,1221,202
2889,0,31051,1206,1480,202
3409,0,30531,1424,1782,202
4098,0,29842,1694,2190,202
4897,112,28931,2007,2649,211
5835,320,27785,2373,3190,238
6849,701,26390,2740,3742,268
7961,1278,24701,3233,4286,352
8990,2152,22798,3650,4828,414
9858,3397,20685,4034,5294,487
10389,5087,18464,4195,5671,493
10471,7279,16190,4233,5719,466
10672,9258,14010,4333,5844,455
10067,12180,11693,4104,5521,417
9012,15307,9621,3664,4980,355
7564,18424,7952,3050,4211,284
6800,20381,6759,2746,3784,262
5339,22923,5678,2160,2961,210
3888,25286,4766,1551,2178,151
2847,27050,4043,1133,1592,114
2584,27866,3490,1031,1438,107
2582,27871,3487,1030,1437,107
2582,27871,3487,1030,1437,107
2582,27871,3487,1030,1437,107
2582,28565,2793,1030,1437,107
2582,28565,2793,1030,1437,107
2582,28565,2793,1030,1437,107
2582,28565,2793,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2582,28798,2560,1030,1437,107
2108,29955,1877,884,1132,91
1246,31539,1155,510,682,54
461,33012,467,188,254,19
37,33860,43,14,20,3
0,33940,0,0,0,0
0,33940,0,0,0,0
