infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,3,0,1
7,0,33933,4,2,1
11,0,33929,6,4,1
14,0,33926,6,7,1
17,0,33923,6,10,1
21,0,33919,8,12,1
26,0,33914,9,16,1
28,0,33912,10,17,1
38,0,33902,15,22,1
45,0,33895,20,24,1
59,0,33881,26,32,1
76,0,33864,31,44,1
97,0,33843,39,57,1
120,0,33820,40,59,1
140,0,33800,60,59,21
151,0,33789,65,65,21
169,0,33771,75,73,21
195,0,33745,87,87,21
226,0,33714,99,106,21
265,0,33675,115,129,21
323,0,33617,141,161,21
394,0,33546,167,206,21
491,0,33449,209,261,21
609,0,33331,252,336,21
748,0,33192,303,424,21
931,0,33009,369,541,21
1175,0,32765,434,635,21
1470,0,32470,593,747,106
1749,0,32191,704,891,130
2069,0,31871,822,1044,154
2416,0,31524,952,1192,202
2785,0,31155,1135,1357,270
3188,0,30752,1322,1567,293
3641,0,30299,1522,1820,299
4207,0,29733,1735,2173,299
4917,0,29023,2017,2590,299
5708,0,28232,2350,3048,309
6622,0,27318,2721,3583,310
7692,0,26248,3144,4227,318
8921,0,25019,3659,4923,321
10250,0,23690,4187,5693,338
11766,0,22174,4749,6538,368
13224,111,20605,5364,7314,469
14593,309,19038,5905,8101,534
15837,657,17446,6400,8808,575
16960,1243,15737,6847,9414,616
17833,2099,14008,7196,9848,667
18213,3298,12429,7341,10101,739
18078,4924,10938,7298,10037,727
17893,6770,9277,7202,9974,693
16788,9333,7819,6766,9373,638
15119,12178,6643,6122,8438,556
12796,15423,5721,5206,7130,460
11925,17497,4518,4827,6682,416
9342,20825,3773,3789,5242,311
6932,23712,3296,2808,3913,211
4280,26798,2862,1779,2380,120
3440,28378,2122,1425,1915,100
2166,29941,1833,916,1178,72
2009,30154,1777,849,1092,68
2009,30154,1777,849,1092,68
2009,30474,1457,849,1092,68
2009,30474,1457,849,1092,68
2009,30474,1457,849,1092,68
2009,30474,1457,849,1092,68
2009,31168,763,849,1092,68
2009,31168,763,849,1092,68
2009,31168,763,849,1092,68
2009,31168,763,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
2009,31401,530,849,1092,68
1097,32608,235,393,665,39
149,33752,39,36,109,4
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
