infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,1,3,1
5,0,33935,1,3,1
5,0,33935,1,3,1
6,0,33934,1,4,1
6,0,33934,1,4,1
7,0,33933,2,4,1
8,0,33932,2,5,1
9,0,33931,2,6,1
9,0,33931,2,6,1
11,0,33929,2,8,1
12,0,33928,3,8,1
14,0,33926,4,9,1
16,0,33924,5,10,1
18,0,33922,6,11,1
20,0,33920,7,12,1
21,0,33919,8,12,1
26,0,33914,11,14,1
33,0,33907,15,17,1
43,0,33897,18,24,1
56,0,33884,21,34,1
67,0,33873,26,40,1
85,0,33855,34,50,1
110,0,33830,41,58,1
120,0,33820,51,58,11
125,0,33815,54,60,11
136,0,33804,62,63,11
150,0,33790,65,74,11
170,0,33770,77,82,11
196,0,33744,91,94,11
230,0,33710,108,111,11
280,0,33660,133,136,11
349,0,33591,166,172,11
444,0,33496,211,222,11
574,0,33366,276,286,11
712,0,33228,316,349,12
873,0,33067,389,408,46
1043,0,32897,457,457,76
1231,0,32709,556,544,129
1413,0,32527,623,655,131
1622,0,32318,718,769,135
1891,0,32049,805,930,135
2206,0,31734,949,1088,155
2615,0,31325,1141,1305,168
3127,0,30813,1336,1598,169
3768,0,30172,1599,1971,192
4562,0,29378,1940,2424,198
5532,0,28408,2272,2996,198
6645,0,27295,2754,3581,261
7931,0,26009,3278,4262,309
9362,0,24578,3855,4931,387
10718,0,23222,4452,5593,554
12103,0,21837,5034,6305,656
13418,0,20522,5606,6972,744
14800,0,19140,6168,7715,819
15759,0,18181,6586,8215,884
16721,0,17219,6980,8724,929
17592,0,16348,7338,9227,984
18514,0,15426,7686,9766,996
19300,0,14640,8002,10209,1028
20071,0,13869,8340,10620,1057
20734,105,13101,8604,11020,1069
21225,303,12412,8779,11317,1073
21644,607,11689,8940,11575,1089
21832,1108,11000,8996,11720,1071
21659,1867,10414,8940,11621,1055
21175,2955,9810,8758,11369,1015
20466,4086,9388,8443,11014,977
19337,5621,8982,7972,10428,905
17856,7465,8619,7356,9634,833
16002,9691,8247,6577,8643,749
14205,11834,7901,5840,7664,669
12303,13998,7639,5060,6631,580
10863,15671,7406,4453,5849,529
10154,16532,7254,4177,5432,513
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10144,16550,7246,4176,5424,512
10417,16579,6944,4307,5568,539
10621,16648,6671,4386,5695,537
10786,16776,6378,4449,5802,532
10901,17018,6021,4482,5889,527
10976,17412,5552,4509,5946,519
10834,18065,5041,4458,5870,504
10453,19008,4479,4294,5681,476
9834,20260,3846,4056,5337,439
9136,21519,3285,3790,4946,400
7872,23511,2557,3293,4240,339
6485,25525,1930,2710,3496,279
5090,27555,1295,2118,2763,209
3458,29539,943,1421,1891,146
1761,31590,589,706,991,64
402,33379,159,154,239,9
101,33829,10,38,60,3
0,33940,0,0,0,0
