infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,2,1,1
5,0,33935,3,1,1
6,0,33934,3,2,1
8,0,33932,4,3,1
9,0,33931,4,4,1
11,0,33929,5,5,1
14,0,33926,7,6,1
18,0,33922,8,9,1
20,0,33920,8,11,1
24,0,33916,8,15,1
30,0,33910,11,18,1
36,0,33904,14,21,1
42,0,33898,17,24,1
52,0,33888,20,31,1
64,0,33876,25,38,1
80,0,33860,30,49,1
99,0,33841,36,62,1
122,0,33818,37,62,1
144,0,33796,59,62,23
158,0,33782,65,70,23
176,0,33764,69,84,23
200,0,33740,81,96,23
229,0,33711,89,117,23
270,0,33670,100,147,23
320,0,33620,123,174,23
385,0,33555,145,217,23
466,0,33474,184,259,23
569,0,33371,236,310,23
710,0,33230,291,396,23
899,0,33041,366,510,23
1140,0,32800,447,636,23
1414,0,32526,563,777,57
1700,0,32240,654,895,73
2000,0,31940,797,992,150
2270,0,31670,937,1109,210
2557,0,31383,1057,1245,224
2896,0,31044,1200,1441,255
3315,0,30625,1354,1693,255
3799,106,30035,1561,1971,267
4409,300,29231,1803,2330,265
5110,630,28200,2093,2746,270
5896,1177,26867,2404,3214,269
6698,2016,25226,2697,3683,270
7401,3209,23330,3025,4078,291
7919,4838,21183,3230,4392,279
8285,6866,18789,3344,4618,268
8200,9417,16323,3362,4559,272
7713,12247,13980,3165,4293,233
6736,15468,11736,2773,3763,198
6298,17861,9781,2589,3515,175
4933,21183,7824,2004,2767,158
3448,24088,6404,1407,1926,115
1872,27011,5057,784,1022,66
1522,28685,3733,638,835,49
499,30784,2657,204,278,17
259,31298,2383,101,149,9
259,31298,2383,101,149,9
259,31990,1691,101,149,9
259,31990,1691,101,149,9
259,31990,1691,101,149,9
259,31990,1691,101,149,9
259,32310,1371,101,149,9
259,32310,1371,101,149,9
259,32310,1371,101,149,9
259,32310,1371,101,149,9
259,33004,677,101,149,9
259,33004,677,101,149,9
259,33004,677,101,149,9
259,33004,677,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
259,33237,444,101,149,9
5,33930,5,1,4,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
