infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,2,2,1
5,0,33935,2,2,1
6,0,33934,3,2,1
7,0,33933,4,2,1
9,0,33931,6,2,1
13,0,33927,8,4,1
21,0,33919,11,9,1
29,0,33911,14,14,1
40,0,33900,19,20,1
55,0,33885,24,30,1
70,0,33870,30,39,1
90,0,33850,37,52,1
114,0,33826,40,59,1
128,0,33812,54,59,15
137,0,33803,59,63,15
149,0,33791,64,70,15
166,0,33774,70,81,15
189,0,33751,80,94,15
219,0,33721,89,115,15
256,0,33684,105,136,15
307,0,33633,118,174,15
357,0,33583,137,205,15
432,0,33508,167,250,15
533,0,33407,212,306,15
668,0,33272,278,375,15
845,0,33095,348,461,15
1023,0,32917,425,544,36
1182,0,32758,485,624,53
1355,0,32585,565,690,73
1569,0,32371,661,778,99
1765,0,32175,750,864,130
1984,0,31956,852,981,151
2255,0,31685,944,1128,151
2570,0,31370,1096,1291,183
2964,0,30976,1251,1530,183
3440,0,30500,1426,1805,183
4005,0,29935,1660,2129,209
4672,0,29268,1923,2533,216
5499,0,28441,2256,3019,216
6489,0,27451,2635,3626,224
7536,0,26404,2985,4227,228
8597,118,25225,3443,4782,313
9700,331,23909,3912,5370,371
10750,704,22486,4321,5907,411
11688,1314,20938,4726,6374,500
12398,2192,19350,4991,6732,566
12958,3422,17560,5255,7009,636
13133,5120,15687,5335,7115,649
12978,7251,13711,5250,7054,624
12331,9803,11806,4983,6702,590
12135,11886,9919,4927,6612,575
10709,15082,8149,4371,5838,491
8915,18331,6694,3662,4857,383
7138,21210,5592,2934,3896,303
6237,23088,4615,2559,3418,255
4446,25741,3753,1836,2423,181
3156,27622,3162,1291,1721,138
2667,28384,2889,1083,1456,123
2665,28706,2569,1081,1456,123
2665,28706,2569,1081,1456,123
2665,28706,2569,1081,1456,123
2665,28706,2569,1081,1456,123
2665,29400,1875,1081,1456,123
2665,29400,1875,1081,1456,123
2665,29400,1875,1081,1456,123
2665,29400,1875,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2665,29633,1642,1081,1456,123
2045,30803,1092,803,1138,104
963,32382,595,376,535,52
172,33637,131,62,106,4
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
