infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
3,0,33938,1,2,0
3,0,33938,1,2,0
4,0,33937,2,2,0
5,0,33936,2,3,0
5,0,33936,2,3,0
6,0,33935,3,3,0
9,0,33932,5,4,0
14,0,33927,7,7,0
19,0,33922,8,11,0
25,0,33916,11,14,0
34,0,33907,14,20,0
44,0,33897,18,26,0
55,0,33886,23,32,0
70,0,33871,33,37,0
92,0,33849,40,52,0
120,0,33821,44,56,0
140,0,33801,64,56,20
151,0,33790,67,64,20
170,0,33771,75,75,20
191,0,33750,88,83,20
220,0,33721,99,101,20
260,0,33681,116,124,20
317,0,33624,141,156,20
385,0,33556,177,188,20
483,0,33458,216,247,20
611,0,33330,271,320,20
781,0,33160,334,427,20
993,0,32948,422,547,20
1226,0,32715,510,678,24
1457,0,32484,597,801,38
1676,0,32265,663,895,59
1899,0,32042,768,1004,118
2107,0,31834,850,1114,125
2319,0,31622,929,1201,143
2550,0,31391,1048,1313,189
2794,0,31147,1133,1472,189
3088,0,30853,1239,1632,189
3406,0,30535,1390,1799,217
3790,0,30151,1533,2040,217
4263,0,29678,1726,2320,217
4833,0,29108,1944,2672,217
5494,0,28447,2189,3086,217
6288,0,27653,2508,3547,219
7246,0,26695,2888,4089,233
8356,0,25585,3341,4725,269
9596,0,24345,3818,5459,286
10949,0,22992,4295,6184,319
12306,0,21635,4873,6876,460
13666,0,20275,5434,7566,551
15019,0,18922,6024,8224,660
16170,0,17771,6536,8817,762
17331,0,16610,7003,9423,811
18407,0,15534,7467,9993,892
19472,0,14469,7924,10546,937
20094,0,13847,8198,10878,982
20729,0,13212,8436,11260,999
21317,0,12624,8682,11593,1016
21877,0,12064,8920,11902,1025
22368,0,11573,9126,12178,1038
22825,0,11116,9304,12437,1046
23243,0,10698,9492,12660,1064
23664,0,10277,9664,12908,1073
24148,0,9793,9856,13187,1075
24644,0,9297,10058,13467,1086
25065,0,8876,10216,13719,1102
25449,0,8492,10371,13938,1113
25698,0,8243,10468,14083,1119
25915,0,8026,10561,14207,1126
26126,0,7815,10628,14350,1126
26309,0,7632,10697,14462,1127
26489,0,7452,10767,14570,1129
26652,0,7289,10828,14670,1130
26802,0,7139,10879,14763,1132
26932,0,7009,10928,14844,1138
27032,0,6909,10975,14897,1139
27131,0,6810,11011,14960,1139
27233,0,6708,11052,15017,1139
27301,0,6640,11080,15052,1143
27354,0,6587,11103,15082,1148
27392,0,6549,11117,15106,1148
27424,0,6517,11130,15125,1148
27460,0,6481,11140,15150,1148
27498,0,6443,11153,15175,1149
27524,0,6417,11164,15190,1149
27540,0,6401,11170,15200,1149
27563,0,6378,11182,15211,1149
27583,0,6358,11188,15225,1149
27598,0,6343,11196,15232,1149
27619,0,6322,11206,15243,1149
27637,0,6304,11216,15251,1149
27746,0,6195,11269,15307,1166
27831,0,6110,11307,15354,1166
27924,0,6017,11344,15408,1166
28032,0,5909,11393,15464,1168
28127,40,5774,11433,15515,1171
28220,90,5631,11474,15568,1174
28318,134,5489,11514,15629,1171
28408,186,5347,11557,15677,1170
28523,237,5181,11593,15753,1168
28651,288,5002,11648,15827,1172
28783,338,4820,11695,15912,1171
28911,398,4632,11732,16005,1170
29113,462,4366,11804,16137,1171
29296,532,4113,11880,16247,1169
29435,612,3894,11941,16327,1166
29586,678,3677,12005,16416,1162
29745,752,3444,12080,16503,1162
29888,824,3229,12130,16597,1161
30037,872,3032,12185,16693,1159
30156,933,2852,12223,16775,1158
30299,1010,2632,12281,16864,1154
30380,1080,2481,12315,16915,1150
30482,1159,2300,12334,17000,1148
30544,1242,2155,12360,17039,1145
30632,1354,1955,12354,17133,1142
30703,1463,1775,12321,17243,1139
30760,1567,1614,12265,17360,1135
30766,1682,1493,12208,17428,1130
30805,1781,1355,12133,17547,1125
30812,1874,1255,11986,17702,1124
30813,1977,1151,11853,17839,1121
30818,2078,1045,11699,18002,1117
30801,2182,958,11515,18170,1114
30772,2289,880,11344,18318,1110
30748,2390,803,11131,18507,1110
30699,2494,748,10875,18718,1106
30633,2600,708,10665,18865,1103
30592,2684,665,10508,18982,1101
30513,2802,626,10324,19094,1093
30461,2882,598,10144,19223,1092
30396,2975,570,10016,19290,1088
