infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,2,0,0
2,0,33939,2,0,0
4,0,33937,3,1,0
6,0,33935,5,1,0
8,0,33933,6,2,0
14,0,33927,7,7,0
18,0,33923,9,9,0
25,0,33916,11,14,0
31,0,33910,12,19,0
38,0,33903,17,21,0
46,0,33895,19,27,0
59,0,33882,23,36,0
72,0,33869,27,45,0
89,0,33852,31,58,0
110,0,33831,34,66,0
120,0,33821,44,66,10
125,0,33816,45,70,10
131,0,33810,47,74,10
142,0,33799,53,79,10
155,0,33786,58,87,10
171,0,33770,65,96,10
192,0,33749,73,109,10
218,0,33723,81,127,10
253,0,33688,96,147,10
297,0,33644,117,170,10
356,0,33585,138,208,10
430,0,33511,174,241,10
508,0,33433,208,285,15
596,0,33345,234,313,15
671,0,33270,281,341,49
755,0,33186,309,397,49
861,0,33080,353,459,49
983,0,32958,401,533,49
1150,0,32791,455,625,49
1332,0,32609,530,697,70
1534,0,32407,633,776,104
1762,0,32179,728,895,125
2012,0,31929,835,1026,139
2276,0,31665,948,1177,151
2617,0,31324,1074,1392,151
3067,0,30874,1242,1645,151
3587,0,30354,1465,1936,179
4193,0,29748,1712,2288,186
4906,0,29035,1987,2687,193
5633,0,28308,2283,3079,231
6417,0,27524,2565,3535,271
7233,0,26708,2912,3970,314
8099,0,25842,3275,4415,350
9053,0,24888,3660,4956,407
10026,0,23915,4046,5464,435
11135,0,22806,4542,6071,515
12189,0,21752,4924,6655,521
13182,0,20759,5366,7151,608
14254,0,19687,5793,7706,660
15308,0,18633,6240,8226,750
15974,0,17967,6537,8589,816
16628,0,17313,6794,8964,821
17300,0,16641,7063,9331,845
17989,0,15952,7353,9719,879
18581,0,15360,7587,10064,890
19153,0,14788,7821,10401,902
19733,0,14208,8036,10752,904
20285,0,13656,8265,11074,918
20900,0,13041,8499,11437,919
21548,0,12393,8755,11814,936
22140,0,11801,9004,12155,951
22689,0,11252,9220,12474,954
23042,0,10899,9367,12667,964
23387,0,10554,9522,12849,975
23680,0,10261,9651,13010,985
23949,0,9992,9768,13159,989
24207,0,9734,9876,13306,992
24399,0,9542,9959,13415,995
24587,0,9354,10033,13529,995
24735,0,9206,10096,13614,995
24869,0,9072,10147,13695,995
24973,0,8968,10188,13755,997
25023,51,8867,10203,13793,997
25051,104,8786,10215,13813,993
25063,148,8730,10210,13831,992
25060,197,8684,10208,13832,990
25070,229,8642,10212,13838,989
25081,268,8592,10213,13848,990
25090,286,8565,10220,13850,990
25097,301,8543,10219,13859,989
25104,322,8515,10225,13861,988
25099,353,8489,10220,13864,985
25103,372,8466,10221,13867,985
25096,395,8450,10223,13859,984
25099,411,8431,10228,13858,983
25106,425,8410,10232,13861,983
25196,466,8279,10275,13910,1006
25245,505,8191,10294,13941,1005
25313,537,8091,10327,13975,1005
25394,573,7974,10361,14023,1005
25489,617,7835,10405,14075,1006
25581,669,7691,10440,14133,1005
25714,700,7527,10498,14208,1004
25849,742,7350,10561,14281,1002
26028,789,7124,10625,14397,1002
26218,832,6891,10712,14501,1002
26396,885,6660,10769,14622,999
26599,924,6418,10834,14760,1002
26925,996,6020,10997,14921,1003
27238,1064,5639,11121,15110,1001
27520,1123,5298,11214,15302,1002
27812,1190,4939,11345,15462,1003
28120,1265,4556,11464,15653,1001
28370,1330,4241,11555,15806,1003
28606,1392,3943,11661,15935,1005
28800,1472,3669,11728,16062,1007
29060,1545,3336,11839,16208,1008
29257,1621,3063,11916,16330,1009
29424,1701,2816,11979,16436,1009
29568,1774,2599,12018,16542,1007
29765,1881,2295,12085,16676,1004
29927,1974,2040,12109,16815,1003
30047,2073,1821,12135,16912,1000
30122,2167,1652,12096,17029,997
30234,2247,1460,12063,17168,997
30291,2337,1313,11963,17328,1000
30351,2429,1161,11842,17511,998
30369,2525,1047,11695,17679,995
30362,2624,955,11486,17884,991
30345,2716,880,11334,18021,989
30316,2812,813,11149,18181,986
30298,2906,737,11001,18315,982
30259,2989,693,10769,18509,981
30212,3091,638,10619,18613,980
30146,3202,593,10400,18767,979
30097,3288,556,10202,18916,979
30033,3384,524,10022,19034,976
29957,3486,498,9840,19143,973
29881,3583,477,9680,19227,972
29796,3689,456,9544,19280,971
