infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,2,3,1
7,0,33933,2,4,1
9,0,33931,4,4,1
10,0,33930,4,5,1
12,0,33928,5,6,1
15,0,33925,6,8,1
19,0,33921,8,10,1
25,0,33915,12,12,1
31,0,33909,14,16,1
40,0,33900,18,21,1
51,0,33889,21,29,1
63,0,33877,28,34,1
83,0,33857,35,47,1
105,0,33835,42,57,1
110,0,33830,47,57,6
114,0,33826,48,60,6
118,0,33822,49,63,6
122,0,33818,51,65,6
129,0,33811,53,70,6
137,0,33803,57,74,6
147,0,33793,58,83,6
160,0,33780,61,93,6
175,0,33765,68,101,6
193,0,33747,74,113,6
220,0,33720,85,129,6
247,0,33693,94,147,6
288,0,33652,111,171,6
339,0,33601,128,205,6
410,0,33530,149,243,6
476,0,33464,170,265,18
535,0,33405,208,286,41
606,0,33334,233,329,41
665,0,33275,256,365,44
737,0,33203,284,409,44
835,0,33105,317,457,44
951,0,32989,376,514,61
1093,0,32847,428,604,61
1286,0,32654,486,707,61
1515,0,32425,595,827,92
1806,0,32134,717,996,93
2188,0,31752,873,1222,93
2677,0,31263,1034,1473,93
3236,0,30704,1294,1726,168
3870,0,30070,1549,2056,215
4531,0,29409,1817,2416,264
5281,0,28659,2121,2807,292
6039,0,27901,2449,3203,347
6862,0,27078,2813,3607,380
7833,0,26107,3190,4114,436
8539,0,25401,3482,4475,500
9268,0,24672,3779,4879,555
10017,0,23923,4095,5298,584
10817,0,23123,4416,5770,599
11656,0,22284,4732,6284,606
12554,0,21386,5066,6822,615
13511,0,20429,5462,7364,641
14459,0,19481,5840,7907,658
15479,0,18461,6280,8456,684
16426,0,17514,6661,8999,714
17282,0,16658,7016,9495,736
18133,0,15807,7330,9994,743
18637,0,15303,7571,10246,775
19096,0,14844,7775,10495,789
19547,0,14393,7947,10770,795
19949,0,13991,8107,11007,799
20307,0,13633,8251,11214,804
20622,0,13318,8373,11395,809
20938,0,13002,8500,11578,822
21199,0,12741,8608,11725,829
21337,58,12545,8685,11789,830
21426,121,12393,8721,11845,827
21512,164,12264,8755,11901,823
21592,208,12140,8794,11942,822
21623,262,12055,8805,11962,822
21653,304,11983,8817,11982,820
21691,344,11905,8826,12010,820
21701,390,11849,8813,12032,821
21704,416,11820,8816,12033,821
21700,447,11793,8817,12028,821
21700,467,11773,8818,12029,819
21693,494,11753,8820,12021,818
21673,527,11740,8815,12007,817
21658,560,11722,8810,11998,816
21636,591,11713,8802,11985,815
21627,614,11699,8793,11986,814
21701,656,11583,8831,12022,837
21790,690,11460,8867,12076,838
21875,730,11335,8901,12128,837
21975,776,11189,8937,12193,836
22098,816,11026,8982,12271,836
22250,864,10826,9044,12361,836
22403,903,10634,9106,12450,835
22570,943,10427,9187,12536,838
22822,1009,10109,9284,12691,837
23090,1056,9794,9392,12850,837
23406,1097,9437,9525,13028,841
23702,1151,9087,9633,13209,844
24240,1222,8478,9848,13515,854
24777,1292,7871,10057,13828,866
25333,1363,7244,10282,14143,886
25822,1431,6687,10489,14416,901
26321,1490,6129,10698,14698,911
26776,1554,5610,10890,14951,921
27194,1615,5131,11076,15184,931
27583,1691,4666,11235,15403,929
28032,1759,4149,11415,15667,941
28421,1843,3676,11566,15901,947
28730,1920,3290,11670,16100,951
28989,2011,2940,11779,16252,957
29280,2105,2555,11886,16432,956
29483,2201,2256,11972,16545,958
29674,2276,1990,12045,16660,963
29796,2354,1790,12079,16750,966
29998,2425,1517,12121,16909,965
30132,2521,1287,12128,17042,962
30206,2616,1118,12083,17161,961
30266,2714,960,11962,17347,957
30292,2817,831,11704,17633,955
30287,2926,727,11465,17868,951
30275,3024,641,11204,18123,948
30256,3132,552,10894,18419,943
30229,3218,493,10415,18875,939
30151,3340,449,10058,19157,936
30106,3432,402,9770,19404,932
30054,3519,367,9410,19712,932
29978,3622,340,9152,19895,930
29892,3725,323,8892,20071,929
29808,3825,307,8735,20147,926
29719,3933,288,8553,20241,925
29650,4021,269,8125,20604,921
29580,4111,249,7901,20760,919
29491,4210,239,7634,20942,915
29411,4302,227,7490,21007,914
29321,4405,214,7146,21266,909
29237,4495,208,6923,21408,906
29141,4596,203,6825,21414,902
29044,4701,195,6735,21412,897
28940,4819,181,6366,21681,893
28844,4923,173,6135,21818,891
28764,5013,163,5968,21907,889
28695,5095,150,5758,22050,887
28603,5203,134,5274,22450,879
28524,5287,129,4952,22696,876
28434,5383,123,4832,22728,874
28339,5485,116,4701,22768,870
28263,5565,112,4394,23001,868
28202,5631,107,4305,23033,864
28130,5711,99,4188,23081,861
28064,5779,97,4025,23182,857
28001,5852,87,3897,23248,856
27941,5923,76,3728,23359,854
27865,6001,74,3507,23505,853
27795,6073,72,3468,23475,852
27725,6152,63,3223,23654,848
27649,6234,57,3040,23762,847
27572,6315,53,2914,23813,845
27515,6375,50,2806,23870,839
27471,6422,47,2689,23944,838
27427,6468,45,2644,23946,837
27387,6514,39,2596,23957,834
27324,6578,38,2489,24003,832
27282,6622,36,2464,23987,831
27239,6666,35,2417,23992,830
27183,6725,32,2402,23951,830
27144,6766,30,2347,23968,829
27095,6817,28,2313,23953,829
27057,6858,25,2287,23942,828
27004,6913,23,2238,23939,827
26964,6954,22,2203,23935,826
26927,6992,21,2191,23912,824
26891,7029,20,2178,23890,823
26848,7073,19,2169,23857,822
26809,7114,17,2150,23839,820
26788,7135,17,2138,23830,820
26764,7159,17,2138,23806,820
26743,7180,17,2137,23786,820
26721,7203,16,2137,23764,820
26697,7228,15,2133,23745,819
26682,7243,15,2124,23739,819
26658,7267,15,2123,23717,818
26637,7288,15,2123,23698,816
26607,7318,15,959,24833,815
26569,7358,13,960,24794,815
26528,7399,13,938,24776,814
26494,7434,12,938,24743,813
26451,7478,11,808,24830,813
26417,7512,11,795,24809,813
26379,7552,9,795,24772,812
26344,7587,9,769,24763,812
26295,7636,9,658,24826,811
26256,7675,9,657,24789,810
26207,7724,9,657,24743,807
26171,7760,9,656,24709,806
26122,7809,9,458,24859,805
26056,7875,9,455,24797,804
26005,7926,9,454,24748,803
25950,7981,9,452,24695,803
25904,8027,9,447,24656,801
25854,8077,9,447,24608,799
25798,8133,9,446,24555,797
25743,8188,9,446,24501,796
25683,8248,9,396,24492,795
25617,8314,9,395,24429,793
25560,8372,8,395,24372,793
25501,8431,8,379,24333,789
25436,8496,8,356,24292,788
25371,8561,8,356,24230,785
25315,8617,8,356,24176,783
25248,8684,8,355,24112,781
25179,8753,8,316,24083,780
25104,8828,8,315,24010,779
25029,8903,8,313,23943,773
24946,8986,8,312,23864,770
24859,9073,8,301,23793,765
24776,9156,8,299,23714,763
24703,9229,8,299,23642,762
24616,9316,8,298,23556,762
24545,9387,8,298,23486,761
24462,9470,8,298,23404,760
24388,9544,8,298,23334,756
24305,9627,8,298,23254,753
24215,9717,8,298,23165,752
24145,9787,8,298,23099,748
24061,9871,8,297,23019,745
23990,9942,8,296,22950,744
23908,10024,8,285,22883,740
23844,10088,8,285,22819,740
23742,10190,8,284,22722,736
23673,10259,8,284,22653,736
23584,10348,8,280,22573,731
23507,10425,8,278,22502,727
23420,10512,8,275,22420,725
23336,10596,8,274,22342,720
23242,10690,8,264,22260,718
23149,10783,8,264,22168,717
23059,10873,8,262,22083,714
22990,10942,8,262,22016,712
22912,11020,8,253,21948,711
22835,11097,8,253,21874,708
22750,11182,8,252,21793,705
22659,11273,8,252,21703,704
22611,11321,8,249,21661,701
22557,11375,8,249,21607,701
22496,11436,8,248,21547,701
22447,11486,7,249,21498,700
22381,11552,7,232,21454,695
22320,11613,7,232,21395,693
22264,11669,7,232,21341,691
22203,11732,5,232,21282,689
22143,11792,5,198,21257,688
22106,11829,5,198,21220,688
22056,11879,5,198,21171,687
21998,11937,5,198,21116,684
21959,11976,5,193,21083,683
21914,12022,4,193,21039,682
21884,12052,4,182,21022,680
21847,12089,4,182,20985,680
21807,12129,4,182,20946,679
21769,12168,3,182,20908,679
21730,12207,3,164,20888,678
21696,12241,3,164,20854,678
21651,12286,3,164,20811,676
21624,12313,3,164,20785,675
21592,12345,3,164,20753,675
21554,12383,3,164,20717,673
21523,12414,3,164,20687,672
21500,12437,3,164,20664,672
21473,12464,3,164,20639,670
21448,12489,3,164,20614,670
21426,12511,3,164,20594,668
21405,12532,3,164,20574,667
21390,12547,3,164,20560,666
21373,12564,3,164,20544,665
21357,12580,3,164,20528,665
21338,12599,3,164,20509,665
21324,12613,3,163,20496,665
21308,12629,3,163,20480,665
21286,12651,3,117,20505,664
21263,12674,3,117,20482,664
21238,12699,3,117,20458,663
21208,12729,3,117,20428,663
21181,12756,3,107,20412,662
21155,12782,3,107,20386,662
21125,12812,3,107,20357,661
21103,12834,3,107,20335,661
21079,12858,3,99,20319,661
21048,12889,3,99,20289,660
21012,12925,3,99,20254,659
20971,12966,3,99,20215,657
20928,13009,3,92,20182,654
20894,13043,3,92,20148,654
20841,13096,3,92,20098,651
20795,13142,3,92,20053,650
20751,13186,3,92,20009,650
20710,13227,3,92,19968,650
20668,13269,3,91,19930,647
20632,13305,3,91,19897,644
20575,13362,3,91,19840,644
20526,13411,3,90,19793,643
20477,13460,3,89,19745,643
20439,13498,3,88,19709,642
20377,13560,3,87,19649,641
20319,13618,3,87,19591,641
20271,13666,3,87,19546,638
20229,13708,3,87,19504,638
20171,13766,3,86,19447,638
20116,13821,3,85,19394,637
20045,13892,3,85,19324,636
19987,13950,3,85,19266,636
19925,14012,3,85,19207,633
19869,14068,3,85,19153,631
19798,14139,3,85,19082,631
19753,14184,3,85,19039,629
19694,14243,3,84,18983,627
19630,14307,3,84,18921,625
19553,14384,3,84,18846,623
19496,14441,3,84,18791,621
19424,14513,3,83,18724,617
19360,14577,3,83,18662,615
19303,14634,3,82,18609,612
19250,14687,3,82,18557,611
19186,14751,3,82,18496,608
19116,14821,3,82,18427,607
19059,14878,3,82,18373,604
18997,14940,3,82,18312,603
18933,15004,3,82,18251,600
18862,15075,3,82,18186,594
18813,15124,3,82,18139,592
18759,15178,3,80,18087,592
18699,15238,3,80,18030,589
18631,15306,3,79,17964,588
18560,15377,3,78,17896,586
18504,15433,3,78,17843,583
18437,15500,3,77,17777,583
18365,15572,3,77,17708,580
18288,15649,3,77,17633,578
18217,15720,3,77,17565,575
18167,15770,3,77,17517,573
18110,15827,3,77,17461,572
18075,15862,3,77,17427,571
18025,15912,3,77,17377,571
17967,15970,3,76,17323,568
17917,16020,3,76,17275,566
17877,16060,3,74,17238,565
17837,16100,3,74,17198,565
17785,16152,3,74,17148,563
17733,16204,3,74,17097,562
17682,16255,3,74,17051,557
17641,16296,3,74,17011,556
17597,16340,3,73,16970,554
17560,16377,3,73,16934,553
17533,16405,2,73,16910,550
17489,16449,2,56,16883,550
17458,16481,1,55,16855,548
17418,16521,1,49,16823,546
17373,16566,1,49,16779,545
17341,16598,1,49,16749,543
17308,16631,1,49,16717,542
17276,16663,1,49,16687,540
17251,16688,1,49,16662,540
17224,16715,1,49,16635,540
17208,16731,1,49,16620,539
17186,16753,1,49,16598,539
17169,16770,1,49,16582,538
17138,16801,1,49,16552,537
17125,16814,1,49,16542,534
17114,16825,1,49,16532,533
17086,16853,1,49,16505,532
17069,16870,1,49,16490,530
17056,16883,1,49,16477,530
17044,16895,1,49,16465,530
17030,16909,1,49,16451,530
17021,16918,1,49,16444,528
16987,16952,1,33,16430,524
16967,16972,1,33,16410,524
16940,16999,1,33,16383,524
16912,17027,1,33,16355,524
16890,17049,1,30,16336,524
16870,17069,1,30,16316,524
16849,17090,1,30,16295,524
16827,17112,1,30,16274,523
16804,17135,1,29,16252,523
16780,17159,1,29,16228,523
16751,17188,1,29,16200,522
16727,17212,1,29,16178,520
16697,17242,1,22,16156,519
16653,17286,1,22,16113,518
16619,17320,1,22,16079,518
16584,17355,1,22,16044,518
16544,17395,1,21,16007,516
16500,17439,1,21,15964,515
16465,17474,1,20,15930,515
16425,17514,1,20,15891,514
16374,17565,1,20,15845,509
16333,17606,1,20,15806,507
16290,17649,1,20,15764,506
16262,17677,1,20,15738,504
16225,17714,1,20,15701,504
16176,17763,1,20,15656,500
16131,17808,1,20,15611,500
16094,17845,1,20,15575,499
16048,17891,1,20,15530,498
15999,17940,1,20,15481,498
15949,17990,1,20,15433,496
15906,18033,1,20,15395,491
15855,18084,1,20,15346,489
15800,18139,1,20,15292,488
15737,18202,1,20,15229,488
15683,18256,1,19,15179,485
15634,18305,1,18,15133,483
15580,18359,1,18,15082,480
15536,18403,1,18,15039,479
15497,18442,1,18,15001,478
15455,18484,1,17,14960,478
15407,18532,1,17,14912,478
15365,18574,1,17,14870,478
15319,18620,1,17,14824,478
15274,18665,1,17,14780,477
15225,18714,1,17,14733,475
15170,18769,1,17,14680,473
15124,18815,1,17,14637,470
15080,18859,1,17,14595,468
15039,18900,1,17,14554,468
14987,18952,1,17,14506,464
14935,19004,1,16,14456,463
14881,19058,1,16,14404,461
14820,19119,1,16,14346,458
14778,19161,1,16,14306,456
14723,19216,1,16,14254,453
14681,19258,1,16,14212,453
14628,19311,1,16,14162,450
14585,19354,1,16,14121,448
14537,19402,1,16,14074,447
14504,19435,1,16,14044,444
14462,19477,1,16,14003,443
14431,19508,1,16,13972,443
14381,19558,1,16,13924,441
14345,19594,1,16,13889,440
14318,19621,1,16,13864,438
14279,19660,1,16,13825,438
14244,19695,1,16,13792,436
14215,19724,1,16,13763,436
14192,19747,1,16,13744,432
14162,19777,1,16,13716,430
14127,19812,1,16,13681,430
14106,19833,1,16,13660,430
14091,19848,1,16,13647,428
14058,19881,1,16,13615,427
14030,19909,1,16,13588,426
13996,19943,1,16,13554,426
13971,19968,1,16,13531,424
13943,19996,1,16,13503,424
13924,20015,1,16,13487,421
13894,20045,1,16,13459,419
