infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
3,0,33937,2,0,1
4,0,33936,2,1,1
6,0,33934,3,2,1
7,0,33933,4,2,1
8,0,33932,4,3,1
10,0,33930,4,5,1
11,0,33929,4,6,1
12,0,33928,4,7,1
15,0,33925,6,8,1
19,0,33921,6,12,1
23,0,33917,6,16,1
27,0,33913,7,19,1
31,0,33909,8,22,1
36,0,33904,12,23,1
42,0,33898,13,28,1
52,0,33888,17,34,1
64,0,33876,20,43,1
80,0,33860,24,55,1
99,0,33841,36,62,1
124,0,33816,36,63,1
148,0,33792,60,63,25
162,0,33778,65,72,25
187,0,33753,73,89,25
219,0,33721,85,109,25
259,0,33681,103,131,25
311,0,33629,126,160,25
387,0,33553,157,205,25
479,0,33461,191,263,25
604,0,33336,248,331,25
766,0,33174,312,429,25
973,0,32967,398,550,25
1259,0,32681,498,703,25
1532,0,32408,613,801,57
1818,0,32122,746,938,118
2111,0,31829,870,1068,134
2465,0,31475,1025,1231,172
2856,0,31084,1166,1410,208
3262,0,30678,1358,1585,280
3721,0,30219,1556,1833,319
4231,0,29709,1764,2112,332
4814,0,29126,2005,2454,355
5533,0,28407,2276,2891,355
6361,0,27579,2632,3363,366
7364,0,26576,3026,3956,366
8491,102,25347,3482,4601,378
9754,308,23878,3978,5332,403
10983,655,22302,4455,6002,438
12112,1207,20621,4950,6604,508
13033,2047,18860,5330,7092,538
13920,3173,16847,5751,7535,581
14424,4764,14752,5967,7837,598
14477,6828,12635,6009,7898,556
14015,9307,10618,5764,7704,499
13815,11343,8782,5674,7607,486
12292,14501,7147,5082,6767,433
10274,17796,5870,4216,5691,352
8236,20783,4921,3406,4527,298
7223,22655,4062,2982,3976,260
5245,25348,3347,2137,2909,194
3816,27225,2899,1549,2118,144
3056,28270,2614,1237,1694,120
3042,28610,2288,1232,1685,120
3042,28610,2288,1232,1685,120
3042,28610,2288,1232,1685,120
3042,28610,2288,1232,1685,120
3042,29304,1594,1232,1685,120
3042,29304,1594,1232,1685,120
3042,29304,1594,1232,1685,120
3042,29304,1594,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
3042,29537,1361,1232,1685,120
2323,30719,898,915,1311,96
1157,32319,464,427,687,42
246,33577,117,73,169,4
3,33937,0,0,3,0
0,33940,0,0,0,0
0,33940,0,0,0,0
