infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,2,0,0
3,0,33938,2,1,0
5,0,33936,3,2,0
7,0,33934,3,4,0
7,0,33934,3,4,0
10,0,33931,3,7,0
11,0,33930,3,8,0
12,0,33929,3,9,0
14,0,33927,4,10,0
17,0,33924,5,12,0
19,0,33922,6,13,0
22,0,33919,7,15,0
26,0,33915,10,16,0
32,0,33909,11,21,0
41,0,33900,14,27,0
49,0,33892,19,30,0
62,0,33879,27,35,0
80,0,33861,31,49,0
98,0,33843,40,58,0
125,0,33816,41,59,0
150,0,33791,66,59,25
170,0,33771,77,68,25
196,0,33745,84,87,25
226,0,33715,96,105,25
264,0,33677,114,125,25
311,0,33630,133,153,25
388,0,33553,167,196,25
482,0,33459,202,255,25
591,0,33350,246,320,25
736,0,33205,308,403,25
925,0,33016,380,513,25
1134,0,32807,476,626,32
1406,0,32535,572,782,32
1694,0,32247,686,905,51
2006,0,31935,822,1002,102
2309,0,31632,983,1122,180
2632,0,31309,1114,1291,204
2986,0,30955,1260,1451,226
3325,0,30616,1429,1621,274
3705,0,30236,1580,1846,275
4156,0,29785,1752,2112,279
4644,0,29297,1943,2403,291
5235,0,28706,2145,2779,297
5894,0,28047,2399,3164,311
6616,0,27325,2714,3562,329
7422,0,26519,3073,3999,339
8407,0,25534,3463,4589,349
9391,0,24550,3861,5154,355
10429,0,23512,4291,5738,376
11516,0,22425,4704,6369,399
12726,0,21215,5205,7033,441
13963,0,19978,5681,7707,485
15134,0,18807,6156,8354,567
16213,0,17728,6591,8972,623
17267,88,16586,6996,9555,646
18226,218,15497,7378,10076,705
19272,325,14344,7810,10652,764
20221,433,13287,8198,11178,801
20752,520,12669,8411,11487,820
21308,608,12025,8637,11810,835
21848,708,11385,8831,12139,841
22328,802,10811,9016,12416,862
22755,884,10302,9192,12669,874
23145,963,9833,9373,12871,873
23483,1043,9415,9510,13073,879
23834,1113,8994,9645,13278,881
24291,1194,8456,9829,13535,889
24719,1278,7944,10003,13774,904
25090,1358,7493,10147,13982,912
25422,1429,7090,10280,14180,938
25594,1491,6856,10365,14269,936
25761,1562,6618,10416,14383,937
25876,1631,6434,10456,14454,939
25987,1684,6270,10502,14516,944
26070,1733,6138,10539,14564,945
26157,1785,5999,10574,14618,943
26232,1836,5873,10607,14660,942
26279,1898,5764,10625,14687,943
26278,1959,5704,10618,14696,940
26300,2007,5634,10623,14714,940
26306,2058,5577,10618,14725,940
26317,2105,5519,10618,14736,939
26317,2139,5485,10616,14738,940
26329,2166,5446,10624,14744,938
26338,2182,5421,10628,14750,937
26341,2211,5389,10623,14757,937
26331,2239,5371,10614,14756,937
26328,2264,5349,10613,14755,936
26324,2289,5328,10609,14755,936
26322,2311,5308,10613,14751,934
26318,2333,5290,10614,14746,934
26308,2354,5279,10611,14740,933
26299,2380,5262,10608,14734,932
26287,2407,5247,10597,14733,932
26373,2443,5125,10629,14786,946
26451,2481,5009,10662,14831,949
26542,2519,4880,10702,14885,946
26625,2549,4767,10732,14936,946
26736,2595,4610,10766,15013,949
26847,2646,4448,10800,15090,948
26958,2692,4291,10836,15166,949
27087,2736,4118,10878,15249,948
27233,2784,3924,10956,15317,955
27361,2834,3746,10999,15404,954
27514,2887,3540,11049,15506,952
27643,2928,3370,11099,15588,952
27839,3002,3100,11147,15729,953
28025,3063,2853,11222,15842,957
28172,3123,2646,11262,15950,957
28298,3184,2459,11291,16048,955
28432,3249,2260,11326,16147,956
28519,3314,2108,11341,16221,952
28624,3367,1950,11371,16295,951
28694,3440,1807,11372,16367,952
28773,3515,1653,11340,16480,949
28825,3586,1530,11313,16558,950
28839,3688,1414,11286,16604,946
28885,3744,1312,11271,16664,946
28923,3828,1190,11193,16784,943
28935,3929,1077,11102,16891,940
28945,4021,975,10952,17054,937
28929,4124,888,10812,17179,935
28929,4222,790,10576,17414,935
28885,4328,728,10306,17643,933
28849,4421,671,10097,17818,931
28812,4510,619,9792,18090,927
28774,4596,571,9510,18335,926
28723,4691,527,9245,18551,924
28646,4792,503,9019,18701,923
28589,4874,478,8895,18771,920
28539,4955,447,8725,18891,918
28477,5033,431,8520,19037,917
28405,5125,411,8403,19085,914
28321,5226,394,8250,19159,909
28248,5313,380,8099,19241,905
28177,5400,364,7989,19281,904
