infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,2,1,1
5,0,33935,2,2,1
7,0,33933,3,3,1
8,0,33932,3,4,1
11,0,33929,4,6,1
14,0,33926,5,8,1
17,0,33923,6,10,1
21,0,33919,8,12,1
28,0,33912,10,17,1
36,0,33904,14,21,1
47,0,33893,20,26,1
58,0,33882,26,31,1
76,0,33864,35,40,1
101,0,33839,44,55,1
102,0,33838,45,55,2
102,0,33838,45,55,2
103,0,33837,46,55,2
104,0,33836,46,56,2
106,0,33834,47,57,2
108,0,33832,48,58,2
112,0,33828,48,62,2
116,0,33824,50,64,2
121,0,33819,52,67,2
125,0,33815,55,68,2
133,0,33807,57,74,2
142,0,33798,58,82,2
153,0,33787,61,90,2
165,0,33775,66,97,2
182,0,33758,73,107,2
203,0,33737,78,120,2
206,0,33734,81,120,5
209,0,33731,82,122,5
212,0,33728,84,123,5
218,0,33722,86,127,5
222,0,33718,88,129,5
229,0,33711,89,135,5
238,0,33702,94,139,5
252,0,33688,99,148,5
267,0,33673,104,158,5
289,0,33651,116,168,5
322,0,33618,125,192,5
359,0,33581,143,211,5
412,0,33528,161,246,5
475,0,33465,191,277,5
536,0,33404,202,295,7
569,0,33371,235,295,39
597,0,33343,252,306,39
633,0,33307,267,327,39
693,0,33247,295,359,39
769,0,33171,329,401,39
871,0,33069,372,460,39
1003,0,32937,422,542,39
1171,0,32769,482,650,39
1371,0,32569,566,766,39
1635,0,32305,683,913,39
1990,0,31950,824,1099,39
2306,0,31634,950,1224,61
2627,0,31313,1126,1365,125
2952,115,30873,1253,1534,131
3296,205,30439,1382,1720,159
3578,284,30078,1497,1848,187
3865,382,29693,1632,1994,225
4185,458,29297,1752,2196,232
4582,538,28820,1876,2403,232
4983,615,28342,2060,2585,291
5362,692,27886,2235,2786,326
5787,764,27389,2414,3032,331
6222,854,26864,2572,3310,331
6575,910,26455,2687,3527,330
6919,971,26050,2849,3710,349
7304,1034,25602,3003,3941,350
7714,1091,25135,3148,4207,350
8121,1151,24668,3309,4448,349
8582,1204,24154,3488,4728,355
9055,1263,23622,3660,5011,356
9503,1317,23120,3855,5264,374
9883,1373,22684,3986,5498,373
10278,1424,22238,4166,5688,390
10671,1457,21812,4345,5897,415
11015,1506,21419,4482,6094,420
11270,1550,21120,4585,6247,427
11499,1600,20841,4667,6394,427
11725,1641,20574,4761,6526,428
11932,1678,20330,4841,6646,426
12024,1700,20216,4889,6691,432
12103,1729,20108,4911,6748,432
12170,1757,20013,4942,6783,432
12232,1785,19923,4961,6826,433
12268,1804,19868,4975,6848,433
12311,1830,19799,4982,6884,432
12355,1854,19731,4999,6912,432
12377,1885,19678,5007,6927,431
12381,1926,19633,5012,6926,436
12381,1967,19592,5012,6926,436
12382,2010,19548,5013,6927,435
12383,2040,19517,5012,6929,435
12393,2084,19463,5015,6936,435
12401,2120,19419,5020,6939,435
12413,2171,19356,5029,6942,435
12422,2220,19298,5033,6947,435
12448,2266,19226,5047,6959,439
12489,2323,19128,5064,6984,438
12536,2365,19039,5074,7021,438
12594,2406,18940,5097,7056,438
12769,2479,18692,5172,7155,438
12976,2541,18423,5262,7272,439
13215,2604,18121,5355,7418,439
13492,2679,17769,5454,7571,439
13803,2750,17387,5586,7748,463
14127,2827,16986,5708,7943,465
14472,2897,16571,5850,8130,473
14842,2973,16125,5990,8357,488
15338,3044,15558,6180,8663,492
15899,3118,14923,6390,8998,490
16499,3187,14254,6667,9308,507
17114,3276,13550,6908,9670,519
17842,3336,12762,7206,10078,534
18628,3400,11912,7510,10516,552
19460,3484,10996,7863,10969,597
20230,3590,10120,8170,11406,622
21203,3683,9054,8559,11947,648
22080,3785,8075,8925,12410,691
22907,3879,7154,9272,12845,739
23641,3969,6330,9600,13231,779
24358,4054,5528,9911,13608,806
24945,4163,4832,10133,13950,831
25455,4248,4237,10336,14231,856
25833,4349,3758,10500,14450,877
26126,4438,3376,10643,14598,880
26378,4540,3022,10732,14750,879
26602,4631,2707,10822,14876,891
26742,4737,2461,10864,14974,900
26870,4821,2249,10916,15050,903
26939,4917,2084,10934,15103,902
26977,5023,1940,10942,15134,899
27021,5120,1799,10946,15167,900
27065,5230,1645,10922,15237,902
27101,5332,1507,10916,15280,904
27082,5438,1420,10872,15305,905
27094,5522,1324,10846,15345,903
27131,5598,1211,10828,15402,899
27111,5691,1138,10760,15451,900
27076,5779,1085,10709,15470,897
27041,5871,1028,10662,15484,895
27034,5976,930,10593,15546,892
27005,6076,859,10516,15596,889
26954,6178,808,10403,15658,892
26898,6270,772,10302,15708,887
26857,6384,699,10188,15786,881
26809,6483,648,10073,15856,879
26761,6582,597,9969,15914,876
26702,6680,558,9817,16008,876
26689,6741,510,9694,16122,873
26647,6817,476,9514,16261,872
26611,6876,453,9384,16357,870
26557,6951,432,9272,16420,865
26525,7011,404,9167,16495,863
26485,7081,374,9011,16612,862
26423,7162,355,8824,16740,859
26384,7223,333,8682,16845,857
26361,7281,298,8490,17017,854
26305,7361,274,8174,17282,849
26264,7428,248,7963,17454,847
26217,7498,225,7711,17662,844
26158,7568,214,7472,17843,843
26112,7634,194,7355,17915,842
26077,7675,188,7207,18029,841
26057,7715,168,7120,18096,841
26012,7770,158,6948,18226,838
25985,7808,147,6827,18322,836
25932,7867,141,6689,18409,834
25901,7912,127,6586,18481,834
25864,7957,119,6453,18578,833
25830,7996,114,6369,18628,833
25792,8038,110,6306,18653,833
25756,8078,106,6264,18660,832
25729,8115,96,6216,18682,831
25707,8143,90,6131,18746,830
25667,8184,89,6070,18769,828
25641,8214,85,6057,18756,828
25620,8237,83,6030,18763,827
25595,8266,79,6017,18752,826
25575,8287,78,5985,18764,826
25559,8305,76,5982,18751,826
25538,8326,76,5969,18743,826
25513,8352,75,5968,18721,824
25498,8369,73,5961,18713,824
25485,8384,71,5949,18712,824
25457,8415,68,3755,20879,823
25419,8453,68,3710,20887,822
25389,8487,64,3709,20861,819
25365,8513,62,3670,20877,818
25333,8547,60,3395,21121,817
25297,8586,57,3368,21116,813
25256,8627,57,3335,21108,813
25216,8668,56,3334,21070,812
25168,8719,53,2953,21403,812
25127,8763,50,2919,21396,812
25093,8799,48,2892,21390,811
25060,8833,47,2867,21384,809
25013,8881,46,2194,22011,808
24967,8928,45,2184,21979,804
24908,8987,45,2160,21945,803
24859,9038,43,2157,21899,803
24806,9092,42,2080,21924,802
24755,9144,41,2068,21887,800
24703,9197,40,2047,21858,798
24650,9251,39,2030,21823,797
24580,9325,35,1855,21930,795
24521,9384,35,1783,21946,792
24471,9435,34,1781,21900,790
24422,9484,34,1766,21867,789
24369,9537,34,1645,21936,788
24311,9595,34,1639,21885,787
24236,9671,33,1633,21818,785
24173,9735,32,1595,21795,783
24103,9806,31,1402,21920,781
24062,9847,31,1378,21904,780
23988,9921,31,1373,21837,778
23906,10003,31,1367,21762,777
23839,10070,31,1326,21741,772
23782,10127,31,1321,21690,771
23708,10201,31,1316,21623,769
23638,10271,31,1311,21560,767
23550,10359,31,1307,21477,766
23482,10428,30,1305,21411,766
23418,10492,30,1278,21376,764
23350,10560,30,1277,21311,762
23267,10643,30,1271,21237,759
23192,10718,30,1265,21169,758
23134,10776,30,1263,21114,757
23070,10841,29,1263,21054,753
23002,10909,29,1197,21054,751
22929,10982,29,1195,20987,747
22853,11058,29,1192,20917,744
22778,11134,28,1188,20850,740
22695,11217,28,1118,20840,737
22637,11275,28,1117,20786,734
22564,11349,27,1114,20718,732
22480,11433,27,1091,20661,728
22386,11527,27,1037,20623,726
22304,11609,27,1032,20550,722
22235,11679,26,1029,20486,720
22151,11763,26,1005,20428,718
22054,11860,26,931,20406,717
21982,11933,25,931,20338,713
21902,12013,25,915,20277,710
21825,12090,25,915,20204,706
21767,12149,24,888,20175,704
21708,12208,24,856,20149,703
21652,12265,23,854,20095,703
21587,12332,21,836,20052,699
21515,12404,21,768,20050,697
21467,12453,20,766,20006,695
21411,12509,20,739,19977,695
21354,12566,20,739,19921,694
21293,12629,18,698,19902,693
21247,12675,18,656,19900,691
21193,12730,17,654,19849,690
21155,12769,16,627,19839,689
21115,12810,15,606,19823,686
21076,12851,13,586,19807,683
21031,12897,12,551,19798,682
20984,12944,12,540,19765,679
20944,12986,10,540,19725,679
20909,13023,8,518,19713,678
20864,13068,8,499,19691,674
20820,13112,8,499,19647,674
20790,13142,8,498,19618,674
20763,13169,8,497,19593,673
20727,13205,8,497,19558,672
20702,13230,8,497,19534,671
20678,13255,7,497,19510,671
20654,13280,6,491,19493,670
20626,13308,6,483,19475,668
20595,13339,6,483,19444,668
20577,13357,6,483,19426,668
20560,13374,6,483,19410,667
20542,13392,6,482,19393,667
20527,13407,6,482,19379,666
20512,13422,6,480,19366,666
20495,13439,6,480,19351,664
20479,13455,6,480,19335,664
20468,13466,6,480,19324,664
20438,13496,6,281,19494,663
20407,13527,6,281,19464,662
20380,13554,6,281,19438,661
20355,13579,6,281,19414,660
20334,13600,6,262,19414,658
20307,13627,6,262,19388,657
20275,13659,6,262,19358,655
20251,13683,6,262,19334,655
20224,13710,6,244,19325,655
20184,13750,6,244,19286,654
20151,13783,6,242,19255,654
20121,13813,6,242,19226,653
20066,13868,6,185,19230,651
20030,13904,6,185,19195,650
19998,13936,6,185,19165,648
19952,13982,6,184,19121,647
19903,14031,6,181,19077,645
19859,14075,6,181,19034,644
19802,14132,6,180,18979,643
19764,14170,6,180,18941,643
19716,14218,6,179,18894,643
19671,14263,6,179,18850,642
19622,14312,6,179,18801,642
19576,14358,6,178,18757,641
19524,14410,6,177,18707,640
19469,14465,6,176,18657,636
19422,14512,6,176,18612,634
19369,14565,6,176,18560,633
19304,14630,6,176,18497,631
19244,14690,6,176,18442,626
19193,14741,6,175,18393,625
19135,14799,6,175,18337,623
19078,14856,6,175,18282,621
19021,14913,6,175,18227,619
18967,14967,6,175,18175,617
18904,15030,6,174,18116,614
18847,15087,6,174,18059,614
18789,15145,6,174,18003,612
18725,15209,6,174,17942,609
18680,15254,6,173,17900,607
18627,15307,6,172,17851,604
18563,15371,6,172,17790,601
18504,15430,6,172,17733,599
18445,15489,6,172,17676,597
18391,15543,6,172,17622,597
18339,15595,6,171,17575,593
18289,15645,6,170,17528,591
18242,15692,6,170,17482,590
18183,15751,6,169,17425,589
18124,15810,6,169,17367,588
18066,15868,6,167,17315,584
18001,15933,6,167,17252,582
17942,15992,6,166,17197,579
17867,16067,6,165,17123,579
17810,16124,6,164,17069,577
17742,16192,6,163,17003,576
17684,16250,6,162,16946,576
17617,16318,5,163,16880,574
17551,16384,5,145,16838,568
17490,16445,5,144,16780,566
17440,16495,5,143,16731,566
17393,16542,5,142,16687,564
17331,16604,5,142,16626,563
17293,16642,5,142,16588,563
17252,16683,5,142,16548,562
17218,16717,5,142,16515,561
17165,16770,5,142,16464,559
17130,16805,5,142,16430,558
17078,16857,5,141,16381,556
17030,16905,5,141,16335,554
16990,16945,5,141,16296,553
16957,16978,5,141,16263,553
16926,17010,4,142,16231,553
16895,17041,4,127,16215,553
16866,17070,4,126,16187,553
16831,17105,4,126,16152,553
16805,17131,4,126,16128,551
16778,17158,4,126,16104,548
16754,17182,4,126,16081,547
16725,17211,4,126,16052,547
16709,17227,4,126,16036,547
16681,17255,4,126,16008,547
16656,17280,4,126,15984,546
16617,17319,4,126,15946,545
16588,17348,4,126,15919,543
16560,17376,4,126,15891,543
16529,17407,4,126,15861,542
16501,17435,4,126,15834,541
16489,17447,4,126,15822,541
16476,17460,4,126,15809,541
16457,17479,4,126,15790,541
16439,17497,4,126,15773,540
16421,17515,4,126,15755,540
16410,17526,4,126,15744,540
16392,17544,4,126,15728,538
16380,17556,4,126,15716,538
16358,17578,4,105,15716,537
16332,17604,4,105,15691,536
16305,17631,4,105,15664,536
16283,17653,4,105,15643,535
16263,17673,4,102,15626,535
16237,17699,4,102,15600,535
16216,17720,4,102,15579,535
16194,17742,4,102,15558,534
16167,17769,4,101,15532,534
16146,17790,4,101,15514,531
16131,17805,4,101,15499,531
16107,17829,4,101,15475,531
16075,17861,4,92,15453,530
16046,17890,4,91,15426,529
16009,17927,4,91,15391,527
15977,17959,4,91,15359,527
15944,17992,4,91,15327,526
15911,18025,4,91,15295,525
15887,18049,4,91,15273,523
15854,18082,4,91,15241,522
15826,18110,4,91,15214,521
15786,18150,4,91,15175,520
15753,18183,4,91,15143,519
15712,18224,4,91,15105,516
15666,18270,4,91,15060,515
15621,18315,4,91,15016,514
15575,18361,4,91,14972,512
15533,18403,4,88,14934,511
15492,18444,4,88,14893,511
15448,18488,4,88,14849,511
15406,18530,4,88,14807,511
15359,18577,4,88,14762,509
15323,18613,4,88,14727,508
15273,18663,4,88,14677,508
15226,18710,4,87,14634,505
15182,18754,4,87,14591,504
15130,18806,4,87,14539,504
15088,18848,4,87,14498,503
15039,18897,4,86,14450,503
14991,18945,4,86,14402,503
14947,18989,4,85,14361,501
14903,19033,4,85,14318,500
14856,19080,4,85,14273,498
14811,19125,4,84,14230,497
14758,19178,4,84,14177,497
14712,19224,4,84,14132,496
14678,19258,4,84,14099,495
14631,19305,4,83,14053,495
14588,19348,4,83,14011,494
14533,19403,4,83,13959,491
14479,19457,4,83,13905,491
14435,19501,4,82,13863,490
14394,19542,4,82,13823,489
14344,19592,4,82,13773,489
14296,19640,4,82,13727,487
14247,19689,4,82,13679,486
14195,19741,4,82,13631,482
14149,19787,4,82,13587,480
14114,19822,4,81,13555,478
14053,19883,4,81,13500,472
14006,19930,4,81,13455,470
13971,19965,4,81,13422,468
13927,20009,4,81,13382,464
13886,20050,4,80,13345,461
13849,20087,4,79,13309,461
13799,20137,4,79,13260,460
13766,20170,4,78,13228,460
13727,20209,4,78,13191,458
13691,20245,4,78,13158,455
13655,20281,4,78,13122,455
13628,20308,4,77,13096,455
13604,20332,4,77,13072,455
13576,20361,3,78,13043,455
13549,20388,3,72,13023,454
13523,20414,3,72,12999,452
