infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,1,0
3,0,33937,1,2,0
4,0,33936,1,2,1
5,0,33935,1,2,2
5,0,33935,1,2,2
5,0,33935,1,2,2
6,0,33934,1,3,2
7,0,33933,2,3,2
9,0,33931,2,3,4
11,0,33929,2,4,5
12,0,33928,3,4,5
15,0,33925,5,5,5
19,0,33921,6,7,6
23,0,33917,8,9,6
28,0,33912,9,13,6
35,0,33905,11,16,8
41,0,33899,13,19,9
49,0,33891,14,23,12
62,0,33878,16,26,20
72,0,33868,19,31,22
87,0,33853,23,38,26
102,0,33838,29,44,29
122,0,33818,39,48,35
154,0,33786,51,58,45
191,0,33749,61,77,53
239,0,33701,76,99,64
294,0,33646,91,126,77
366,0,33574,116,150,100
453,0,33487,143,176,134
561,0,33379,171,219,171
704,0,33236,220,271,213
872,0,33068,268,340,264
1093,0,32847,335,432,326
1348,0,32592,412,534,402
1660,0,32280,497,668,495
2019,0,31921,610,796,613
2467,0,31473,752,975,740
2993,0,30947,925,1167,901
3625,0,30315,1105,1429,1091
4338,0,29602,1316,1721,1301
5109,0,28831,1547,2040,1522
5994,0,27946,1823,2389,1782
6896,0,27044,2107,2743,2046
7909,0,26031,2409,3132,2368
8952,0,24988,2718,3554,2680
9969,0,23971,3017,3954,2998
11023,0,22917,3327,4404,3292
12149,0,21791,3629,4861,3659
13207,95,20638,3939,5271,3997
14219,298,19423,4229,5665,4325
15110,652,18178,4521,6019,4570
16044,1218,16678,4785,6402,4857
16784,2062,15094,5001,6679,5104
17252,3268,13420,5119,6853,5280
17238,4972,11730,5118,6851,5269
17267,6671,10002,5132,6891,5244
16426,9137,8377,4903,6533,4990
14996,11919,7025,4484,5976,4536
12992,15020,5928,3875,5181,3936
11823,17086,5031,3527,4715,3581
9829,19797,4314,2963,3879,2987
7831,22350,3759,2353,3088,2390
6035,24604,3301,1828,2359,1848
4987,26202,2751,1469,1953,1565
4444,26915,2581,1325,1719,1400
4444,26915,2581,1325,1719,1400
4444,26915,2581,1325,1719,1400
4444,27609,1887,1325,1719,1400
4444,27609,1887,1325,1719,1400
4444,27609,1887,1325,1719,1400
4444,27609,1887,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
4444,27842,1654,1325,1719,1400
3711,28997,1232,1086,1437,1188
2556,30562,822,751,981,824
1319,32173,448,381,505,433
328,33473,139,90,119,119
0,33940,0,0,0,0
0,33940,0,0,0,0
