infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,2,1,1
5,0,33935,3,1,1
5,0,33935,3,1,1
6,0,33934,4,1,1
8,0,33932,5,2,1
9,0,33931,6,2,1
9,0,33931,6,2,1
11,0,33929,8,2,1
16,0,33924,9,6,1
21,0,33919,12,8,1
28,0,33912,13,14,1
37,0,33903,17,19,1
51,0,33889,25,25,1
68,0,33872,35,32,1
93,0,33847,43,49,1
130,0,33810,45,54,1
160,0,33780,75,54,31
178,0,33762,82,65,31
205,0,33735,93,81,31
236,0,33704,103,102,31
278,0,33662,120,127,31
329,0,33611,143,155,31
406,0,33534,174,201,31
501,0,33439,211,259,31
616,0,33324,258,327,31
787,0,33153,322,434,31
999,0,32941,409,559,31
1280,0,32660,522,713,31
1619,0,32321,668,859,44
1963,0,31977,817,1001,91
2277,0,31663,956,1158,145
2600,0,31340,1077,1327,163
2970,0,30970,1247,1525,196
3365,0,30575,1391,1704,198
3865,0,30075,1629,1952,270
4434,0,29506,1853,2235,284
5053,0,28887,2119,2588,342
5739,0,28201,2424,2969,345
6592,99,27249,2760,3441,345
7541,223,26176,3156,3977,387
8618,354,24968,3617,4596,405
9934,473,23533,4114,5380,403
11391,570,21979,4689,6243,434
12953,681,20306,5320,7125,457
14581,764,18595,5899,8035,503
16261,875,16804,6623,8881,633
17804,978,15158,7302,9647,743
19218,1090,13632,7920,10374,839
20475,1206,12259,8443,11055,909
21784,1319,10837,8992,11774,971
22947,1439,9554,9453,12425,1005
23945,1547,8448,9848,13001,1064
24773,1659,7508,10203,13451,1085
25552,1778,6610,10516,13890,1110
26227,1872,5841,10820,14253,1139
26747,1997,5196,11005,14568,1149
27151,2108,4681,11194,14777,1162
27451,2209,4280,11316,14956,1168
27698,2286,3956,11417,15103,1166
27881,2381,3678,11478,15225,1165
28032,2455,3453,11543,15309,1167
28188,2519,3233,11616,15392,1167
28328,2607,3005,11665,15485,1168
28407,2691,2842,11701,15538,1158
28454,2784,2702,11722,15567,1156
28601,2869,2470,11776,15658,1154
28726,2923,2291,11827,15735,1153
28841,2987,2112,11869,15810,1153
28912,3064,1964,11915,15839,1149
28988,3112,1840,11945,15878,1149
29035,3164,1741,11962,15908,1156
29055,3231,1654,11964,15928,1154
29065,3299,1576,11966,15934,1154
29065,3353,1522,11961,15940,1155
29062,3414,1464,11962,15936,1154
29046,3473,1421,11948,15938,1151
29039,3521,1380,11944,15937,1149
29029,3574,1337,11925,15947,1148
29012,3618,1310,11919,15939,1145
28983,3669,1288,11895,15934,1145
28951,3721,1268,11876,15922,1144
28930,3755,1255,11870,15909,1142
28902,3798,1240,11854,15897,1142
28874,3842,1224,11837,15887,1141
28844,3883,1213,11815,15879,1141
28813,3918,1209,11799,15866,1139
28790,3955,1195,11786,15856,1138
28762,3987,1191,11768,15847,1137
28741,4012,1187,11756,15839,1136
28721,4037,1182,11750,15825,1136
28704,4057,1179,11741,15817,1136
28688,4078,1174,11732,15810,1136
28674,4101,1165,11724,15806,1134
28704,4141,1095,11642,15918,1142
28731,4178,1031,11623,15965,1141
28735,4217,988,11608,15984,1141
28754,4248,938,11608,16008,1137
28757,4296,887,11561,16058,1135
28752,4351,837,11539,16076,1136
28770,4394,776,11527,16108,1134
28763,4444,733,11478,16152,1132
28774,4491,675,11374,16269,1130
28744,4555,641,11282,16333,1128
28745,4598,597,11212,16407,1125
28750,4646,544,11131,16493,1124
28709,4731,500,10727,16863,1118
28676,4808,456,10537,17024,1114
28651,4866,423,10334,17208,1108
28617,4932,391,10151,17360,1105
28586,4996,358,9978,17506,1101
28550,5063,327,9740,17711,1098
28510,5131,299,9560,17851,1098
28471,5195,274,9312,18064,1094
28418,5269,253,8797,18527,1093
28380,5330,230,8566,18720,1093
28330,5394,216,8306,18932,1091
28281,5456,203,8152,19039,1089
28214,5541,185,7708,19420,1085
28147,5616,177,7476,19593,1077
28091,5687,162,7338,19678,1074
28028,5756,156,7119,19838,1069
27940,5859,141,6201,20673,1065
27853,5955,132,5951,20842,1059
27771,6048,121,5778,20935,1057
27703,6119,118,5552,21097,1053
27623,6205,112,5221,21353,1048
27556,6276,108,5100,21411,1044
27462,6374,104,5021,21399,1041
27358,6485,97,4938,21384,1035
27262,6589,89,4804,21426,1031
27187,6669,84,4611,21546,1029
27121,6739,80,4485,21608,1027
27031,6830,79,4379,21628,1023
26950,6912,78,4336,21592,1021
26858,7007,75,4296,21543,1018
26773,7094,73,4218,21536,1018
26683,7185,72,4183,21486,1013
26587,7283,70,3836,21745,1005
26502,7369,69,3783,21717,1001
26403,7469,68,3749,21658,995
26321,7552,67,3717,21609,994
26234,7641,65,3480,21761,992
26146,7730,64,3412,21743,990
26060,7817,63,3381,21691,987
25964,7913,63,3355,21625,983
25878,8003,59,3062,21838,977
25790,8093,57,2951,21864,974
25706,8179,55,2890,21843,972
25610,8275,55,2830,21810,969
25519,8369,52,2496,22056,966
25430,8458,52,2421,22045,963
25351,8538,51,2417,21973,960
25264,8625,51,2392,21915,956
25190,8700,50,2176,22058,955
25119,8773,48,2153,22016,949
25065,8827,48,2095,22020,949
25000,8893,47,2090,21964,945
24936,8959,45,1990,22001,944
24881,9015,44,1941,21999,940
24816,9080,44,1922,21956,937
24762,9135,43,1918,21906,936
24705,9193,42,1688,22083,932
24645,9260,35,1668,22048,927
24593,9312,35,1529,22135,927
24541,9365,34,1528,22086,925
24501,9408,31,1461,22117,921
24461,9453,26,1417,22124,918
24420,9496,24,1336,22164,918
24383,9534,23,1290,22175,916
24345,9575,20,1272,22159,912
24307,9615,18,1219,22175,911
24253,9670,17,1186,22156,909
24210,9714,16,1176,22124,908
24162,9764,14,1165,22087,908
24126,9800,14,1129,22087,908
24090,9837,13,1127,22053,908
24036,9891,13,1115,22012,907
23997,9932,11,1114,21976,905
23963,9966,11,1087,21971,903
23930,10000,10,1088,21937,903
23882,10049,9,1084,21894,902
23854,10078,8,1075,21875,902
23832,10100,8,1071,21857,902
23811,10121,8,1071,21836,902
23793,10140,7,1072,21817,902
23778,10155,7,1066,21809,901
23754,10179,7,1066,21785,901
23740,10193,7,1066,21771,901
23719,10214,7,1066,21751,900
23691,10242,7,546,22243,900
23661,10272,7,546,22213,900
23629,10304,7,546,22183,898
23612,10321,7,546,22166,898
23570,10364,6,496,22176,896
23540,10394,6,478,22165,895
23505,10429,6,476,22134,893
23471,10463,6,476,22101,892
23431,10503,6,407,22132,890
23397,10537,6,406,22102,887
23352,10582,6,406,22058,886
23315,10619,6,405,22023,885
23265,10669,6,245,22134,884
23200,10734,6,245,22070,883
23143,10791,6,245,22015,881
23091,10843,6,243,21970,876
23040,10894,6,238,21926,874
22985,10949,6,237,21872,874
22938,10996,6,237,21825,874
22891,11043,6,235,21784,870
22847,11087,6,208,21768,869
22791,11143,6,208,21715,866
22742,11192,6,207,21669,864
22698,11237,5,208,21626,862
22625,11310,5,173,21593,857
22573,11362,5,172,21543,856
22524,11411,5,172,21495,855
22464,11471,5,172,21438,852
22398,11537,5,155,21390,851
22306,11629,5,155,21300,849
22232,11703,5,154,21228,848
22154,11781,5,154,21154,844
22088,11847,5,152,21093,841
22017,11918,5,152,21026,837
21953,11982,5,152,20964,835
21892,12043,5,152,20907,831
21820,12115,5,152,20839,827
21758,12177,5,152,20779,825
21685,12250,5,152,20709,822
21622,12313,5,152,20649,819
21554,12381,5,152,20584,816
21488,12447,5,151,20522,813
21422,12513,5,151,20461,808
21368,12567,5,151,20411,804
21319,12616,5,147,20369,801
21253,12682,5,146,20309,796
21187,12748,5,146,20243,796
21097,12838,5,146,20157,792
21029,12906,5,145,20092,790
20971,12964,5,144,20039,786
20901,13034,5,144,19972,783
20820,13115,5,144,19895,779
20739,13196,5,143,19819,775
20672,13263,5,143,19756,771
20605,13330,5,143,19693,767
20528,13407,5,143,19617,766
20459,13476,5,141,19550,766
20395,13540,5,140,19488,765
20331,13604,5,139,19426,764
20271,13664,5,139,19370,760
20209,13726,5,138,19312,757
20152,13783,5,138,19255,757
20103,13832,5,138,19207,756
20052,13883,5,138,19158,754
20003,13932,5,138,19109,754
19959,13976,5,138,19066,753
19916,14020,4,138,19023,753
19873,14063,4,118,19001,752
19832,14104,4,116,18964,750
19785,14151,4,116,18919,748
19736,14200,4,116,18871,747
19681,14255,4,115,18818,746
19647,14290,3,115,18785,745
19620,14317,3,100,18774,744
19586,14351,3,100,18740,744
19559,14378,3,100,18714,743
19528,14409,3,100,18683,743
19503,14435,2,100,18659,742
19469,14469,2,92,18634,741
19431,14507,2,92,18597,740
19397,14542,1,93,18562,740
19366,14573,1,87,18539,738
19329,14610,1,87,18503,737
19297,14642,1,87,18471,737
19272,14667,1,87,18447,736
19232,14707,1,87,18409,734
19205,14734,1,87,18383,733
19185,14754,1,87,18364,732
19171,14768,1,87,18351,731
19153,14787,0,87,18333,731
19131,14809,0,81,18318,730
19115,14825,0,81,18302,730
19100,14840,0,81,18288,729
19087,14853,0,81,18275,729
19070,14870,0,81,18259,728
19054,14886,0,81,18243,728
19035,14905,0,36,18270,727
19005,14935,0,36,18244,723
18979,14961,0,36,18221,720
18961,14979,0,36,18204,719
18935,15005,0,33,18182,718
18909,15031,0,33,18159,715
18881,15059,0,33,18132,714
18851,15089,0,33,18104,712
18823,15117,0,23,18086,712
18793,15147,0,23,18059,709
18761,15179,0,23,18028,708
18725,15215,0,23,17993,707
18692,15248,0,5,17979,706
18658,15282,0,5,17947,704
18608,15332,0,5,17899,702
18567,15373,0,5,17860,700
18525,15415,0,4,17822,697
18478,15462,0,4,17779,693
18440,15500,0,4,17745,689
18400,15540,0,4,17705,689
18352,15588,0,0,17663,687
18295,15645,0,0,17610,683
18254,15686,0,0,17571,681
18218,15722,0,0,17538,678
18186,15754,0,0,17507,677
18137,15803,0,0,17462,673
18092,15848,0,0,17417,673
18059,15881,0,0,17384,673
18017,15923,0,0,17344,671
17949,15991,0,0,17278,669
17894,16046,0,0,17226,666
17841,16099,0,0,17177,662
17779,16161,0,0,17116,661
17714,16226,0,0,17053,659
17659,16281,0,0,16999,658
17604,16336,0,0,16948,654
17557,16383,0,0,16901,654
17512,16428,0,0,16856,654
17460,16480,0,0,16805,653
17409,16531,0,0,16755,652
17351,16589,0,0,16698,651
17300,16640,0,0,16648,650
17239,16701,0,0,16590,647
17181,16759,0,0,16535,644
17124,16816,0,0,16482,640
17072,16868,0,0,16433,637
17030,16910,0,0,16395,633
16977,16963,0,0,16345,630
16923,17017,0,0,16293,628
16857,17083,0,0,16228,627
16794,17146,0,0,16168,624
16734,17206,0,0,16113,619
16685,17255,0,0,16065,618
16617,17323,0,0,16001,614
16575,17365,0,0,15961,612
16522,17418,0,0,15909,611
16464,17476,0,0,15853,609
16414,17526,0,0,15806,606
16359,17581,0,0,15752,605
16298,17642,0,0,15692,604
16268,17672,0,0,15662,604
16223,17717,0,0,15621,600
16173,17767,0,0,15572,599
16131,17809,0,0,15532,597
16097,17843,0,0,15498,597
16053,17887,0,0,15458,593
16013,17927,0,0,15419,592
15972,17968,0,0,15378,592
15912,18028,0,0,15320,590
15875,18065,0,0,15285,588
15836,18104,0,0,15247,587
15797,18143,0,0,15209,586
15758,18182,0,0,15172,584
15726,18214,0,0,15141,583
15693,18247,0,0,15108,583
15668,18272,0,0,15083,583
15645,18295,0,0,15060,583
15610,18330,0,0,15026,582
15581,18359,0,0,14997,582
15549,18391,0,0,14968,579
15525,18415,0,0,14945,578
15490,18450,0,0,14911,577
15453,18487,0,0,14875,576
15436,18504,0,0,14858,576
15424,18516,0,0,14846,576
15403,18537,0,0,14826,575
15388,18552,0,0,14811,575
15358,18582,0,0,14781,575
15343,18597,0,0,14766,575
15330,18610,0,0,14753,575
15312,18628,0,0,14736,574
15294,18646,0,0,14718,574
15285,18655,0,0,14709,574
15267,18673,0,0,14691,574
15256,18684,0,0,14680,574
15242,18698,0,0,14666,574
15222,18718,0,0,14646,574
15201,18739,0,0,14626,573
15182,18758,0,0,14608,572
15167,18773,0,0,14593,572
15151,18789,0,0,14577,572
15127,18813,0,0,14554,571
15105,18835,0,0,14532,571
15083,18857,0,0,14512,569
15062,18878,0,0,14493,567
15038,18902,0,0,14470,566
15019,18921,0,0,14453,564
14999,18941,0,0,14435,562
14968,18972,0,0,14405,561
14934,19006,0,0,14374,558
14902,19038,0,0,14342,558
14877,19063,0,0,14319,556
14838,19102,0,0,14280,556
14803,19137,0,0,14247,554
14773,19167,0,0,14220,551
14745,19195,0,0,14193,550
14719,19221,0,0,14168,549
14679,19261,0,0,14130,547
14648,19292,0,0,14100,546
14616,19324,0,0,14070,544
14560,19380,0,0,14016,542
14524,19416,0,0,13980,542
14486,19454,0,0,13944,540
14450,19490,0,0,13909,539
14411,19529,0,0,13871,538
14366,19574,0,0,13828,536
14335,19605,0,0,13799,534
14290,19650,0,0,13759,529
14241,19699,0,0,13712,527
14199,19741,0,0,13671,526
14166,19774,0,0,13638,526
14118,19822,0,0,13590,526
14066,19874,0,0,13542,522
14027,19913,0,0,13505,520
13983,19957,0,0,13463,518
13941,19999,0,0,13423,516
13890,20050,0,0,13373,515
13846,20094,0,0,13330,514
13811,20129,0,0,13298,511
13763,20177,0,0,13252,509
13733,20207,0,0,13226,505
13693,20247,0,0,13188,503
13649,20291,0,0,13146,501
13605,20335,0,0,13107,496
13563,20377,0,0,13066,495
13525,20415,0,0,13030,493
13487,20453,0,0,12994,491
13435,20505,0,0,12945,488
13379,20561,0,0,12890,487
13324,20616,0,0,12836,486
13280,20660,0,0,12794,484
13234,20706,0,0,12749,483
13199,20741,0,0,12716,481
13150,20790,0,0,12671,477
13107,20833,0,0,12632,473
13066,20874,0,0,12591,473
13029,20911,0,0,12557,470
13001,20939,0,0,12529,470
12962,20978,0,0,12491,469
12919,21021,0,0,12451,466
12890,21050,0,0,12424,464
12863,21077,0,0,12397,464
12836,21104,0,0,12370,464
12809,21131,0,0,12343,464
12784,21156,0,0,12318,464
12749,21191,0,0,12284,463
