infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,2,0,0
2,0,33938,2,0,0
3,0,33937,3,0,0
5,0,33935,4,1,0
9,0,33931,5,3,1
11,0,33929,5,4,2
16,0,33924,6,6,4
20,0,33920,7,7,6
25,0,33915,10,9,6
31,0,33909,13,10,8
40,0,33900,16,14,10
51,0,33889,18,21,12
64,0,33876,21,27,16
78,0,33862,27,30,21
97,0,33843,34,35,28
117,0,33823,40,44,33
140,0,33800,45,59,36
172,0,33768,57,73,42
214,0,33726,68,93,53
260,0,33680,82,111,67
327,0,33613,104,139,84
399,0,33541,124,173,102
487,0,33453,152,214,121
582,0,33358,179,250,153
703,0,33237,212,306,185
856,0,33084,262,368,226
1048,0,32892,313,447,288
1281,0,32659,379,537,365
1559,0,32381,462,641,456
1885,0,32055,569,776,540
2283,0,31657,671,937,675
2752,0,31188,806,1126,820
3317,0,30623,959,1343,1015
3949,0,29991,1152,1597,1200
4684,0,29256,1376,1862,1446
5547,0,28393,1645,2207,1695
6469,0,27471,1921,2578,1970
7514,0,26426,2257,2995,2262
8519,115,25306,2569,3392,2558
9571,325,24044,2880,3796,2895
10513,702,22725,3145,4146,3222
11342,1343,21255,3373,4517,3452
12170,2213,19557,3669,4793,3708
12656,3464,17820,3805,4967,3884
12699,5223,16018,3793,4984,3922
12307,7408,14225,3683,4852,3772
11771,9869,12300,3519,4682,3570
10543,12776,10621,3142,4198,3203
8847,16011,9082,2646,3515,2686
7161,18893,7886,2148,2839,2174
6344,21066,6530,1914,2529,1901
4303,24242,5395,1290,1751,1262
2413,27004,4523,722,982,709
1029,29049,3862,309,416,304
814,30527,2599,236,333,245
274,31484,2182,92,100,82
270,31491,2179,91,97,82
270,31491,2179,91,97,82
270,32182,1488,91,97,82
270,32183,1487,91,97,82
270,32183,1487,91,97,82
270,32183,1487,91,97,82
270,32503,1167,91,97,82
270,32503,1167,91,97,82
270,32503,1167,91,97,82
270,32503,1167,91,97,82
270,33196,474,91,97,82
270,33197,473,91,97,82
270,33197,473,91,97,82
270,33197,473,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
270,33430,240,91,97,82
2,33938,0,1,0,1
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
