infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,0,2
3,0,33937,1,0,2
4,0,33936,1,1,2
4,0,33936,1,1,2
4,0,33936,1,1,2
4,0,33936,1,1,2
5,0,33935,1,2,2
6,0,33934,1,3,2
7,0,33933,1,4,2
7,0,33933,1,4,2
8,0,33932,1,5,2
9,0,33931,2,5,2
11,0,33929,3,5,3
13,0,33927,3,7,3
15,0,33925,4,8,3
18,0,33922,5,9,4
22,0,33918,6,11,5
26,0,33914,8,13,5
33,0,33907,12,14,7
43,0,33897,16,15,12
58,0,33882,22,19,17
77,0,33863,25,26,26
95,0,33845,33,32,30
124,0,33816,39,46,39
156,0,33784,48,59,49
196,0,33744,59,72,65
248,0,33692,75,96,77
313,0,33627,97,126,90
394,0,33546,130,154,110
497,0,33443,156,201,140
623,0,33317,186,248,189
782,0,33158,237,314,231
961,0,32979,293,383,285
1186,0,32754,351,478,357
1454,0,32486,424,584,446
1771,0,32169,526,708,537
2140,0,31800,632,843,665
2582,0,31358,758,1017,807
3120,0,30820,918,1237,965
3753,0,30187,1130,1481,1142
4499,0,29441,1353,1773,1373
5344,0,28596,1609,2127,1608
6300,0,27640,1887,2503,1910
7292,0,26648,2164,2888,2240
8389,0,25551,2487,3326,2576
9546,0,24394,2819,3821,2906
10777,0,23163,3201,4292,3284
12126,0,21814,3584,4844,3698
13474,0,20466,3970,5409,4095
14855,0,19085,4394,5963,4498
16273,0,17667,4820,6519,4934
17795,0,16145,5266,7118,5411
19248,0,14692,5700,7728,5820
20774,0,13166,6133,8331,6310
22243,0,11697,6555,8942,6746
23234,0,10706,6874,9325,7035
24114,0,9826,7127,9695,7292
24953,0,8987,7380,10031,7542
25679,0,8261,7590,10324,7765
26327,0,7613,7798,10571,7958
26785,86,7069,7960,10744,8081
27165,173,6602,8052,10927,8186
27480,241,6219,8142,11043,8295
27827,329,5784,8252,11177,8398
28137,406,5397,8352,11309,8476
28288,491,5161,8410,11355,8523
28412,570,4958,8447,11402,8563
28510,625,4805,8485,11439,8586
28588,686,4666,8503,11475,8610
28678,733,4529,8520,11505,8653
28703,803,4434,8524,11515,8664
28742,849,4349,8540,11526,8676
28744,904,4292,8546,11521,8677
28734,967,4239,8548,11514,8672
28713,1030,4197,8543,11496,8674
28678,1086,4176,8527,11490,8661
28655,1136,4149,8521,11480,8654
28635,1178,4127,8517,11469,8649
28602,1227,4111,8510,11456,8636
28584,1259,4097,8508,11451,8625
28550,1304,4086,8490,11443,8617
28503,1361,4076,8474,11425,8604
28477,1394,4069,8460,11418,8599
28457,1418,4065,8456,11409,8592
28440,1440,4060,8447,11403,8590
28423,1467,4050,8443,11390,8590
28403,1491,4046,8437,11382,8584
28375,1521,4044,8433,11367,8575
28355,1545,4040,8430,11357,8568
28340,1565,4035,8426,11350,8564
28326,1583,4031,8425,11343,8558
28586,1622,3732,8494,11448,8644
28822,1653,3465,8563,11553,8706
29019,1706,3215,8619,11629,8771
29220,1746,2974,8692,11692,8836
29413,1796,2731,8745,11763,8905
29616,1830,2494,8795,11863,8958
29803,1878,2259,8847,11935,9021
29966,1905,2069,8911,12003,9052
30141,1964,1835,8956,12075,9110
30279,2024,1637,8984,12142,9153
30400,2073,1467,9028,12186,9186
30496,2124,1320,9049,12229,9218
30631,2189,1120,9095,12268,9268
30741,2258,941,9124,12311,9306
30836,2314,790,9148,12349,9339
30872,2393,675,9150,12370,9352
30898,2473,569,9168,12377,9353
30896,2550,494,9156,12382,9358
30883,2622,435,9151,12374,9358
30878,2681,381,9159,12368,9351
30855,2755,330,9141,12365,9349
30832,2820,288,9134,12353,9345
30778,2906,256,9127,12321,9330
30732,2974,234,9114,12294,9324
30699,3040,201,9104,12276,9319
30651,3105,184,9092,12257,9302
30586,3192,162,9064,12233,9289
30520,3274,146,9035,12214,9271
30428,3385,127,9000,12182,9246
30343,3483,114,8979,12149,9215
30269,3576,95,8958,12107,9204
30199,3657,84,8939,12086,9174
30119,3745,76,8914,12051,9154
30023,3848,69,8884,12012,9127
29932,3948,60,8862,11977,9093
29816,4067,57,8829,11928,9059
29730,4156,54,8811,11886,9033
29632,4254,54,8785,11846,9001
29547,4339,54,8762,11819,8966
29448,4440,52,8732,11778,8938
29342,4548,50,8693,11735,8914
29228,4662,50,8660,11691,8877
29144,4748,48,8638,11657,8849
29062,4832,46,8613,11623,8826
28981,4917,42,8591,11592,8798
28903,4995,42,8564,11564,8775
28789,5109,42,8534,11515,8740
28688,5210,42,8506,11471,8711
28600,5300,40,8473,11439,8688
28487,5413,40,8439,11390,8658
28382,5518,40,8413,11351,8618
28285,5615,40,8383,11309,8593
28185,5715,40,8344,11276,8565
28076,5827,37,8317,11227,8532
27972,5931,37,8289,11183,8500
27878,6026,36,8260,11145,8473
27802,6105,33,8239,11113,8450
27697,6210,33,8220,11062,8415
27603,6304,33,8194,11023,8386
27522,6385,33,8164,10993,8365
27448,6460,32,8142,10961,8345
27369,6539,32,8113,10930,8326
27291,6618,31,8086,10903,8302
27229,6682,29,8072,10877,8280
27169,6744,27,8046,10857,8266
27079,6834,27,8017,10817,8245
27005,6908,27,7995,10789,8221
26934,6981,25,7979,10754,8201
26880,7037,23,7965,10735,8180
26821,7097,22,7953,10707,8161
26762,7158,20,7931,10686,8145
26699,7225,16,7908,10661,8130
26640,7285,15,7896,10639,8105
26589,7337,14,7883,10615,8091
26534,7394,12,7870,10592,8072
26482,7446,12,7856,10576,8050
26426,7502,12,7843,10555,8028
26375,7554,11,7829,10539,8007
26305,7624,11,7816,10502,7987
26267,7662,11,7805,10484,7978
26227,7705,8,7787,10468,7972
26188,7744,8,7776,10455,7957
26151,7782,7,7766,10437,7948
26115,7818,7,7756,10421,7938
26087,7846,7,7747,10411,7929
26037,7897,6,7732,10397,7908
26004,7930,6,7722,10385,7897
25974,7960,6,7715,10372,7887
25944,7990,6,7707,10358,7879
25923,8011,6,7699,10353,7871
25905,8029,6,7692,10346,7867
25873,8061,6,7688,10326,7859
25852,8082,6,7680,10318,7854
25843,8091,6,7678,10316,7849
25817,8117,6,7668,10308,7841
25798,8137,5,7663,10301,7834
25767,8168,5,7655,10287,7825
25722,8213,5,7642,10265,7815
25688,8247,5,7635,10250,7803
25658,8277,5,7627,10239,7792
25624,8311,5,7620,10223,7781
25599,8336,5,7613,10211,7775
25578,8357,5,7605,10203,7770
25544,8391,5,7595,10189,7760
25510,8425,5,7584,10181,7745
25471,8464,5,7570,10170,7731
25422,8513,5,7551,10151,7720
25378,8557,5,7540,10133,7705
25335,8600,5,7525,10118,7692
25277,8658,5,7504,10098,7675
25235,8700,5,7489,10087,7659
25170,8765,5,7467,10061,7642
25112,8823,5,7454,10038,7620
25047,8888,5,7435,10010,7602
24987,8948,5,7421,9985,7581
24925,9010,5,7399,9961,7565
24863,9072,5,7380,9936,7547
24823,9112,5,7367,9926,7530
24775,9160,5,7352,9905,7518
24707,9228,5,7330,9880,7497
24662,9273,5,7320,9857,7485
24585,9350,5,7302,9823,7460
24526,9409,5,7283,9805,7438
24453,9482,5,7257,9775,7421
24380,9555,5,7235,9747,7398
24302,9633,5,7211,9713,7378
24245,9690,5,7196,9693,7356
24168,9767,5,7177,9661,7330
24103,9832,5,7157,9635,7311
24025,9910,5,7128,9603,7294
23951,9984,5,7101,9576,7274
23858,10077,5,7075,9543,7240
23784,10151,5,7051,9517,7216
23713,10222,5,7030,9493,7190
23637,10298,5,7004,9465,7168
23577,10358,5,6981,9443,7153
23504,10431,5,6954,9416,7134
23422,10513,5,6934,9386,7102
23354,10581,5,6916,9368,7070
23271,10664,5,6897,9329,7045
23186,10749,5,6867,9295,7024
23123,10812,5,6853,9268,7002
23060,10875,5,6837,9246,6977
22978,10957,5,6812,9215,6951
22900,11035,5,6786,9186,6928
22831,11104,5,6773,9154,6904
22739,11196,5,6749,9118,6872
22662,11273,5,6726,9089,6847
22579,11356,5,6697,9058,6824
22512,11423,5,6680,9031,6801
22436,11499,5,6660,8999,6777
22370,11565,5,6641,8976,6753
22293,11642,5,6618,8954,6721
22215,11720,5,6596,8921,6698
22129,11806,5,6572,8885,6672
22040,11895,5,6549,8842,6649
21983,11952,5,6529,8815,6639
21920,12015,5,6511,8791,6618
21850,12085,5,6490,8762,6598
21782,12153,5,6474,8736,6572
21718,12217,5,6451,8707,6560
21656,12279,5,6437,8674,6545
21598,12337,5,6417,8652,6529
21535,12401,4,6397,8627,6511
21486,12451,3,6386,8604,6496
21427,12510,3,6370,8581,6476
21386,12551,3,6362,8564,6460
21333,12604,3,6352,8538,6443
21296,12641,3,6344,8524,6428
21258,12680,2,6330,8511,6417
21211,12727,2,6316,8489,6406
21171,12767,2,6304,8473,6394
21136,12803,1,6292,8457,6387
21088,12851,1,6280,8435,6373
21055,12884,1,6268,8425,6362
21019,12920,1,6263,8405,6351
20988,12951,1,6255,8389,6344
20957,12983,0,6250,8375,6332
20940,13000,0,6246,8369,6325
20907,13033,0,6236,8354,6317
20868,13072,0,6227,8341,6300
20843,13097,0,6220,8333,6290
20807,13133,0,6209,8316,6282
20784,13156,0,6201,8306,6277
20768,13172,0,6195,8299,6274
20743,13197,0,6186,8292,6265
20728,13212,0,6181,8283,6264
20700,13240,0,6171,8272,6257
20681,13259,0,6163,8266,6252
20671,13269,0,6158,8262,6251
20661,13279,0,6157,8256,6248
20648,13292,0,6154,8247,6247
20628,13312,0,6145,8240,6243
20599,13341,0,6133,8232,6234
20579,13361,0,6128,8226,6225
20548,13392,0,6121,8215,6212
20516,13424,0,6110,8202,6204
20487,13453,0,6102,8193,6192
20452,13488,0,6089,8179,6184
20421,13519,0,6083,8162,6176
20382,13558,0,6065,8155,6162
20349,13591,0,6057,8142,6150
20308,13632,0,6043,8129,6136
20279,13661,0,6040,8118,6121
20237,13703,0,6027,8104,6106
20199,13741,0,6017,8090,6092
20155,13785,0,6007,8068,6080
20123,13817,0,5999,8054,6070
20086,13854,0,5985,8043,6058
20047,13893,0,5974,8034,6039
20009,13931,0,5965,8012,6032
19966,13974,0,5953,7995,6018
19919,14021,0,5941,7973,6005
19847,14093,0,5912,7949,5986
19798,14142,0,5895,7926,5977
19753,14187,0,5883,7908,5962
19712,14228,0,5876,7889,5947
19670,14270,0,5867,7871,5932
19623,14317,0,5847,7859,5917
19583,14357,0,5838,7843,5902
19534,14406,0,5820,7821,5893
19465,14475,0,5800,7792,5873
19392,14548,0,5789,7759,5844
19328,14612,0,5767,7735,5826
19257,14683,0,5739,7710,5808
19205,14735,0,5721,7694,5790
19135,14805,0,5706,7670,5759
19072,14868,0,5693,7646,5733
19015,14925,0,5679,7623,5713
18966,14974,0,5661,7609,5696
18919,15021,0,5647,7589,5683
18857,15083,0,5628,7563,5666
18783,15157,0,5600,7535,5648
18709,15231,0,5583,7494,5632
18642,15298,0,5564,7467,5611
18582,15358,0,5545,7443,5594
18494,15446,0,5517,7407,5570
18435,15505,0,5506,7383,5546
18366,15574,0,5486,7353,5527
18308,15632,0,5468,7332,5508
18253,15687,0,5454,7309,5490
18200,15740,0,5433,7288,5479
18137,15803,0,5418,7258,5461
18074,15866,0,5397,7234,5443
18013,15927,0,5386,7199,5428
17946,15994,0,5367,7168,5411
17887,16053,0,5342,7144,5401
17825,16115,0,5316,7126,5383
17766,16174,0,5302,7099,5365
17707,16233,0,5285,7080,5342
17647,16293,0,5263,7062,5322
17595,16345,0,5247,7041,5307
17550,16390,0,5234,7025,5291
17507,16433,0,5215,7014,5278
17463,16477,0,5200,6994,5269
17417,16523,0,5188,6975,5254
17383,16557,0,5178,6957,5248
17336,16604,0,5166,6941,5229
17288,16652,0,5152,6923,5213
17246,16694,0,5141,6903,5202
17213,16727,0,5132,6887,5194
17180,16760,0,5124,6875,5181
17142,16798,0,5112,6864,5166
17108,16832,0,5106,6847,5155
17080,16860,0,5095,6841,5144
17048,16892,0,5084,6829,5135
17018,16922,0,5078,6810,5130
16984,16956,0,5065,6798,5121
16939,17001,0,5053,6780,5106
16905,17035,0,5045,6768,5092
16877,17063,0,5038,6760,5079
16852,17088,0,5034,6745,5073
16815,17125,0,5019,6727,5069
16788,17152,0,5009,6716,5063
16759,17181,0,5000,6708,5051
16734,17206,0,4995,6695,5044
16706,17234,0,4986,6687,5033
16682,17258,0,4977,6680,5025
16661,17279,0,4969,6672,5020
16640,17300,0,4968,6659,5013
16627,17313,0,4964,6653,5010
16605,17335,0,4956,6645,5004
16590,17350,0,4952,6638,5000
16570,17370,0,4946,6630,4994
16552,17388,0,4941,6623,4988
16534,17406,0,4935,6618,4981
16523,17417,0,4931,6614,4978
16514,17426,0,4927,6612,4975
16493,17447,0,4920,6603,4970
16476,17464,0,4917,6595,4964
16456,17484,0,4913,6583,4960
16439,17501,0,4904,6577,4958
16420,17520,0,4896,6569,4955
16394,17546,0,4884,6559,4951
16370,17570,0,4876,6551,4943
16355,17585,0,4873,6541,4941
16327,17613,0,4865,6529,4933
16307,17633,0,4856,6522,4929
16286,17654,0,4853,6513,4920
16268,17672,0,4850,6507,4911
16231,17709,0,4839,6495,4897
16197,17743,0,4836,6478,4883
16159,17781,0,4820,6461,4878
16127,17813,0,4814,6447,4866
16094,17846,0,4805,6430,4859
16060,17880,0,4794,6414,4852
16020,17920,0,4784,6396,4840
15991,17949,0,4777,6383,4831
15949,17991,0,4767,6364,4818
15913,18027,0,4756,6353,4804
15864,18076,0,4746,6331,4787
15829,18111,0,4736,6312,4781
15785,18155,0,4729,6292,4764
15744,18196,0,4716,6273,4755
15710,18230,0,4703,6257,4750
15671,18269,0,4690,6243,4738
15637,18303,0,4678,6232,4727
15591,18349,0,4665,6214,4712
15551,18389,0,4656,6194,4701
15506,18434,0,4639,6179,4688
15460,18480,0,4625,6163,4672
15415,18525,0,4615,6142,4658
15362,18578,0,4596,6123,4643
15319,18621,0,4588,6103,4628
15269,18671,0,4574,6083,4612
15212,18728,0,4555,6062,4595
