infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,2,1,1
4,0,33936,2,1,1
6,0,33934,2,3,1
7,0,33933,3,3,1
9,0,33931,3,5,1
10,0,33930,3,6,1
12,0,33928,3,8,1
15,0,33925,5,9,1
17,0,33923,7,9,1
23,0,33917,10,12,1
32,0,33908,13,18,1
38,0,33902,15,22,1
47,0,33893,21,25,1
61,0,33879,26,34,1
82,0,33858,35,46,1
109,0,33831,41,58,1
118,0,33822,50,58,10
125,0,33815,52,63,10
133,0,33807,55,68,10
145,0,33795,61,74,10
158,0,33782,65,83,10
176,0,33764,72,94,10
199,0,33741,85,104,10
238,0,33702,100,128,10
285,0,33655,117,158,10
339,0,33601,139,190,10
418,0,33522,168,240,10
521,0,33419,204,292,10
591,0,33349,234,332,25
679,0,33261,269,385,25
793,0,33147,306,446,25
918,0,33022,357,503,41
1042,0,32898,425,559,58
1213,0,32727,483,641,58
1420,0,32520,565,717,89
1619,0,32321,666,788,138
1845,0,32095,785,895,165
2126,0,31814,904,1057,165
2485,0,31455,1054,1266,165
2949,0,30991,1253,1531,165
3526,0,30414,1463,1895,165
4234,0,29706,1741,2293,168
5029,0,28911,2058,2739,199
5987,0,27953,2453,3245,230
7128,0,26812,2923,3844,284
8314,0,25626,3418,4457,354
9553,0,24387,3917,5085,429
10845,0,23095,4487,5720,542
12167,0,21773,5013,6421,634
13460,0,20480,5579,7058,727
14733,0,19207,6151,7724,819
15997,0,17943,6646,8411,853
17277,0,16663,7196,9121,936
18505,0,15435,7661,9812,958
19821,0,14119,8216,10538,1028
20701,0,13239,8589,11015,1056
21498,102,12340,8920,11483,1080
22266,186,11488,9239,11930,1081
22984,284,10672,9530,12347,1078
23647,357,9936,9822,12709,1092
24300,440,9200,10104,13062,1106
24776,525,8639,10295,13343,1119
25206,600,8134,10457,13612,1125
25641,689,7610,10630,13871,1126
25985,763,7192,10775,14069,1129
26261,850,6829,10885,14238,1126
26505,928,6507,10981,14382,1126
26622,995,6323,11036,14441,1133
26723,1068,6149,11087,14491,1132
26802,1144,5994,11137,14521,1135
26841,1214,5885,11159,14538,1134
26880,1288,5772,11164,14575,1131
26930,1351,5659,11171,14617,1132
26953,1419,5568,11181,14631,1131
26987,1466,5487,11203,14644,1131
26995,1511,5434,11209,14647,1130
27002,1555,5383,11220,14643,1130
27007,1600,5333,11215,14654,1129
26988,1649,5303,11213,14638,1128
26963,1702,5275,11204,14622,1127
26946,1738,5256,11193,14618,1125
26913,1786,5241,11181,14598,1124
26884,1829,5227,11171,14580,1123
26871,1853,5216,11164,14575,1122
26847,1885,5208,11160,14556,1121
26821,1919,5200,11149,14543,1119
26803,1944,5193,11139,14535,1119
26785,1967,5188,11132,14524,1119
26769,1991,5180,11126,14515,1118
26750,2017,5173,11121,14500,1118
26725,2042,5173,11114,14482,1118
26856,2079,5005,11161,14567,1126
27008,2117,4815,11212,14663,1126
27129,2158,4653,11259,14739,1129
27267,2188,4485,11309,14828,1127
27426,2239,4275,11379,14918,1126
27597,2291,4052,11435,15033,1126
27771,2341,3828,11517,15127,1125
27935,2380,3625,11583,15225,1123
28151,2426,3363,11676,15348,1124
28346,2474,3120,11749,15470,1123
28526,2524,2890,11816,15584,1124
28690,2570,2680,11863,15701,1123
28929,2625,2386,11965,15839,1122
29159,2684,2097,12048,15981,1122
29328,2757,1855,12106,16082,1128
29498,2818,1624,12156,16204,1134
29622,2888,1430,12195,16290,1135
29735,2948,1257,12220,16380,1133
29804,3007,1129,12201,16470,1131
29866,3067,1007,12172,16563,1129
29905,3147,888,12113,16666,1124
29927,3238,775,12010,16795,1120
29944,3295,701,11830,16993,1118
29935,3368,637,11639,17178,1116
29944,3445,551,11362,17470,1110
29911,3535,494,11001,17801,1106
29893,3604,443,10744,18041,1105
29860,3679,401,10494,18262,1101
29831,3762,347,9854,18876,1098
29793,3835,312,9355,19338,1097
29741,3921,278,8982,19663,1093
29680,4005,255,8505,20083,1089
29617,4097,226,8019,20507,1088
29537,4201,202,7612,20837,1085
29466,4289,185,7213,21171,1079
29380,4386,174,6921,21378,1078
29284,4492,164,6730,21477,1074
29191,4595,154,6480,21640,1068
29114,4679,147,6277,21766,1068
29018,4784,138,6152,21798,1065
28927,4877,136,5960,21907,1057
28820,4986,134,5919,21848,1050
28738,5073,129,5872,21817,1046
28642,5175,123,5776,21819,1044
28561,5264,115,5361,22157,1040
28478,5347,115,5203,22240,1032
28375,5451,114,5188,22157,1027
28292,5534,114,5155,22110,1024
28202,5628,110,4941,22238,1020
28108,5724,108,4841,22247,1017
28011,5821,108,4808,22184,1016
27917,5915,108,4794,22110,1010
27830,6004,106,4506,22314,1007
27744,6093,103,4438,22302,1001
27659,6182,99,4368,22292,996
27566,6276,98,4272,22301,990
27461,6383,96,3927,22543,988
27374,6474,92,3869,22521,981
27282,6569,89,3777,22524,978
27196,6658,86,3678,22539,976
27127,6729,84,3452,22698,974
27059,6798,83,3415,22670,971
26994,6864,82,3389,22632,970
26932,6930,78,3374,22587,968
26881,6981,78,3216,22696,966
26816,7048,76,3206,22645,962
26744,7121,75,3167,22616,958
26682,7184,74,3131,22594,954
26626,7250,64,2936,22735,952
26561,7320,59,2710,22897,951
26489,7397,54,2623,22915,948
26414,7474,52,2538,22927,946
26359,7534,47,2454,22958,944
26296,7599,45,2367,22989,937
26251,7649,40,2317,22996,935
26204,7697,39,2252,23014,935
26147,7755,38,2220,22990,934
26087,7818,35,2202,22948,934
26049,7860,31,2154,22961,931
26019,7896,25,2103,22984,929
25971,7944,25,2037,23003,928
25925,7991,24,2035,22961,926
25886,8031,23,2020,22938,925
25845,8073,22,1992,22925,925
25806,8112,22,1978,22900,925
25781,8138,21,1977,22877,924
25739,8180,21,1960,22853,923
25705,8214,21,1959,22821,922
25681,8239,20,1959,22797,922
25670,8251,19,1952,22793,922
25643,8279,18,1946,22772,922
25620,8302,18,1933,22763,921
25605,8319,16,1932,22749,921
25584,8340,16,1911,22749,921
25568,8356,16,1910,22735,920
25541,8384,15,1907,22711,920
25504,8421,15,1050,23531,920
25466,8460,14,1049,23494,920
25428,8498,14,1040,23467,918
25383,8543,14,1040,23422,918
25358,8568,14,950,23488,917
25330,8596,14,949,23461,917
25299,8627,14,949,23432,915
25260,8667,13,950,23393,914
25220,8707,13,827,23478,912
25175,8752,13,827,23434,911
25129,8798,13,826,23392,908
25088,8840,12,824,23357,904
25028,8900,12,612,23511,902
24973,8955,12,611,23457,902
24909,9019,12,611,23395,900
24844,9084,12,610,23334,897
24786,9142,12,604,23282,897
24730,9198,12,601,23230,896
24657,9271,12,600,23163,891
24617,9311,12,596,23129,889
24553,9375,12,551,23112,887
24484,9444,12,550,23046,885
24415,9513,12,550,22981,881
24349,9579,12,548,22917,881
24283,9645,12,528,22874,878
24212,9716,12,526,22809,874
24153,9775,12,523,22758,869
24094,9834,12,522,22703,866
24026,9902,12,480,22679,864
23958,9970,12,478,22615,862
23880,10048,12,478,22541,858
23781,10147,12,475,22450,853
23691,10237,12,470,22368,850
23610,10318,12,468,22292,847
23533,10395,12,467,22217,846
23454,10474,12,466,22143,842
23399,10529,12,466,22091,839
23339,10589,12,465,22036,835
23252,10676,12,464,21951,834
23173,10755,12,462,21878,830
23091,10837,12,460,21804,824
23014,10914,12,459,21729,823
22930,10998,12,459,21646,822
22846,11082,12,458,21570,815
22783,11145,12,455,21511,814
22698,11230,12,454,21433,808
22628,11300,12,454,21368,803
22541,11387,12,453,21284,801
22476,11452,12,452,21223,798
22389,11539,12,449,21143,794
22314,11614,12,448,21071,792
22233,11695,12,447,20995,788
22171,11757,12,440,20943,785
22098,11830,12,438,20873,784
22012,11916,12,436,20790,783
21944,11984,12,433,20728,780
21881,12047,12,426,20673,779
21793,12135,12,423,20589,778
21720,12208,12,422,20518,777
21637,12291,12,419,20438,777
21578,12350,12,413,20387,775
21518,12410,12,411,20331,773
21457,12471,12,411,20270,773
21408,12520,12,410,20224,771
21354,12575,11,407,20174,770
21298,12631,11,388,20139,768
21235,12694,11,388,20079,765
21185,12744,11,387,20033,762
21125,12805,10,383,19979,760
21064,12866,10,370,19934,757
21017,12913,10,369,19890,755
20973,12957,10,367,19849,754
20939,12991,10,363,19820,753
20903,13028,9,363,19785,752
20869,13063,8,332,19782,752
20830,13105,5,324,19752,751
20790,13145,5,280,19757,750
20757,13179,4,280,19724,750
20718,13218,4,272,19695,748
20684,13252,4,272,19663,746
20652,13284,4,272,19632,745
20624,13313,3,272,19604,745
20597,13340,3,262,19589,743
20576,13361,3,262,19568,743
20551,13386,3,261,19544,743
20522,13415,3,261,19516,742
20501,13436,3,261,19496,741
20471,13466,3,260,19467,741
20450,13487,3,260,19446,741
20425,13512,3,260,19422,740
20409,13528,3,260,19406,740
20397,13541,2,260,19394,740
20383,13556,1,252,19388,740
20367,13572,1,243,19381,740
20354,13585,1,243,19369,739
20334,13605,1,243,19349,739
20306,13633,1,116,19451,736
20282,13657,1,116,19428,735
20256,13683,1,116,19402,735
20233,13706,1,116,19379,735
20218,13721,1,106,19374,735
20194,13745,1,106,19350,735
20169,13770,1,106,19325,735
20138,13801,1,106,19294,735
20099,13840,1,92,19270,734
20071,13868,1,92,19242,734
20035,13904,1,92,19207,733
20011,13928,1,92,19183,733
19969,13970,1,41,19193,732
19920,14019,1,41,19149,727
19881,14058,1,41,19110,727
19846,14093,1,40,19078,725
19814,14125,1,40,19048,723
19772,14167,1,40,19009,720
19723,14216,1,40,18965,715
19687,14252,1,40,18932,712
19632,14307,1,31,18888,710
19589,14350,1,31,18847,708
19545,14394,1,31,18805,706
19500,14439,1,31,18764,702
19455,14484,1,29,18724,699
19409,14530,1,29,18682,695
19346,14593,1,29,18622,692
19288,14651,1,29,18567,689
19226,14713,1,22,18514,687
19173,14766,1,22,18462,686
19111,14828,1,22,18402,684
19056,14883,1,22,18347,684
18998,14941,1,20,18294,681
18938,15001,1,20,18236,679
18874,15065,1,20,18175,676
18821,15118,1,20,18123,675
18753,15186,1,20,18060,670
18683,15256,1,20,17992,668
18627,15312,1,20,17938,666
18555,15384,1,20,17872,660
18516,15423,1,20,17833,660
18459,15480,1,20,17781,655
18398,15541,1,20,17722,653
18342,15597,1,20,17667,652
18291,15648,1,20,17618,650
18236,15703,1,19,17566,648
18179,15760,1,19,17511,646
18117,15822,1,19,17450,645
18052,15887,1,19,17387,643
17998,15941,1,19,17334,642
17937,16002,1,19,17275,640
17888,16051,1,19,17231,635
17837,16102,1,19,17181,634
17773,16166,1,19,17120,631
17706,16233,1,19,17058,626
17649,16290,1,19,17003,624
17594,16345,1,19,16949,623
17529,16410,1,19,16886,621
17462,16477,1,19,16826,614
17398,16541,1,19,16763,613
17355,16584,1,19,16724,609
17306,16633,1,19,16676,608
17251,16688,1,19,16625,604
17208,16731,1,19,16583,603
17153,16786,1,19,16530,601
17101,16838,1,18,16479,601
17046,16893,1,18,16426,599
17003,16936,1,18,16383,599
16965,16974,1,18,16347,597
16927,17012,1,18,16311,595
16879,17060,1,18,16264,594
16843,17096,1,18,16231,591
16820,17119,1,18,16208,591
16785,17154,1,18,16173,591
16756,17183,1,18,16144,591
16724,17215,1,18,16112,591
16697,17242,1,18,16086,590
16659,17280,1,18,16048,590
16635,17304,1,18,16025,589
16592,17347,1,18,15983,588
16563,17376,1,18,15954,588
16543,17396,1,18,15935,587
16504,17435,1,18,15898,585
16469,17470,1,18,15864,584
16449,17490,1,18,15846,582
16413,17526,1,17,15812,581
16383,17556,1,17,15783,580
16354,17585,1,17,15755,579
16338,17601,1,17,15739,579
16327,17612,1,17,15728,579
16314,17625,1,17,15715,579
16291,17648,1,17,15692,579
16284,17655,1,17,15685,579
16267,17672,1,17,15668,579
16256,17683,1,17,15657,579
16245,17694,1,17,15647,578
16216,17723,1,17,15620,576
16202,17737,1,17,15607,575
16182,17757,1,17,15588,574
16153,17786,1,17,15561,572
16137,17802,1,17,15545,572
16107,17832,1,17,15516,571
16080,17859,1,17,15492,568
16056,17883,1,17,15469,567
16033,17906,1,17,15446,567
16008,17931,1,17,15422,566
15984,17955,1,17,15398,566
15964,17975,1,17,15379,565
15926,18013,1,17,15342,564
15893,18046,1,17,15309,564
15861,18078,1,17,15280,561
15830,18109,1,17,15249,561
15790,18149,1,17,15212,558
15749,18190,1,17,15171,558
15702,18237,1,17,15125,557
15661,18278,1,17,15086,555
15617,18322,1,17,15045,552
15578,18361,1,17,15006,552
15537,18402,1,17,14969,548
15496,18443,1,17,14928,548
15452,18487,1,17,14885,547
15398,18541,1,17,14834,544
15352,18587,1,16,14791,542
15315,18624,1,16,14754,542
15275,18664,1,16,14715,541
15223,18716,1,16,14664,540
15175,18764,1,16,14620,536
15125,18814,1,16,14572,534
15069,18870,1,16,14519,531
15022,18917,1,16,14476,527
14978,18961,1,15,14435,525
14944,18995,1,15,14402,524
14897,19042,1,15,14355,524
14853,19086,1,15,14313,522
14803,19136,1,15,14267,518
14743,19196,1,15,14210,515
14699,19240,1,15,14168,513
14643,19296,1,15,14114,511
14600,19339,1,14,14075,508
14540,19399,1,14,14017,506
14499,19440,1,14,13977,505
14462,19477,1,14,13944,501
14412,19527,1,14,13896,499
14372,19567,1,14,13859,496
14333,19606,1,14,13822,494
14290,19649,1,14,13783,490
14241,19698,1,13,13736,489
14189,19750,1,13,13685,488
14134,19805,1,12,13634,485
14087,19852,1,12,13588,484
14047,19892,1,12,13549,483
14015,19924,1,12,13517,483
13974,19965,1,12,13479,480
13927,20012,1,12,13435,477
13870,20069,1,11,13379,477
13818,20121,1,11,13329,475
13782,20157,1,11,13296,472
13745,20194,1,11,13260,471
13717,20222,1,11,13235,468
13674,20265,1,11,13193,467
13645,20294,1,11,13164,467
13603,20336,1,11,13127,462
13573,20366,1,11,13097,462
13536,20403,1,11,13060,462
13504,20435,1,11,13028,462
13481,20458,1,11,13006,461
13448,20491,1,11,12973,461
