infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
2,0,33939,1,1,0
3,0,33938,2,1,0
5,0,33936,3,2,0
6,0,33935,3,3,0
6,0,33935,3,3,0
9,0,33932,4,5,0
11,0,33930,6,5,0
16,0,33925,8,8,0
22,0,33919,11,11,0
29,0,33912,14,15,0
38,0,33903,18,20,0
52,0,33889,23,29,0
65,0,33876,25,40,0
82,0,33859,32,50,0
103,0,33838,37,63,0
106,0,33835,40,63,3
109,0,33832,42,64,3
114,0,33827,44,67,3
117,0,33824,45,69,3
122,0,33819,47,72,3
130,0,33811,49,78,3
141,0,33800,51,87,3
151,0,33790,55,93,3
164,0,33777,62,99,3
179,0,33762,67,109,3
201,0,33740,76,122,3
228,0,33713,93,132,3
269,0,33672,109,157,3
316,0,33625,122,173,3
368,0,33573,150,197,21
412,0,33529,162,229,21
463,0,33478,178,255,21
514,0,33427,193,265,30
565,0,33376,231,278,56
621,0,33320,251,314,56
686,0,33255,276,354,56
770,0,33171,312,402,56
876,0,33065,355,465,56
994,0,32947,396,542,56
1156,0,32785,463,637,56
1358,0,32583,554,748,56
1627,0,32314,680,891,56
1983,0,31958,804,1107,56
2396,0,31545,972,1333,72
2858,0,31083,1162,1584,91
3411,0,30530,1367,1869,111
3949,0,29992,1596,2117,173
4529,0,29412,1832,2417,235
5106,0,28835,2061,2739,279
5682,0,28259,2304,3042,306
6334,0,27607,2531,3373,335
6994,0,26947,2831,3687,427
7681,0,26260,3111,4061,474
8333,0,25608,3357,4379,507
9057,0,24884,3697,4763,590
9827,0,24114,4021,5204,594
10393,0,23548,4233,5556,600
11015,0,22926,4484,5913,601
11709,0,22232,4770,6307,616
12426,0,21515,5049,6738,630
13123,0,20818,5318,7150,637
13880,0,20061,5602,7589,652
14616,0,19325,5924,7999,686
15347,0,18594,6218,8435,690
16132,0,17809,6526,8902,692
17018,0,16923,6868,9436,701
17814,0,16127,7167,9906,711
18568,0,15373,7488,10328,738
19019,0,14922,7657,10608,747
19470,0,14471,7849,10857,749
19880,0,14061,8006,11106,759
20271,0,13670,8164,11333,763
20593,0,13348,8305,11508,769
20881,0,13060,8428,11673,775
21152,0,12789,8543,11828,775
21376,0,12565,8625,11966,776
21528,0,12413,8695,12048,779
21684,0,12257,8748,12148,779
21839,0,12102,8813,12238,782
21973,0,11968,8868,12317,782
22023,0,11918,8886,12349,782
22074,0,11867,8907,12379,782
22113,0,11828,8923,12402,782
22155,0,11786,8937,12430,782
22195,0,11746,8949,12458,782
22224,0,11717,8962,12474,782
22250,0,11691,8976,12486,782
22272,0,11669,8987,12497,782
22290,0,11651,8996,12506,782
22303,0,11638,8999,12516,782
22315,0,11626,9003,12524,782
22332,0,11609,9008,12536,782
22408,0,11533,9040,12580,784
22479,0,11462,9067,12624,784
22559,0,11382,9097,12674,784
22651,0,11290,9129,12734,784
22772,0,11169,9177,12807,784
22889,0,11052,9221,12880,784
23014,0,10927,9263,12961,784
23171,0,10770,9329,13050,786
23382,0,10559,9421,13166,788
23598,0,10343,9509,13287,791
23847,0,10094,9602,13441,797
24083,0,9858,9704,13575,800
24521,0,9420,9872,13843,803
24976,0,8965,10047,14115,805
25456,0,8485,10230,14406,812
25955,0,7986,10422,14702,818
26429,0,7512,10640,14958,830
26924,0,7017,10841,15247,830
27413,0,6528,11026,15534,834
27856,0,6085,11208,15784,852
28400,0,5541,11409,16104,863
28852,0,5089,11596,16367,882
29298,0,4643,11774,16633,887
29676,0,4265,11918,16858,891
30116,0,3825,12088,17119,899
30507,0,3434,12223,17370,909
30926,0,3015,12380,17625,914
31252,0,2689,12500,17830,918
31585,0,2356,12605,18052,922
31857,0,2084,12669,18259,928
32136,0,1805,12675,18528,929
32313,0,1628,12630,18749,933
32509,0,1432,12594,18975,934
32660,0,1281,12515,19205,939
32791,0,1150,12414,19436,940
32905,0,1036,12323,19641,941
32990,0,951,12167,19882,941
33055,0,886,12028,20083,941
33123,0,818,11894,20285,943
33185,0,756,11729,20511,943
33235,0,706,11561,20728,944
33273,0,668,11417,20909,945
33308,0,633,11324,21036,946
33337,0,604,11164,21225,946
33383,0,558,10899,21535,947
33424,0,517,10647,21828,948
33451,0,490,10370,22131,948
33479,0,462,10210,22319,948
33524,0,417,9860,22714,949
33554,0,387,9449,23154,949
33570,0,371,9181,23437,949
33592,0,349,9045,23595,949
33619,0,322,8686,23981,949
33646,0,295,8346,24348,949
33671,0,270,8019,24700,949
33574,116,251,7626,25001,944
33375,336,230,7163,25271,938
33006,721,214,6798,25276,929
32364,1378,199,6354,25098,909
31376,2378,187,5937,24555,881
30239,3527,175,5551,23835,850
28576,5200,165,5115,22652,806
26352,7430,159,4680,20939,730
23507,10290,144,4215,18656,634
20378,13436,127,3650,16189,537
17195,16630,116,3173,13567,454
14039,19797,105,2778,10903,357
12208,21635,98,2582,9315,311
10576,23344,21,1871,8407,298
10169,23756,16,1819,8056,294
10169,23756,16,1819,8056,294
10169,23756,16,1819,8056,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
10162,23764,15,1816,8052,294
9662,24264,15,247,9135,280
8825,25104,12,234,8338,253
7557,26374,10,203,7139,215
5901,28032,8,184,5559,158
3687,30250,4,31,3553,103
1468,32471,2,10,1409,49
128,33813,0,1,126,1
7,33934,0,1,6,0
0,33941,0,0,0,0
