infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
2,0,33939,2,0,0
3,0,33938,2,1,0
3,0,33938,2,1,0
4,0,33937,2,2,0
5,0,33936,3,2,0
6,0,33935,4,2,0
7,0,33934,5,2,0
10,0,33931,6,4,0
13,0,33928,8,5,0
19,0,33922,11,8,0
25,0,33916,14,11,0
32,0,33909,19,13,0
40,0,33901,20,20,0
54,0,33887,24,30,0
67,0,33874,33,34,0
87,0,33854,41,46,0
110,0,33831,46,54,0
120,0,33821,56,54,10
126,0,33815,60,56,10
132,0,33809,63,59,10
141,0,33800,68,63,10
155,0,33786,71,74,10
173,0,33768,80,83,10
195,0,33746,90,95,10
224,0,33717,102,112,10
262,0,33679,123,129,10
314,0,33627,140,164,10
384,0,33557,167,207,10
469,0,33472,199,260,10
578,0,33363,248,320,10
710,0,33231,289,404,10
864,0,33077,346,465,17
1033,0,32908,412,517,53
1170,0,32771,484,550,104
1303,0,32638,558,609,136
1447,0,32494,622,689,136
1644,0,32297,696,812,136
1893,0,32048,782,944,136
2171,0,31770,909,1095,165
2496,0,31445,1041,1288,167
2906,0,31035,1212,1527,167
3432,0,30509,1424,1841,167
4056,0,29885,1695,2193,167
4871,0,29070,2022,2681,168
5802,0,28139,2396,3217,168
6911,0,27030,2790,3837,188
8099,0,25842,3282,4432,279
9324,0,24617,3803,5036,384
10520,0,23421,4322,5671,481
11846,0,22095,4772,6313,526
13073,0,20868,5364,6852,754
14263,0,19678,5888,7460,852
15423,0,18518,6379,8076,913
16610,0,17331,6848,8727,965
17785,0,16156,7353,9363,1031
18946,0,14995,7796,10036,1068
20061,0,13880,8261,10648,1110
21187,0,12754,8738,11279,1147
22232,0,11709,9163,11873,1169
22844,0,11097,9414,12229,1189
23345,86,10510,9622,12517,1196
23814,158,9969,9826,12787,1196
24251,245,9445,10004,13044,1193
24612,304,9025,10139,13272,1192
24932,375,8634,10268,13456,1193
25225,446,8270,10397,13623,1199
25455,544,7942,10476,13773,1196
25835,613,7493,10630,13995,1196
26168,698,7075,10764,14193,1201
26498,768,6675,10910,14379,1203
26740,850,6351,11004,14536,1194
