infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,2,2,1
6,0,33934,3,2,1
7,0,33933,4,2,1
9,0,33931,6,2,1
11,0,33929,6,4,1
12,0,33928,6,5,1
18,0,33922,9,8,1
26,0,33914,11,14,1
32,0,33908,15,16,1
41,0,33899,18,22,1
54,0,33886,25,28,1
67,0,33873,31,35,1
87,0,33853,34,52,1
105,0,33835,39,60,1
110,0,33830,44,60,6
112,0,33828,44,62,6
116,0,33824,46,64,6
120,0,33820,49,65,6
122,0,33818,49,67,6
129,0,33811,51,72,6
138,0,33802,54,78,6
149,0,33791,58,85,6
159,0,33781,60,93,6
170,0,33770,63,101,6
187,0,33753,72,109,6
213,0,33727,93,114,6
253,0,33687,107,140,6
305,0,33635,124,175,6
369,0,33571,148,215,6
442,0,33498,175,245,6
531,0,33409,219,290,22
637,0,33303,251,349,22
717,0,33223,280,373,37
776,0,33164,314,398,64
834,0,33106,336,434,64
912,0,33028,370,478,64
1003,0,32937,411,528,64
1135,0,32805,464,607,64
1302,0,32638,525,713,64
1522,0,32418,617,841,64
1820,0,32120,744,1012,64
2213,0,31727,885,1264,64
2702,0,31238,1077,1561,64
3323,0,30617,1313,1899,64
4034,0,29906,1594,2215,110
4761,0,29179,1919,2521,225
5550,0,28390,2260,2851,320
6407,0,27533,2628,3217,437
7262,0,26678,3007,3605,558
8092,0,25848,3372,4032,647
8970,0,24970,3731,4526,685
10045,0,23895,4116,5151,710
11168,0,22772,4579,5811,772
12494,0,21446,5099,6590,775
13481,0,20459,5522,7153,794
14582,0,19358,5951,7806,795
15679,0,18261,6395,8459,814
16864,0,17076,6868,9165,814
17916,0,16024,7291,9789,820
18994,0,14946,7710,10443,824
20030,0,13910,8113,11061,829
20941,0,12999,8464,11612,845
21741,0,12199,8794,12082,852
22449,0,11491,9065,12510,854
23080,0,10860,9319,12883,861
23629,0,10311,9543,13198,866
23981,0,9959,9683,13410,875
24295,0,9645,9790,13617,875
24539,0,9401,9889,13761,875
24770,0,9170,9981,13898,876
24962,0,8978,10062,14006,878
25131,0,8809,10122,14115,881
25198,58,8684,10145,14161,879
25243,113,8584,10176,14176,876
25251,180,8509,10183,14178,877
25267,226,8447,10183,14193,877
25264,281,8395,10176,14199,876
25273,323,8344,10177,14207,876
25259,370,8311,10178,14196,872
25235,420,8285,10160,14190,872
25202,480,8258,10150,14169,870
25175,526,8239,10140,14152,870
25159,552,8229,10132,14144,870
25131,590,8219,10116,14132,870
25112,619,8209,10111,14118,870
25094,643,8203,10104,14107,870
25069,676,8195,10092,14095,869
25046,703,8191,10087,14077,869
25021,732,8187,10078,14061,869
24995,761,8184,10073,14042,867
25165,813,7962,10145,14141,877
25348,850,7742,10209,14261,876
25537,897,7506,10291,14369,875
25734,937,7269,10369,14489,874
25974,982,6984,10476,14623,873
26231,1025,6684,10593,14765,871
26492,1064,6384,10688,14929,870
26741,1114,6085,10779,15089,871
27065,1157,5718,10895,15294,871
27392,1208,5340,11016,15502,872
27700,1262,4978,11138,15687,872
27984,1313,4643,11247,15859,873
28465,1384,4091,11438,16143,876
28909,1467,3564,11625,16393,880
29261,1535,3144,11777,16590,889
29563,1601,2776,11885,16784,893
29825,1676,2439,11985,16949,890
30087,1735,2118,12084,17109,890
30273,1795,1872,12133,17248,892
30457,1858,1625,12177,17389,891
30600,1938,1402,12181,17530,888
30748,2002,1190,12176,17684,887
30849,2079,1012,12099,17864,886
30912,2154,874,11976,18051,884
30961,2239,740,11778,18299,882
30953,2338,649,11433,18636,883
30967,2424,549,11190,18895,881
30962,2490,488,10801,19278,881
30941,2598,401,10115,19948,877
30894,2702,344,9513,20507,873
30839,2807,294,8980,20988,870
30793,2899,248,8461,21468,864
30734,2995,211,7690,22182,862
30650,3103,187,7087,22705,858
30571,3201,168,6661,23055,855
30501,3293,146,6293,23359,849
30428,3380,132,5902,23678,848
30349,3471,120,5614,23893,842
30248,3582,110,5388,24020,840
30172,3672,96,5185,24148,838
30077,3768,95,4901,24342,833
29992,3858,90,4879,24282,830
29891,3961,88,4768,24294,828
29796,4057,87,4723,24245,827
29701,4162,77,4306,24573,821
29602,4263,75,4035,24748,818
29510,4357,73,3984,24709,816
29427,4443,70,3928,24684,814
29318,4552,70,3637,24869,811
29208,4664,68,3626,24774,807
29100,4772,68,3573,24722,804
28982,4891,67,3559,24620,802
28886,4990,64,3219,24865,801
28780,5096,64,3108,24873,798
28684,5196,60,3096,24790,797
28585,5298,57,2969,24820,795
28492,5397,51,2545,25155,791
28391,5502,47,2387,25217,786
28305,5591,44,2295,25226,783
28199,5698,43,2203,25214,781
28132,5769,39,1973,25380,778
28042,5862,36,1866,25404,771
27974,5930,36,1792,25412,769
27915,5990,35,1790,25357,767
27858,6051,31,1690,25402,765
27777,6133,30,1616,25398,762
27719,6194,27,1587,25371,760
27657,6258,25,1532,25364,760
27588,6330,22,1263,25565,759
27527,6393,20,1198,25573,755
27460,6461,19,1155,25553,751
27394,6530,16,1129,25515,749
27339,6585,16,1005,25585,748
27291,6634,15,1005,25538,747
27239,6687,14,986,25507,745
27203,6725,12,956,25501,745
27152,6777,11,930,25476,745
27107,6824,9,911,25453,742
27057,6874,9,868,25447,741
27011,6920,9,868,25405,737
26968,6964,8,868,25363,736
26926,7007,7,845,25344,736
26874,7061,5,829,25310,734
26831,7105,4,812,25285,733
26789,7147,4,791,25264,733
26745,7191,4,791,25220,733
26707,7230,3,790,25183,733
26675,7262,3,777,25165,732
26648,7289,3,777,25139,731
26625,7312,3,777,25116,731
26599,7338,3,777,25090,731
26574,7363,3,777,25065,731
26542,7395,3,777,25033,731
26517,7420,3,777,25008,731
26500,7437,3,777,24991,731
26481,7456,3,777,24973,730
26452,7485,3,300,25422,729
26409,7528,3,300,25382,726
26373,7564,3,300,25346,726
26340,7597,3,300,25314,725
26307,7630,3,245,25339,722
26268,7669,3,245,25302,720
26237,7700,3,245,25272,719
26208,7729,3,245,25243,719
26175,7762,3,200,25256,718
26127,7810,3,200,25210,716
26096,7841,3,200,25181,714
26041,7896,3,200,25126,714
25997,7940,3,121,25161,714
25953,7984,3,121,25119,712
25909,8028,3,121,25078,709
25857,8080,3,119,25029,708
25794,8143,3,114,24972,707
25741,8196,3,114,24920,706
25682,8255,3,114,24863,704
25636,8301,3,114,24819,702
25572,8365,3,96,24774,701
25506,8431,3,96,24711,698
25444,8493,3,96,24651,696
25388,8549,3,95,24599,693
25320,8617,3,89,24541,689
25251,8686,3,89,24472,689
25192,8745,3,88,24415,688
25136,8801,3,88,24360,687
25054,8883,3,88,24280,685
24980,8957,3,88,24209,682
24902,9035,3,88,24133,680
24820,9117,3,88,24054,677
24742,9195,3,88,23980,673
24669,9268,3,88,23907,673
24574,9363,3,88,23814,671
24473,9464,3,88,23716,668
24401,9536,3,88,23645,667
24325,9612,3,85,23573,666
24242,9695,3,85,23491,665
24162,9775,3,85,23415,661
24074,9863,3,84,23328,661
23988,9949,3,82,23245,660
23917,10020,3,82,23176,658
23846,10091,3,82,23105,658
23777,10160,3,81,23041,654
23698,10239,3,81,22967,649
23629,10308,3,80,22900,648
23555,10382,3,80,22827,647
23481,10456,3,80,22757,643
23395,10542,3,80,22675,639
23320,10617,3,80,22601,638
23236,10701,3,80,22521,634
23150,10787,3,80,22439,630
23075,10862,3,80,22365,629
23004,10933,3,78,22299,626
22900,11037,3,77,22197,625
22818,11119,3,77,22116,624
22736,11201,3,77,22037,621
22634,11303,3,75,21942,616
22550,11387,3,75,21860,614
22504,11433,3,75,21816,612
22435,11502,3,75,21748,611
22379,11558,3,75,21695,608
22326,11611,3,75,21643,607
22259,11678,3,75,21577,606
22204,11733,3,75,21524,604
22156,11781,3,75,21477,603
22093,11844,3,74,21418,600
22042,11895,3,74,21368,599
21998,11940,2,74,21326,597
21940,11998,2,61,21282,596
21889,12049,2,61,21232,596
21838,12100,2,61,21182,595
21784,12154,2,61,21129,594
21742,12196,2,61,21089,592
21704,12234,2,61,21053,590
21666,12273,1,61,21017,588
21627,12312,1,49,20990,588
21585,12354,1,49,20948,588
21539,12400,1,49,20903,587
21505,12434,1,49,20869,587
21464,12475,1,49,20829,586
21429,12510,1,49,20794,586
21394,12545,1,49,20760,585
21363,12576,1,49,20729,585
21326,12613,1,49,20693,584
21301,12638,1,49,20670,582
21277,12662,1,49,20647,581
21257,12682,1,49,20627,581
21243,12696,1,49,20613,581
21221,12718,1,49,20591,581
21201,12738,1,49,20571,581
21182,12757,1,49,20552,581
21165,12774,1,49,20535,581
21140,12799,1,49,20511,580
21121,12819,0,50,20491,580
21097,12843,0,28,20490,579
21070,12870,0,28,20464,578
21044,12896,0,28,20439,577
21019,12921,0,28,20416,575
20997,12943,0,25,20397,575
20971,12969,0,25,20373,573
20939,13001,0,25,20342,572
20911,13029,0,25,20315,571
20873,13067,0,20,20282,571
20846,13094,0,20,20256,570
20808,13132,0,20,20219,569
20778,13162,0,20,20191,567
20739,13201,0,11,20161,567
20694,13246,0,11,20116,567
20653,13287,0,11,20075,567
20609,13331,0,11,20033,565
20568,13372,0,10,19995,563
20530,13410,0,10,19958,562
20491,13449,0,10,19921,560
20457,13483,0,10,19887,560
20409,13531,0,10,19840,559
20367,13573,0,10,19798,559
20316,13624,0,10,19748,558
20283,13657,0,10,19715,558
20231,13709,0,10,19666,555
20166,13774,0,10,19603,553
20108,13832,0,10,19546,552
20057,13883,0,10,19495,552
19981,13959,0,9,19421,551
19917,14023,0,9,19357,551
19862,14078,0,9,19304,549
19803,14137,0,9,19246,548
19742,14198,0,7,19187,548
19663,14277,0,7,19109,547
19594,14346,0,7,19043,544
19527,14413,0,7,18978,542
19466,14474,0,7,18919,540
19398,14542,0,7,18853,538
19333,14607,0,7,18790,536
19275,14665,0,7,18738,530
19218,14722,0,7,18684,527
19143,14797,0,7,18611,525
19090,14850,0,7,18558,525
19027,14913,0,7,18495,525
18968,14972,0,7,18441,520
18901,15039,0,7,18375,519
18853,15087,0,7,18327,519
18790,15150,0,7,18267,516
18745,15195,0,7,18223,515
18682,15258,0,7,18161,514
18621,15319,0,7,18104,510
18550,15390,0,7,18035,508
18492,15448,0,4,17983,505
18433,15507,0,4,17925,504
18371,15569,0,4,17863,504
18305,15635,0,4,17797,504
18258,15682,0,3,17752,503
18195,15745,0,3,17692,500
18141,15799,0,3,17641,497
18081,15859,0,3,17584,494
18032,15908,0,2,17540,490
17990,15950,0,2,17498,490
17946,15994,0,2,17456,488
17902,16038,0,2,17413,487
17851,16089,0,2,17363,486
17808,16132,0,2,17325,481
17762,16178,0,2,17280,480
17723,16217,0,2,17243,478
17685,16255,0,1,17206,478
17647,16293,0,1,17168,478
17606,16334,0,1,17128,477
17565,16375,0,1,17088,476
17524,16416,0,0,17048,476
17484,16456,0,0,17008,476
17450,16490,0,0,16974,476
17414,16526,0,0,16940,474
17385,16555,0,0,16911,474
17352,16588,0,0,16880,472
17319,16621,0,0,16847,472
17283,16657,0,0,16812,471
17260,16680,0,0,16790,470
17219,16721,0,0,16749,470
17195,16745,0,0,16725,470
17176,16764,0,0,16706,470
17146,16794,0,0,16676,470
17115,16825,0,0,16646,469
17088,16852,0,0,16620,468
17060,16880,0,0,16592,468
17047,16893,0,0,16579,468
17030,16910,0,0,16562,468
17017,16923,0,0,16549,468
17003,16937,0,0,16535,468
16988,16952,0,0,16523,465
16973,16967,0,0,16509,464
16955,16985,0,0,16491,464
16937,17003,0,0,16473,464
16913,17027,0,0,16449,464
16890,17050,0,0,16427,463
16877,17063,0,0,16415,462
16850,17090,0,0,16388,462
16828,17112,0,0,16366,462
16802,17138,0,0,16343,459
16790,17150,0,0,16331,459
16767,17173,0,0,16308,459
16730,17210,0,0,16271,459
16702,17238,0,0,16243,459
16672,17268,0,0,16213,459
16643,17297,0,0,16188,455
16607,17333,0,0,16153,454
16575,17365,0,0,16121,454
16534,17406,0,0,16081,453
16498,17442,0,0,16046,452
16462,17478,0,0,16011,451
16426,17514,0,0,15976,450
16394,17546,0,0,15945,449
16356,17584,0,0,15907,449
16318,17622,0,0,15870,448
16270,17670,0,0,15823,447
16233,17707,0,0,15787,446
16187,17753,0,0,15741,446
16141,17799,0,0,15698,443
16105,17835,0,0,15662,443
16067,17873,0,0,15625,442
16030,17910,0,0,15590,440
15988,17952,0,0,15550,438
15929,18011,0,0,15494,435
15887,18053,0,0,15454,433
15838,18102,0,0,15407,431
15790,18150,0,0,15361,429
15743,18197,0,0,15316,427
15700,18240,0,0,15274,426
15649,18291,0,0,15224,425
15603,18337,0,0,15179,424
15550,18390,0,0,15129,421
15506,18434,0,0,15086,420
15459,18481,0,0,15044,415
15411,18529,0,0,14999,412
15355,18585,0,0,14943,412
15311,18629,0,0,14900,411
15265,18675,0,0,14855,410
15216,18724,0,0,14807,409
15169,18771,0,0,14762,407
15118,18822,0,0,14711,407
15086,18854,0,0,14679,407
15038,18902,0,0,14634,404
14988,18952,0,0,14585,403
14951,18989,0,0,14548,403
14905,19035,0,0,14504,401
14850,19090,0,0,14451,399
14811,19129,0,0,14413,398
14750,19190,0,0,14353,397
14701,19239,0,0,14305,396
14644,19296,0,0,14252,392
14585,19355,0,0,14194,391
14544,19396,0,0,14155,389
14497,19443,0,0,14109,388
14467,19473,0,0,14080,387
14429,19511,0,0,14042,387
14396,19544,0,0,14009,387
14364,19576,0,0,13979,385
14330,19610,0,0,13946,384
14283,19657,0,0,13899,384
14252,19688,0,0,13868,384
14217,19723,0,0,13833,384
14191,19749,0,0,13807,384
14150,19790,0,0,13766,384
14116,19824,0,0,13733,383
14082,19858,0,0,13699,383
14056,19884,0,0,13673,383
14023,19917,0,0,13640,383
14002,19938,0,0,13620,382
13976,19964,0,0,13596,380
13949,19991,0,0,13569,380
13923,20017,0,0,13545,378
13898,20042,0,0,13520,378
13868,20072,0,0,13491,377
13836,20104,0,0,13460,376
13811,20129,0,0,13435,376
