infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,0,2
3,0,33937,1,0,2
4,0,33936,1,1,2
5,0,33935,1,1,3
6,0,33934,1,2,3
7,0,33933,1,2,4
8,0,33932,2,2,4
9,0,33931,3,2,4
12,0,33928,3,4,5
15,0,33925,3,6,6
18,0,33922,5,6,7
22,0,33918,6,6,10
26,0,33914,7,7,12
33,0,33907,11,8,14
42,0,33898,16,10,16
56,0,33884,19,17,20
69,0,33871,24,22,23
90,0,33850,30,32,28
107,0,33833,35,39,33
134,0,33806,39,53,42
159,0,33781,49,65,45
200,0,33740,64,81,55
252,0,33688,84,95,73
308,0,33632,99,117,92
385,0,33555,118,149,118
474,0,33466,150,181,143
586,0,33354,181,222,183
717,0,33223,212,266,239
872,0,33068,256,342,274
1065,0,32875,315,420,330
1299,0,32641,381,510,408
1574,0,32366,460,616,498
1904,0,32036,588,742,574
2339,0,31601,733,908,698
2863,0,31077,895,1108,860
3485,0,30455,1078,1376,1031
4165,0,29775,1309,1629,1227
4940,0,29000,1531,1940,1469
5820,0,28120,1797,2287,1736
6749,127,27064,2078,2648,2023
7685,356,25899,2347,3031,2307
8630,735,24575,2651,3409,2570
9519,1312,23109,2886,3771,2862
10180,2212,21548,3063,4038,3079
10617,3474,19849,3185,4244,3188
10815,5168,17957,3262,4328,3225
10583,7381,15976,3184,4222,3177
9879,10015,14046,2982,3942,2955
8913,12831,12196,2716,3545,2652
8259,15349,10332,2534,3291,2434
6604,18870,8466,1990,2654,1960
5059,21843,7038,1508,2031,1520
3293,24811,5836,985,1341,967
2853,26610,4477,856,1177,820
1495,29136,3309,429,642,424
546,30819,2575,168,230,148
389,31122,2429,112,172,105
389,31814,1737,112,172,105
389,31814,1737,112,172,105
389,31814,1737,112,172,105
389,31814,1737,112,172,105
389,32134,1417,112,172,105
389,32134,1417,112,172,105
389,32134,1417,112,172,105
389,32134,1417,112,172,105
389,32828,723,112,172,105
389,32828,723,112,172,105
389,32828,723,112,172,105
389,32828,723,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
389,33061,490,112,172,105
17,33899,24,6,5,6
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
