infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,1,4,1
6,0,33934,1,4,1
7,0,33933,1,5,1
8,0,33932,2,5,1
10,0,33930,3,6,1
11,0,33929,3,7,1
11,0,33929,3,7,1
14,0,33926,4,9,1
17,0,33923,7,9,1
22,0,33918,10,11,1
28,0,33912,12,15,1
37,0,33903,16,20,1
45,0,33895,18,26,1
59,0,33881,25,33,1
73,0,33867,32,40,1
95,0,33845,44,50,1
127,0,33813,46,53,1
154,0,33786,73,53,28
172,0,33768,80,64,28
199,0,33741,92,79,28
231,0,33709,103,100,28
273,0,33667,114,131,28
322,0,33618,137,157,28
391,0,33549,162,201,28
485,0,33455,201,256,28
597,0,33343,250,319,28
752,0,33188,301,423,28
945,0,32995,367,550,28
1199,0,32741,460,711,28
1522,0,32418,582,878,28
1893,0,32047,750,1067,62
2315,0,31625,863,1234,76
2664,0,31276,1069,1349,215
2973,0,30967,1204,1521,246
3332,0,30608,1344,1715,248
3736,0,30204,1506,1914,273
4198,0,29742,1712,2170,316
4738,0,29202,1925,2489,316
5386,0,28554,2180,2857,324
6210,0,27730,2540,3321,347
7191,0,26749,2931,3898,349
8383,0,25557,3392,4611,362
9747,0,24193,3906,5405,380
11272,0,22668,4559,6269,432
12957,0,20983,5188,7214,442
14690,0,19250,5924,8151,542
16414,0,17526,6642,9076,610
18177,0,15763,7361,10085,685
19851,0,14089,7974,11022,727
21379,0,12561,8632,11820,839
22815,0,11125,9249,12595,921
24109,0,9831,9765,13300,958
25292,0,8648,10246,13957,1028
26232,125,7583,10664,14470,1076
26874,350,6716,10936,14800,1083
27182,650,6108,11096,14959,1100
27190,1158,5592,11091,14985,1088
26892,1933,5115,10987,14814,1067
26148,3091,4701,10680,14410,1031
25140,4528,4272,10243,13881,990
23586,6417,3937,9620,13025,917
21659,8631,3650,8812,12000,826
19224,11300,3416,7835,10639,730
17572,13463,2905,7132,9752,668
15263,16049,2628,6201,8459,581
12945,18601,2394,5276,7152,496
11284,20421,2235,4616,6205,443
10541,21489,1910,4315,5781,425
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10464,21587,1889,4285,5737,422
10554,21700,1686,4317,5799,434
10529,21916,1495,4315,5784,429
10353,22280,1307,4224,5706,422
9952,22846,1142,4035,5524,392
9206,23766,968,3687,5154,365
8125,25032,783,3180,4622,323
6675,26643,622,2527,3887,261
5052,28466,422,1820,3025,207
3160,30504,276,1012,2026,122
1496,32303,141,433,1004,59
340,33571,29,112,211,17
175,33755,10,79,88,8
0,33940,0,0,0,0
