infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,0,2
4,0,33936,1,1,2
5,0,33935,2,1,2
5,0,33935,2,1,2
6,0,33934,2,1,3
6,0,33934,2,1,3
7,0,33933,2,2,3
9,0,33931,2,4,3
11,0,33929,3,5,3
14,0,33926,3,6,5
17,0,33923,3,8,6
20,0,33920,5,9,6
24,0,33916,7,9,8
29,0,33911,10,11,8
36,0,33904,11,14,11
44,0,33896,12,17,15
55,0,33885,13,22,20
62,0,33878,15,25,22
75,0,33865,21,31,23
87,0,33853,24,34,29
102,0,33838,30,38,34
123,0,33817,35,48,40
147,0,33793,44,55,48
176,0,33764,54,69,53
218,0,33722,68,86,64
269,0,33671,88,104,77
331,0,33609,112,131,88
427,0,33513,131,180,116
536,0,33404,168,214,154
666,0,33274,215,260,191
845,0,33095,259,326,260
1056,0,32884,313,409,334
1292,0,32648,389,504,399
1579,0,32361,463,626,490
1935,0,32005,581,763,591
2349,0,31591,710,927,712
2875,0,31065,863,1142,870
3494,0,30446,1055,1403,1036
4194,0,29746,1257,1683,1254
5028,0,28912,1479,2030,1519
5930,0,28010,1758,2377,1795
7010,0,26930,2100,2782,2128
8222,0,25718,2474,3273,2475
9562,0,24378,2877,3772,2913
11009,0,22931,3325,4356,3328
12580,0,21360,3833,4952,3795
14220,0,19720,4313,5610,4297
15877,0,18063,4832,6254,4791
17546,0,16394,5344,6923,5279
19412,0,14528,5942,7644,5826
21141,120,12679,6461,8315,6365
22788,221,10931,6968,8953,6867
24222,340,9378,7425,9525,7272
25555,467,7918,7840,10030,7685
26649,598,6693,8175,10472,8002
27456,721,5763,8431,10800,8225
28124,830,4986,8615,11096,8413
28559,924,4457,8747,11268,8544
28901,1013,4026,8857,11392,8652
29123,1108,3709,8932,11484,8707
29312,1174,3454,8988,11562,8762
29489,1269,3182,9038,11627,8824
29629,1351,2960,9081,11680,8868
29721,1426,2793,9119,11711,8891
29743,1531,2666,9119,11712,8912
29908,1611,2421,9182,11775,8951
29997,1696,2247,9199,11814,8984
30084,1759,2097,9233,11840,9011
30117,1840,1983,9249,11857,9011
30178,1898,1864,9262,11880,9036
30205,1968,1767,9263,11903,9039
30225,2024,1691,9277,11900,9048
30241,2075,1624,9289,11903,9049
30226,2135,1579,9291,11885,9050
30201,2185,1554,9289,11870,9042
30171,2242,1527,9285,11856,9030
30143,2298,1499,9277,11840,9026
30118,2347,1475,9270,11825,9023
30089,2388,1463,9264,11810,9015
30052,2436,1452,9254,11793,9005
30005,2492,1443,9234,11777,8994
29974,2531,1435,9222,11764,8988
29935,2579,1426,9212,11749,8974
29917,2606,1417,9210,11739,8968
29876,2653,1411,9201,11720,8955
29849,2680,1411,9192,11712,8945
29815,2717,1408,9184,11699,8932
29797,2739,1404,9175,11695,8927
29767,2771,1402,9163,11685,8919
29747,2798,1395,9157,11677,8913
29732,2816,1392,9152,11676,8904
29713,2837,1390,9145,11668,8900
29677,2874,1389,9136,11654,8887
29756,2929,1255,9159,11685,8912
29844,2959,1137,9181,11728,8935
29938,2994,1008,9198,11776,8964
29983,3037,920,9214,11797,8972
30017,3079,844,9224,11811,8982
30052,3115,773,9238,11817,8997
30085,3150,705,9253,11828,9004
30114,3191,635,9263,11846,9005
30136,3234,570,9278,11848,9010
30154,3289,497,9279,11857,9018
30160,3332,448,9278,11865,9017
