infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
1,0,33940,1,0,0
1,0,33940,1,0,0
2,0,33939,1,1,0
2,0,33939,1,1,0
3,0,33938,1,2,0
4,0,33937,1,3,0
4,0,33937,1,3,0
5,0,33936,2,3,0
5,0,33936,2,3,0
7,0,33934,2,5,0
8,0,33933,2,6,0
10,0,33931,2,8,0
12,0,33929,4,8,0
14,0,33927,5,9,0
17,0,33924,7,10,0
24,0,33917,11,13,0
28,0,33913,13,15,0
35,0,33906,14,21,0
43,0,33898,15,28,0
50,0,33891,19,31,0
62,0,33879,26,36,0
79,0,33862,31,48,0
104,0,33837,43,57,0
108,0,33833,47,57,4
111,0,33830,49,58,4
116,0,33825,49,63,4
121,0,33820,51,66,4
126,0,33815,53,69,4
130,0,33811,54,72,4
135,0,33806,55,76,4
141,0,33800,56,81,4
148,0,33793,58,86,4
158,0,33783,64,90,4
172,0,33769,67,101,4
191,0,33750,72,115,4
207,0,33734,76,127,4
228,0,33713,82,142,4
252,0,33689,90,158,4
278,0,33663,101,173,4
318,0,33623,117,197,4
366,0,33575,122,211,4
421,0,33520,156,232,33
472,0,33469,175,260,33
521,0,33420,194,290,37
573,0,33368,221,315,37
647,0,33294,254,356,37
745,0,33196,291,417,37
878,0,33063,346,486,37
1035,0,32906,411,567,46
1215,0,32726,492,666,57
1450,0,32491,582,811,57
1752,0,32189,717,972,57
2123,0,31818,832,1178,63
2548,0,31393,1016,1394,112
3050,0,30891,1187,1655,137
3495,0,30446,1395,1823,203
3958,0,29983,1605,2027,272
4418,0,29523,1826,2246,322
4948,0,28993,2027,2554,342
5331,0,28610,2176,2781,359
5709,0,28232,2335,3000,366
6148,0,27793,2499,3273,366
6628,0,27313,2704,3543,368
7094,0,26847,2910,3796,372
7603,0,26338,3115,4095,378
8128,0,25813,3324,4408,384
8697,0,25244,3548,4753,386
9413,0,24528,3848,5151,387
10190,0,23751,4168,5571,405
10965,0,22976,4496,5996,440
11724,0,22217,4819,6407,463
12249,0,21692,5061,6681,483
12736,0,21205,5242,6974,494
13194,0,20747,5417,7242,506
13637,0,20304,5601,7498,522
14011,0,19930,5760,7685,524
14378,0,19563,5924,7887,552
14746,0,19195,6082,8089,553
15089,0,18852,6231,8274,561
15310,0,18631,6325,8401,566
15542,0,18399,6422,8533,566
15760,0,18181,6508,8658,569
15962,0,17979,6582,8784,576
16059,0,17882,6619,8844,577
16159,0,17782,6668,8895,577
16241,0,17700,6700,8945,577
16318,0,17623,6733,8989,577
16371,0,17570,6753,9022,577
16395,33,17513,6765,9032,577
16439,54,17448,6781,9061,578
16454,84,17403,6790,9064,578
16461,112,17368,6794,9065,581
16467,135,17339,6802,9063,583
16469,168,17304,6803,9063,583
16485,191,17265,6812,9071,583
16532,236,17173,6840,9090,591
16576,276,17089,6860,9114,591
16625,318,16998,6884,9139,591
16688,350,16903,6907,9179,591
16765,402,16774,6939,9225,591
16846,448,16647,6964,9281,591
16938,492,16511,6995,9341,591
17020,541,16380,7027,9392,591
17140,599,16202,7071,9468,591
17261,645,16035,7118,9540,591
17418,689,15834,7184,9631,593
17573,742,15626,7251,9719,593
17880,800,15261,7381,9895,597
18199,868,14874,7506,10077,598
18529,935,14477,7660,10254,609
18906,992,14043,7823,10466,607
19300,1059,13582,7975,10695,612
19702,1129,13110,8142,10929,625
20102,1182,12657,8302,11166,625
20483,1243,12215,8452,11393,626
21002,1327,11612,8662,11693,632
21515,1408,11018,8862,11999,645
21998,1486,10457,9030,12310,650
22480,1574,9887,9211,12608,652
23167,1663,9111,9472,12996,660
23808,1759,8374,9738,13339,697
24410,1846,7685,10003,13659,729
24974,1937,7030,10214,14008,745
25537,2045,6359,10417,14347,750
26086,2127,5728,10641,14658,772
26566,2223,5152,10812,14950,782
26964,2328,4649,10978,15173,799
27304,2440,4197,11086,15390,812
27632,2532,3777,11186,15607,823
27885,2648,3408,11267,15775,835
28101,2742,3098,11308,15946,841
28276,2829,2836,11383,16048,843
28433,2928,2580,11417,16169,840
28548,3022,2371,11411,16290,844
28634,3110,2197,11409,16384,840
28663,3215,2063,11354,16468,837
28727,3303,1911,11324,16563,835
28730,3412,1799,11281,16612,836
28729,3523,1689,11235,16661,831
28764,3612,1565,11153,16785,824
28758,3714,1469,11078,16853,824
28746,3806,1389,11009,16910,825
