infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,2,0,0
3,0,33937,2,1,0
4,0,33936,3,1,0
6,0,33934,3,3,0
8,0,33932,5,3,0
12,0,33928,6,6,0
17,0,33923,9,8,0
19,0,33921,10,8,1
22,0,33918,10,11,1
30,0,33910,11,16,3
35,0,33905,15,17,3
43,0,33897,16,21,6
54,0,33886,18,25,11
68,0,33872,21,33,14
81,0,33859,23,41,17
99,0,33841,29,51,19
114,0,33826,30,60,24
131,0,33809,34,66,31
157,0,33783,40,80,37
187,0,33753,55,88,44
227,0,33713,68,101,58
273,0,33667,84,120,69
328,0,33612,101,138,89
397,0,33543,123,165,109
485,0,33455,150,199,136
589,0,33351,183,236,170
710,0,33230,222,281,207
879,0,33061,282,339,258
1107,0,32833,343,430,334
1363,0,32577,435,517,411
1680,0,32260,534,638,508
2065,0,31875,647,782,636
2528,0,31412,789,966,773
3077,0,30863,957,1194,926
3733,0,30207,1154,1458,1121
4510,0,29430,1349,1799,1362
5352,0,28588,1590,2134,1628
6284,0,27656,1870,2494,1920
7364,0,26576,2183,2915,2266
8489,0,25451,2561,3317,2611
9686,0,24254,2944,3779,2963
10941,0,22999,3312,4271,3358
12227,0,21713,3688,4778,3761
13669,121,20150,4124,5357,4188
15058,324,18558,4522,5942,4594
16239,693,17008,4875,6460,4904
17240,1275,15425,5163,6868,5209
18110,2149,13681,5403,7247,5460
18494,3429,12017,5529,7396,5569
18302,5150,10488,5482,7319,5501
17481,7332,9127,5288,6948,5245
16818,9556,7566,5073,6658,5087
14937,12534,6469,4502,5933,4502
12358,15969,5613,3761,4863,3734
9836,19076,5028,3001,3872,2963
9014,20974,3952,2760,3563,2691
6578,24029,3333,2021,2589,1968
4012,27048,2880,1237,1590,1185
2331,29031,2578,706,937,688
1773,30399,1768,556,699,518
1308,30987,1645,411,512,385
1308,30987,1645,411,512,385
1308,30987,1645,411,512,385
1308,31307,1325,411,512,385
1308,31307,1325,411,512,385
1308,31307,1325,411,512,385
1308,31307,1325,411,512,385
1308,31999,633,411,512,385
1308,32001,631,411,512,385
1308,32001,631,411,512,385
1308,32001,631,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
1308,32234,398,411,512,385
500,33345,95,156,199,145
3,33937,0,1,1,1
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
0,33940,0,0,0,0
