infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,3,0,1
5,0,33935,4,0,1
8,0,33932,6,1,1
12,0,33928,7,4,1
17,0,33923,9,7,1
24,0,33916,13,10,1
33,0,33907,15,17,1
40,0,33900,16,23,1
49,0,33891,22,26,1
64,0,33876,25,38,1
81,0,33859,32,48,1
103,0,33837,39,60,1
106,0,33834,42,60,4
109,0,33831,43,62,4
113,0,33827,45,64,4
115,0,33825,46,65,4
119,0,33821,48,67,4
125,0,33815,50,71,4
131,0,33809,55,72,4
142,0,33798,58,80,4
157,0,33783,66,87,4
178,0,33762,76,98,4
210,0,33730,87,119,4
245,0,33695,95,146,4
281,0,33659,107,170,4
332,0,33608,117,185,4
385,0,33555,148,193,30
427,0,33513,180,203,44
477,0,33463,200,233,44
541,0,33399,226,271,44
629,0,33311,267,318,44
740,0,33200,313,383,44
888,0,33052,368,455,44
1061,0,32879,459,537,65
1299,0,32641,552,682,65
1583,0,32357,671,847,65
1964,0,31976,822,1062,65
2433,0,31507,1013,1301,80
3003,0,30937,1195,1545,117
3528,0,30412,1480,1762,260
4070,0,29870,1685,2060,286
4676,0,29264,1952,2386,325
5293,0,28647,2199,2738,338
5989,0,27951,2477,3122,356
6764,0,27176,2785,3570,390
7684,0,26256,3117,4088,409
8650,0,25290,3519,4618,475
9759,0,24181,3950,5250,513
10926,0,23014,4396,5883,556
12255,0,21685,5020,6559,642
13755,0,20185,5608,7465,675
15373,0,18567,6250,8391,682
17047,0,16893,6901,9307,729
18731,0,15209,7632,10247,831
20371,0,13569,8289,11153,847
21916,0,12024,8924,12005,915
23443,0,10497,9524,12842,976
24339,0,9601,9921,13306,1048
25136,0,8804,10234,13762,1084
25813,0,8127,10505,14151,1113
26370,0,7570,10728,14482,1131
26813,89,7038,10914,14740,1132
27185,157,6598,11077,14943,1131
27509,228,6203,11196,15150,1135
27769,302,5869,11308,15298,1136
28034,381,5525,11423,15448,1133
28287,457,5196,11541,15582,1133
28454,542,4944,11613,15675,1135
28601,629,4710,11681,15757,1137
28680,692,4568,11711,15806,1137
28733,779,4428,11735,15834,1136
28794,836,4310,11750,15880,1137
28833,893,4214,11769,15899,1138
28852,953,4135,11784,15905,1137
28878,1001,4061,11792,15926,1134
28883,1057,4000,11802,15926,1129
28879,1116,3945,11807,15919,1127
28859,1172,3909,11793,15914,1126
28850,1219,3871,11784,15918,1122
28831,1273,3836,11787,15897,1121
28802,1337,3801,11780,15876,1120
28790,1377,3773,11771,15874,1118
28771,1416,3753,11762,15864,1118
28752,1451,3737,11758,15849,1118
28727,1493,3720,11742,15842,1116
28712,1516,3712,11731,15839,1115
28689,1544,3707,11724,15824,1114
28668,1572,3700,11714,15812,1113
28644,1603,3693,11703,15799,1115
28623,1627,3690,11695,15786,1115
28603,1649,3688,11686,15776,1114
28594,1665,3681,11683,15770,1114
28578,1687,3675,11678,15759,1114
28730,1718,3492,11756,15835,1137
28854,1760,3326,11812,15905,1136
28950,1811,3179,11844,15969,1134
29041,1851,3048,11885,16021,1134
29174,1896,2870,11942,16098,1133
29294,1941,2705,11990,16171,1132
29413,1994,2533,12023,16258,1131
29524,2031,2385,12068,16322,1130
29688,2068,2184,12134,16416,1131
29825,2099,2016,12180,16502,1137
29937,2139,1864,12231,16560,1142
30015,2194,1731,12241,16630,1143
30151,2265,1524,12276,16732,1142
30261,2338,1341,12279,16839,1142
30330,2415,1195,12264,16927,1138
30401,2487,1052,12257,17008,1135
30448,2564,928,12202,17112,1132
30458,2642,840,12089,17239,1127
30503,2701,736,12011,17366,1125
30523,2767,650,11849,17551,1122
30526,2831,583,11577,17827,1120
30520,2903,517,11401,17998,1120
30500,2976,464,11102,18277,1119
30470,3057,413,10854,18499,1116
30433,3133,374,10357,18962,1113
30408,3211,321,10056,19239,1112
30389,3263,288,9607,19671,1110
30346,3334,260,9240,20000,1105
30271,3446,223,8238,20932,1099
30201,3543,196,7719,21385,1096
30120,3648,172,7281,21745,1093
30029,3751,160,6874,22064,1090
29947,3848,145,6395,22469,1082
29872,3932,136,6119,22675,1077
29771,4041,128,5910,22784,1076
29690,4131,119,5754,22860,1075
29591,4241,108,5561,22956,1073
29500,4340,100,5305,23126,1068
29413,4432,95,5123,23223,1066
29331,4519,90,4999,23271,1060
29240,4611,89,4910,23274,1055
29155,4705,80,4880,23224,1050
29055,4807,78,4695,23311,1048
28964,4898,78,4629,23289,1045
28885,4981,74,4299,23544,1041
28797,5071,72,4185,23575,1036
28709,5160,71,4140,23536,1032
28628,5241,71,4102,23496,1029
28520,5353,67,3905,23589,1025
28442,5433,65,3783,23637,1021
28344,5532,64,3727,23597,1019
28253,5624,63,3703,23535,1014
28164,5715,61,3344,23806,1013
28072,5808,60,3289,23771,1011
27968,5913,59,3254,23706,1007
27878,6003,59,3213,23665,999
27794,6088,58,2850,23944,999
27711,6172,57,2820,23896,994
27619,6266,55,2796,23831,991
27532,6355,53,2745,23799,987
27469,6420,51,2469,24012,987
27383,6506,51,2429,23970,983
27305,6586,49,2422,23903,979
27237,6654,49,2362,23896,978
27162,6730,48,2253,23934,974
27103,6790,47,2231,23899,972
27034,6860,46,2212,23850,971
26968,6926,46,2183,23815,969
26920,6982,38,1966,23985,968
26867,7039,34,1791,24108,967
26812,7097,31,1707,24141,963
26742,7169,29,1624,24154,963
26694,7219,27,1520,24215,958
26646,7269,25,1500,24190,955
26601,7319,20,1455,24191,954
26552,7369,19,1347,24252,952
26504,7417,19,1331,24220,952
26453,7471,16,1332,24169,951
26399,7525,16,1279,24168,951
26361,7565,14,1278,24131,951
26321,7606,13,1255,24114,951
26287,7640,13,1243,24092,951
26252,7676,12,1243,24058,950
26212,7718,10,1221,24040,950
26176,7754,10,1199,24030,946
26133,7798,9,1198,23989,945
26093,7838,9,1194,23953,945
26061,7870,9,1194,23921,945
26040,7892,8,1194,23900,945
26019,7913,8,1187,23886,945
25999,7933,8,1186,23868,944
25977,7955,8,1186,23847,943
25961,7971,8,1186,23831,943
25948,7985,7,1186,23818,943
25922,8011,7,1178,23800,943
25908,8025,7,1178,23786,943
25872,8061,7,543,24387,941
25835,8098,7,541,24355,938
25802,8132,6,542,24322,937
25761,8173,6,529,24295,936
25734,8200,6,469,24329,935
25697,8237,6,469,24294,933
25657,8277,6,467,24259,930
25612,8322,6,466,24215,930
25579,8355,6,394,24255,929
25540,8394,6,394,24216,929
25506,8428,6,393,24183,929
25462,8472,6,393,24140,928
25417,8517,6,238,24251,927
25373,8561,6,238,24212,922
25323,8611,6,237,24166,919
25268,8666,6,235,24113,919
25219,8715,6,231,24072,915
25165,8769,6,231,24019,914
25106,8828,6,230,23961,914
25041,8893,6,229,23901,910
24990,8944,6,200,23882,907
24922,9012,6,200,23817,904
24861,9073,6,198,23759,903
24801,9133,6,198,23702,900
24728,9206,6,190,23643,894
24662,9272,6,190,23579,892
24597,9337,6,189,23520,887
24543,9391,6,188,23469,885
24480,9454,6,164,23432,883
24402,9532,6,164,23355,882
24316,9618,6,164,23271,880
24245,9689,6,164,23202,878
24162,9772,6,162,23126,873
24078,9856,6,161,23045,871
23996,9938,6,159,22965,871
23916,10018,6,159,22888,868
23853,10081,6,159,22827,866
23765,10169,6,159,22741,864
23683,10251,6,159,22662,861
23616,10318,6,159,22597,859
23545,10389,6,159,22531,854
23479,10455,6,157,22471,850
23414,10520,6,157,22410,846
23330,10604,6,157,22330,842
23256,10678,6,155,22263,837
23181,10753,6,153,22192,835
23111,10823,6,153,22124,833
23031,10903,6,153,22048,829
22953,10981,6,152,21973,827
22870,11064,6,152,21893,824
22784,11150,6,151,21810,822
22714,11220,6,151,21743,819
22612,11322,6,148,21646,817
22543,11391,6,147,21582,813
22479,11455,6,147,21522,809
22395,11539,6,147,21439,808
22318,11616,6,147,21365,805
22250,11684,6,146,21301,802
22170,11764,6,145,21231,793
22093,11841,6,144,21159,789
22012,11922,6,144,21082,785
21961,11973,6,144,21032,784
21899,12036,5,145,20970,783
21842,12093,5,132,20932,777
21781,12155,4,133,20874,773
21716,12220,4,124,20821,770
21658,12278,4,124,20763,770
21614,12322,4,124,20722,767
21565,12371,4,122,20675,767
21518,12418,4,122,20629,766
21466,12470,4,122,20577,766
21428,12508,4,122,20540,765
21383,12553,4,122,20496,764
21342,12595,3,122,20457,762
21312,12625,3,105,20445,761
21282,12655,3,105,20415,761
21237,12701,2,105,20371,760
21195,12743,2,96,20342,756
21159,12779,2,96,20307,755
21124,12814,2,96,20276,751
21102,12837,1,97,20254,750
21074,12865,1,87,20237,749
21036,12903,1,87,20200,748
21009,12930,1,87,20173,748
20978,12961,1,87,20142,748
20951,12989,0,87,20116,747
20927,13013,0,82,20100,744
20902,13038,0,82,20077,743
20880,13060,0,82,20055,743
20863,13077,0,82,20038,743
20839,13101,0,82,20015,742
20823,13117,0,82,19999,742
20801,13139,0,82,19977,742
20785,13155,0,82,19961,742
20767,13173,0,82,19943,742
20752,13188,0,82,19929,741
20722,13218,0,29,19952,741
20703,13237,0,29,19934,740
20674,13266,0,29,19905,740
20646,13294,0,29,19879,738
20619,13321,0,22,19859,738
20588,13352,0,22,19829,737
20561,13379,0,22,19804,735
20544,13396,0,22,19787,735
20507,13433,0,17,19755,735
20478,13462,0,17,19730,731
20436,13504,0,17,19689,730
20402,13538,0,17,19657,728
20361,13579,0,6,19629,726
20321,13619,0,6,19590,725
20278,13662,0,6,19550,722
20228,13712,0,6,19502,720
20186,13754,0,6,19461,719
20147,13793,0,6,19423,718
20099,13841,0,6,19378,715
20061,13879,0,6,19343,712
20017,13923,0,1,19305,711
19967,13973,0,1,19258,708
19920,14020,0,1,19212,707
19867,14073,0,1,19160,706
19816,14124,0,0,19112,704
19771,14169,0,0,19068,703
19714,14226,0,0,19012,702
19662,14278,0,0,18960,702
19603,14337,0,0,18906,697
19549,14391,0,0,18854,695
19488,14452,0,0,18798,690
19426,14514,0,0,18739,687
19360,14580,0,0,18675,685
19287,14653,0,0,18609,678
19237,14703,0,0,18560,677
19176,14764,0,0,18503,673
19106,14834,0,0,18439,667
19050,14890,0,0,18386,664
18977,14963,0,0,18319,658
18920,15020,0,0,18264,656
18854,15086,0,0,18199,655
18782,15158,0,0,18131,651
18717,15223,0,0,18071,646
18648,15292,0,0,18002,646
18600,15340,0,0,17956,644
18541,15399,0,0,17899,642
18460,15480,0,0,17819,641
18400,15540,0,0,17760,640
18335,15605,0,0,17699,636
18289,15651,0,0,17657,632
18224,15716,0,0,17593,631
18160,15780,0,0,17531,629
18101,15839,0,0,17474,627
18028,15912,0,0,17406,622
17972,15968,0,0,17353,619
17919,16021,0,0,17301,618
17847,16093,0,0,17233,614
17792,16148,0,0,17179,613
17732,16208,0,0,17122,610
17679,16261,0,0,17070,609
17631,16309,0,0,17023,608
17581,16359,0,0,16973,608
17542,16398,0,0,16935,607
17508,16432,0,0,16902,606
17465,16475,0,0,16860,605
17429,16511,0,0,16827,602
17403,16537,0,0,16801,602
17364,16576,0,0,16765,599
17326,16614,0,0,16727,599
17278,16662,0,0,16681,597
17235,16705,0,0,16638,597
17197,16743,0,0,16601,596
17158,16782,0,0,16562,596
17124,16816,0,0,16530,594
17094,16846,0,0,16500,594
17055,16885,0,0,16465,590
17026,16914,0,0,16436,590
17001,16939,0,0,16412,589
16966,16974,0,0,16378,588
16940,17000,0,0,16353,587
16909,17031,0,0,16322,587
16883,17057,0,0,16297,586
16856,17084,0,0,16270,586
16837,17103,0,0,16251,586
16809,17131,0,0,16224,585
16790,17150,0,0,16206,584
16762,17178,0,0,16178,584
16731,17209,0,0,16147,584
16713,17227,0,0,16129,584
16696,17244,0,0,16113,583
16678,17262,0,0,16095,583
16663,17277,0,0,16080,583
16652,17288,0,0,16069,583
16642,17298,0,0,16059,583
16631,17309,0,0,16048,583
16622,17318,0,0,16039,583
16606,17334,0,0,16023,583
16589,17351,0,0,16007,582
16568,17372,0,0,15988,580
16556,17384,0,0,15977,579
16535,17405,0,0,15956,579
16511,17429,0,0,15932,579
16492,17448,0,0,15914,578
16466,17474,0,0,15889,577
16436,17504,0,0,15861,575
16410,17530,0,0,15836,574
16391,17549,0,0,15818,573
16367,17573,0,0,15794,573
16340,17600,0,0,15768,572
16314,17626,0,0,15742,572
16290,17650,0,0,15718,572
16255,17685,0,0,15685,570
16220,17720,0,0,15650,570
16184,17756,0,0,15616,568
16159,17781,0,0,15593,566
16114,17826,0,0,15550,564
16068,17872,0,0,15505,563
16025,17915,0,0,15465,560
15987,17953,0,0,15428,559
15951,17989,0,0,15393,558
15916,18024,0,0,15361,555
15866,18074,0,0,15312,554
15827,18113,0,0,15275,552
15784,18156,0,0,15235,549
15739,18201,0,0,15192,547
15684,18256,0,0,15137,547
15645,18295,0,0,15100,545
15611,18329,0,0,15068,543
15569,18371,0,0,15027,542
15522,18418,0,0,14981,541
15474,18466,0,0,14937,537
15426,18514,0,0,14890,536
15376,18564,0,0,14844,532
15322,18618,0,0,14792,530
15268,18672,0,0,14739,529
15226,18714,0,0,14698,528
15170,18770,0,0,14644,526
15120,18820,0,0,14597,523
15075,18865,0,0,14554,521
15030,18910,0,0,14510,520
14983,18957,0,0,14464,519
14940,19000,0,0,14421,519
14904,19036,0,0,14385,519
14872,19068,0,0,14353,519
14822,19118,0,0,14306,516
14775,19165,0,0,14261,514
14730,19210,0,0,14220,510
14675,19265,0,0,14169,506
14613,19327,0,0,14109,504
14552,19388,0,0,14050,502
14499,19441,0,0,13998,501
14438,19502,0,0,13938,500
14397,19543,0,0,13898,499
14347,19593,0,0,13849,498
14298,19642,0,0,13801,497
14262,19678,0,0,13768,494
14222,19718,0,0,13731,491
14179,19761,0,0,13690,489
14149,19791,0,0,13662,487
14107,19833,0,0,13622,485
14063,19877,0,0,13579,484
14024,19916,0,0,13542,482
13989,19951,0,0,13507,482
13953,19987,0,0,13472,481
13921,20019,0,0,13442,479
13879,20061,0,0,13401,478
13845,20095,0,0,13369,476
13808,20132,0,0,13334,474
