infected,immune,susceptible,spread,attack,control
1,0,33940,1,0,0
2,0,33939,2,0,0
3,0,33938,3,0,0
3,0,33938,3,0,0
5,0,33936,5,0,0
7,0,33934,6,1,0
12,0,33929,9,3,0
15,0,33926,10,5,0
19,0,33922,11,8,0
21,0,33920,12,9,0
26,0,33915,17,9,0
34,0,33907,19,15,0
42,0,33899,21,21,0
56,0,33885,27,29,0
75,0,33866,39,36,0
99,0,33842,49,50,0
127,0,33814,50,50,0
154,0,33787,77,50,27
172,0,33769,84,61,27
196,0,33745,93,76,27
225,0,33716,103,95,27
265,0,33676,117,121,27
315,0,33626,131,157,27
375,0,33566,151,197,27
439,0,33502,174,238,27
524,0,33417,210,287,27
634,0,33307,250,357,27
772,0,33169,307,438,27
956,0,32985,381,548,27
1196,0,32745,474,679,27
1458,0,32483,579,821,42
1725,0,32216,679,935,58
2033,0,31908,836,1086,111
2385,0,31556,963,1272,111
2804,0,31137,1120,1468,149
3196,0,30745,1291,1635,215
3567,0,30374,1454,1790,268
3958,0,29983,1631,1959,323
4386,0,29555,1838,2165,367
4862,0,29079,2050,2424,383
5403,0,28538,2277,2738,388
5987,0,27954,2521,3078,388
6677,0,27264,2798,3491,388
7491,0,26450,3133,3940,388
8385,0,25556,3518,4433,418
9319,0,24622,3889,4996,434
10347,0,23594,4287,5594,434
11386,0,22555,4715,6162,465
12482,0,21459,5176,6759,507
13654,0,20287,5685,7403,546
14909,0,19032,6184,8125,565
16086,121,17734,6681,8764,594
17402,347,16192,7229,9445,631
18551,746,14644,7716,10034,713
19429,1414,13098,8087,10501,782
19904,2433,11604,8330,10732,802
19966,3845,10130,8335,10796,805
19357,5819,8765,8061,10498,769
17972,8495,7474,7459,9796,699
15769,11837,6335,6571,8593,600
13666,14707,5568,5698,7450,513
10995,18029,4917,4633,5942,415
8332,21282,4327,3510,4503,313
6005,24070,3866,2530,3238,232
5246,25150,3545,2214,2819,208
5236,25162,3543,2209,2815,207
5236,25162,3543,2209,2815,207
5236,25162,3543,2209,2815,207
5236,26733,1972,2209,2815,207
5236,27097,1608,2209,2815,207
5236,27097,1608,2209,2815,207
5236,27097,1608,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
5236,27105,1600,2209,2815,207
4293,28448,1200,1653,2458,180
2845,30322,774,1029,1694,121
1240,32348,353,409,765,66
206,33698,37,76,119,11
0,33941,0,0,0,0
0,33941,0,0,0,0
