infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,2,0,2
6,0,33934,3,1,2
7,0,33933,3,2,2
9,0,33931,5,2,2
12,0,33928,7,2,3
16,0,33924,8,4,4
19,0,33921,9,5,5
24,0,33916,11,6,7
33,0,33907,14,8,11
41,0,33899,14,11,16
51,0,33889,19,13,19
67,0,33873,25,21,21
87,0,33853,30,28,29
107,0,33833,35,37,35
132,0,33808,44,44,44
164,0,33776,49,61,54
205,0,33735,65,77,63
251,0,33689,77,92,82
301,0,33639,92,112,97
367,0,33573,110,141,116
446,0,33494,128,172,146
539,0,33401,155,205,179
652,0,33288,188,251,213
781,0,33159,223,297,261
960,0,32980,271,376,313
1158,0,32782,334,467,357
1402,0,32538,408,563,431
1702,0,32238,501,679,522
2070,0,31870,618,825,627
2522,0,31418,770,991,761
3082,0,30858,951,1217,914
3760,0,30180,1144,1496,1120
4551,0,29389,1379,1806,1366
5430,0,28510,1635,2165,1630
6425,0,27515,1926,2581,1918
7527,0,26413,2265,3012,2250
8700,0,25240,2596,3486,2618
9931,96,23913,2951,3981,2999
11174,205,22561,3304,4481,3389
12449,314,21177,3665,5005,3779
13852,423,19665,4098,5564,4190
15344,513,18083,4557,6187,4600
16843,595,16502,4987,6802,5054
18300,708,14932,5448,7384,5468
19785,833,13322,5893,7968,5924
21183,943,11814,6307,8525,6351
22494,1039,10407,6690,9040,6764
23559,1148,9233,7014,9452,7093
24726,1266,7948,7328,9952,7446
25616,1382,6942,7589,10333,7694
26312,1487,6141,7788,10608,7916
26828,1600,5512,7943,10810,8075
27487,1718,4735,8159,11054,8274
28034,1833,4073,8314,11269,8451
28381,1924,3635,8423,11396,8562
28630,2035,3275,8496,11481,8653
28909,2108,2923,8576,11594,8739
29041,2195,2704,8606,11654,8781
29155,2288,2497,8645,11689,8821
29204,2377,2359,8665,11708,8831
29318,2472,2150,8692,11755,8871
29387,2541,2012,8711,11779,8897
29420,2617,1903,8732,11791,8897
29437,2691,1812,8745,11791,8901
29588,2773,1579,8795,11849,8944
29673,2851,1416,8818,11891,8964
29716,2940,1284,8828,11906,8982
29744,3019,1177,8833,11919,8992
29807,3067,1066,8851,11944,9012
29833,3118,989,8871,11944,9018
29844,3178,918,8870,11960,9014
29843,3234,863,8865,11964,9014
29834,3284,822,8861,11959,9014
29824,3348,768,8863,11946,9015
29810,3398,732,8859,11939,9012
29789,3446,705,8856,11932,9001
29767,3488,685,8853,11922,8992
29743,3526,671,8847,11916,8980
29706,3580,654,8826,11910,8970
29670,3626,644,8816,11896,8958
29633,3669,638,8804,11881,8948
29609,3707,624,8798,11865,8946
29573,3751,616,8792,11850,8931
29538,3793,609,8778,11840,8920
29520,3817,603,8768,11835,8917
29503,3837,600,8760,11829,8914
29467,3879,594,8749,11820,8898
29438,3913,589,8742,11807,8889
29419,3937,584,8737,11802,8880
29394,3965,581,8728,11792,8874
29374,3987,579,8722,11781,8871
29351,4010,579,8715,11774,8862
29372,4042,526,8721,11789,8862
29384,4080,476,8733,11797,8854
29390,4128,422,8733,11802,8855
29403,4156,381,8737,11805,8861
29391,4196,353,8730,11806,8855
29393,4234,313,8729,11807,8857
29370,4281,289,8721,11798,8851
29338,4332,270,8712,11789,8837
29312,4379,249,8702,11779,8831
29294,4422,224,8702,11770,8822
29256,4478,206,8693,11757,8806
