infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
1,0,33939,1,0,0
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,2,1,1
5,0,33935,2,2,1
6,0,33934,2,3,1
8,0,33932,2,3,3
9,0,33931,2,4,3
11,0,33929,3,4,4
13,0,33927,5,4,4
15,0,33925,5,6,4
19,0,33921,6,9,4
22,0,33918,6,11,5
27,0,33913,6,16,5
33,0,33907,7,17,9
38,0,33902,10,18,10
45,0,33895,12,22,11
53,0,33887,14,27,12
64,0,33876,15,30,19
77,0,33863,21,35,21
94,0,33846,25,44,25
116,0,33824,30,53,33
140,0,33800,36,64,40
167,0,33773,44,76,47
197,0,33743,52,88,57
232,0,33708,62,103,67
283,0,33657,85,120,78
355,0,33585,104,145,106
442,0,33498,131,179,132
547,0,33393,156,227,164
676,0,33264,196,282,198
821,0,33119,232,349,240
988,0,32952,275,412,301
1205,0,32735,346,497,362
1465,0,32475,416,616,433
1782,0,32158,508,743,531
2153,0,31787,624,890,639
2593,0,31347,768,1062,763
3120,0,30820,926,1274,920
3731,0,30209,1109,1534,1088
4452,0,29488,1335,1824,1293
5255,0,28685,1580,2132,1543
6137,0,27803,1851,2483,1803
7115,0,26825,2151,2874,2090
8217,0,25723,2451,3313,2453
9301,0,24639,2751,3734,2816
10385,0,23555,3105,4159,3121
11548,0,22392,3464,4595,3489
12815,0,21125,3840,5118,3857
14109,0,19831,4233,5655,4221
15346,0,18594,4594,6154,4598
16683,0,17257,5019,6689,4975
18056,0,15884,5436,7238,5382
19531,0,14409,5884,7830,5817
20995,0,12945,6315,8440,6240
22406,0,11534,6722,9021,6663
23366,0,10574,7017,9412,6937
24272,0,9668,7291,9781,7200
25121,0,8819,7554,10098,7469
25867,0,8073,7766,10386,7715
26537,0,7403,7979,10643,7915
27059,0,6881,8129,10868,8062
27512,0,6428,8272,11038,8202
27860,0,6080,8379,11177,8304
28214,66,5660,8490,11327,8397
28442,202,5296,8557,11402,8483
28496,439,5005,8578,11413,8505
28286,871,4783,8504,11334,8448
27943,1398,4599,8394,11198,8351
27253,2213,4474,8186,10931,8136
26208,3382,4350,7857,10534,7817
24764,4930,4246,7433,9941,7390
23026,6766,4148,6864,9264,6898
20925,8955,4060,6244,8423,6258
18834,11108,3998,5627,7581,5626
16719,13277,3944,4987,6762,4970
15265,14775,3900,4540,6185,4540
14555,15512,3873,4307,5900,4348
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14547,15520,3873,4307,5893,4347
14741,15563,3636,4364,5964,4413
14898,15649,3393,4415,6025,4458
15013,15798,3129,4443,6078,4492
15000,16062,2878,4437,6081,4482
14856,16501,2583,4388,6024,4444
14463,17213,2264,4264,5872,4327
13776,18253,1911,4042,5580,4154
12769,19611,1560,3725,5188,3856
11738,20888,1314,3412,4776,3550
10001,22961,978,2898,4086,3017
8239,25022,679,2400,3335,2504
6498,27001,441,1904,2608,1986
4862,28706,372,1419,1967,1476
2976,30680,284,851,1208,917
1171,32660,109,351,485,335
586,33344,10,179,236,171
420,33515,5,129,175,116
420,33515,5,129,175,116
420,33515,5,129,175,116
420,33515,5,129,175,116
0,33940,0,0,0,0
