infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,1,3,1
5,0,33935,1,3,1
6,0,33934,2,3,1
8,0,33932,4,3,1
12,0,33928,7,4,1
17,0,33923,7,9,1
20,0,33920,8,11,1
24,0,33916,10,13,1
31,0,33909,13,17,1
40,0,33900,16,23,1
51,0,33889,21,29,1
67,0,33873,29,37,1
90,0,33850,36,53,1
116,0,33824,41,60,15
130,0,33810,55,60,15
141,0,33799,59,67,15
154,0,33786,63,76,15
164,0,33776,66,83,15
180,0,33760,74,91,15
200,0,33740,83,102,15
231,0,33709,96,120,15
279,0,33661,112,152,15
333,0,33607,130,188,15
404,0,33536,158,231,15
497,0,33443,185,297,15
614,0,33326,239,358,17
736,0,33204,274,445,17
885,0,33055,323,514,48
1074,0,32866,419,604,51
1275,0,32665,484,706,85
1453,0,32487,574,758,121
1621,0,32319,662,838,121
1822,0,32118,726,940,156
2071,0,31869,845,1070,156
2370,0,31570,969,1245,156
2764,0,31176,1130,1454,180
3226,0,30714,1340,1690,196
3766,0,30174,1568,1978,220
4469,0,29471,1877,2372,220
5319,0,28621,2209,2880,230
6305,0,27635,2554,3484,267
7407,0,26533,3009,4047,351
8671,0,25269,3549,4690,432
9976,0,23964,4064,5378,534
11339,0,22601,4625,6083,631
12719,0,21221,5221,6819,679
14149,0,19791,5790,7636,723
15635,0,18305,6389,8453,793
17089,0,16851,6952,9252,885
18447,0,15493,7514,9981,952
19728,0,14212,8070,10672,986
20903,0,13037,8601,11304,998
21732,0,12208,8932,11779,1021
22449,95,11396,9213,12219,1017
23032,255,10653,9484,12531,1017
23517,552,9871,9661,12836,1020
23773,1038,9129,9784,12981,1008
23687,1794,8459,9767,12942,978
23191,2895,7854,9565,12678,948
22196,4422,7322,9169,12126,901
21181,6041,6718,8713,11610,858
19542,8159,6239,7986,10780,776
17409,10726,5805,7132,9589,688
15161,13326,5453,6219,8331,611
13694,15206,5040,5652,7475,567
11906,17274,4760,4913,6488,505
10547,18866,4527,4336,5752,459
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10080,19440,4420,4148,5487,445
10319,19478,4143,4250,5625,444
10495,19547,3898,4309,5742,444
10675,19663,3602,4379,5858,438
10730,19899,3311,4398,5900,432
10675,20279,2986,4364,5882,429
10366,20932,2642,4205,5747,414
9760,21892,2288,3967,5410,383
8814,23183,1943,3566,4910,338
7535,24885,1520,3009,4232,294
5920,26893,1127,2370,3317,233
4249,28940,751,1691,2399,159
2719,30788,433,1057,1564,98
1083,32630,227,337,708,38
67,33861,12,18,48,1
0,33940,0,0,0,0
