infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,2,1,1
5,0,33935,2,2,1
5,0,33935,2,2,1
6,0,33934,2,3,1
7,0,33933,2,4,1
9,0,33931,3,5,1
11,0,33929,3,7,1
14,0,33926,4,9,1
18,0,33922,8,9,1
24,0,33916,10,13,1
32,0,33908,12,19,1
41,0,33899,17,23,1
54,0,33886,24,29,1
72,0,33868,27,44,1
95,0,33845,37,57,1
123,0,33817,40,61,22
144,0,33796,61,61,22
157,0,33783,68,67,22
180,0,33760,80,78,22
211,0,33729,93,96,22
259,0,33681,113,124,22
317,0,33623,137,158,22
393,0,33547,164,207,22
487,0,33453,203,262,22
622,0,33318,253,347,22
785,0,33155,312,451,22
996,0,32944,393,564,39
1232,0,32708,498,695,39
1519,0,32421,592,851,76
1798,0,32142,716,982,100
2099,0,31841,825,1115,159
2384,0,31556,974,1236,174
2668,0,31272,1076,1373,219
2939,0,31001,1212,1508,219
3222,0,30718,1324,1655,243
3569,0,30371,1473,1844,252
3970,0,29970,1633,2085,252
4449,0,29491,1821,2376,252
5061,0,28879,2050,2759,252
5764,0,28176,2332,3180,252
6677,0,27263,2715,3707,255
7727,0,26213,3104,4354,269
8932,0,25008,3584,5052,296
10285,0,23655,4151,5806,328
11694,115,22131,4722,6570,402
13080,347,20513,5304,7280,496
14356,725,18859,5813,7977,566
15366,1301,17273,6227,8495,644
16126,2199,15615,6552,8888,686
16497,3477,13966,6749,9060,688
16682,4948,12310,6885,9126,671
16351,7013,10576,6747,8963,641
15435,9542,8963,6401,8450,584
14102,12334,7504,5859,7733,510
13078,14401,6461,5414,7197,467
11168,17210,5562,4629,6148,391
9250,19779,4911,3833,5095,322
7160,22479,4301,2956,3957,247
5999,24251,3690,2473,3316,210
4886,25748,3306,2035,2676,175
4745,25951,3244,1974,2598,173
4745,25951,3244,1974,2598,173
4745,26645,2550,1974,2598,173
4745,26645,2550,1974,2598,173
4745,26645,2550,1974,2598,173
4745,26645,2550,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4745,26878,2317,1974,2598,173
4200,27933,1807,1732,2314,154
3190,29435,1315,1286,1782,122
2053,31032,855,809,1171,73
959,32564,417,365,565,29
120,33745,75,43,75,2
0,33940,0,0,0,0
