infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
3,0,33937,1,1,1
4,0,33936,1,2,1
4,0,33936,1,2,1
4,0,33936,1,2,1
5,0,33935,1,3,1
6,0,33934,1,4,1
6,0,33934,1,4,1
7,0,33933,1,5,1
8,0,33932,2,5,1
10,0,33930,3,6,1
13,0,33927,5,7,1
17,0,33923,7,9,1
23,0,33917,13,9,1
31,0,33909,15,15,1
42,0,33898,17,24,1
54,0,33886,21,32,1
72,0,33868,29,42,1
92,0,33848,38,53,1
112,0,33828,43,56,1
124,0,33816,55,56,13
133,0,33807,58,62,13
145,0,33795,63,69,13
159,0,33781,71,75,13
178,0,33762,77,88,13
205,0,33735,86,106,13
239,0,33701,100,126,13
279,0,33661,118,148,13
335,0,33605,137,185,13
408,0,33532,164,231,13
497,0,33443,197,287,13
606,0,33334,242,351,13
754,0,33186,296,410,13
928,0,33012,374,473,48
1085,0,32855,457,547,81
1254,0,32686,522,645,81
1445,0,32495,592,739,87
1671,0,32269,705,827,113
1948,0,31992,831,966,139
2274,0,31666,962,1152,151
2664,0,31276,1089,1370,160
3122,0,30818,1301,1616,204
3665,0,30275,1526,1934,205
4348,0,29592,1812,2331,205
5200,0,28740,2139,2796,205
6181,0,27759,2565,3310,261
7230,0,26710,2957,3882,304
8374,0,25566,3445,4491,386
9481,0,24459,3885,5093,433
10667,0,23273,4352,5718,495
11884,0,22056,4847,6349,586
13078,0,20862,5331,6976,677
13823,0,20117,5648,7375,744
14518,0,19422,5935,7750,773
15257,0,18683,6235,8176,806
16082,0,17858,6543,8670,821
16884,0,17056,6870,9125,843
17718,0,16222,7196,9610,863
18541,0,15399,7535,10082,885
19363,0,14577,7876,10540,899
20105,0,13835,8196,10947,921
20818,58,13064,8478,11357,933
21431,176,12333,8749,11688,947
21847,408,11685,8919,11935,957
22000,711,11229,8984,12033,955
21910,1213,10817,8948,11990,942
21568,1966,10406,8795,11817,926
20849,3059,10032,8520,11402,890
19736,4499,9705,8088,10764,852
18302,6267,9371,7496,9980,796
16392,8462,9086,6692,8953,719
14470,10618,8852,5922,7884,636
12735,12560,8645,5201,6934,572
11333,14135,8472,4617,6164,524
10507,15089,8344,4278,5707,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10474,15128,8338,4263,5689,494
10628,15169,8143,4327,5780,518
10756,15247,7937,4375,5860,518
10837,15387,7716,4416,5901,515
10870,15655,7415,4428,5926,513
10847,16079,7014,4420,5922,502
10689,16749,6502,4366,5830,486
10350,17729,5861,4217,5659,471
9790,19020,5130,3973,5371,443
9201,20268,4471,3725,5058,415
8108,22314,3518,3276,4482,347
6961,24319,2660,2821,3857,281
5826,26303,1811,2346,3248,230
4457,28065,1418,1753,2517,186
2751,30187,1002,1098,1545,107
1350,32185,405,524,771,54
814,33033,93,343,430,40
651,33225,64,270,349,32
651,33225,64,270,349,32
651,33225,64,270,349,32
651,33225,64,270,349,32
0,33939,1,0,0,0
