infected,immune,susceptible,spread,attack,control
1,0,33939,1,0,0
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
2,0,33938,1,0,1
3,0,33937,2,0,1
4,0,33936,2,1,1
5,0,33935,2,2,1
5,0,33935,2,2,1
6,0,33934,2,3,1
8,0,33932,3,4,1
10,0,33930,4,5,1
14,0,33926,4,9,1
18,0,33922,5,12,1
23,0,33917,8,14,1
26,0,33914,9,16,1
29,0,33911,10,18,1
34,0,33906,10,23,1
41,0,33899,12,28,1
48,0,33892,15,32,1
59,0,33881,18,40,1
72,0,33868,22,49,1
91,0,33849,32,58,1
115,0,33825,35,64,1
130,0,33810,50,64,16
142,0,33798,54,72,16
157,0,33783,61,80,16
177,0,33763,70,91,16
207,0,33733,80,111,16
246,0,33694,97,133,16
298,0,33642,120,162,16
372,0,33568,145,211,16
460,0,33480,183,261,16
581,0,33359,231,334,16
741,0,33199,302,407,16
934,0,33006,387,508,32
1105,0,32835,455,608,39
1294,0,32646,523,696,42
1505,0,32435,616,799,75
1728,0,32212,718,910,89
1995,0,31945,797,1030,100
2257,0,31683,933,1132,167
2539,0,31401,1065,1282,192
2872,0,31068,1189,1469,192
3284,108,30548,1352,1718,213
3761,224,29955,1557,1992,211
4375,322,29243,1799,2365,210
5154,436,28350,2103,2823,208
6088,536,27316,2511,3324,226
7192,655,26093,2905,3959,250
8379,753,24808,3401,4597,321
9668,861,23411,3946,5276,377
11034,984,21922,4502,5994,442
12503,1089,20348,5035,6706,532
13868,1211,18861,5686,7356,745
15183,1314,17443,6258,8069,817
16480,1423,16037,6777,8773,850
17782,1522,14636,7312,9440,916
19033,1643,13264,7845,10067,1016
20239,1732,11969,8380,10690,1107
20957,1819,11164,8691,11079,1151
21569,1912,10459,8951,11417,1166
22193,1982,9765,9193,11788,1183
22777,2065,9098,9415,12140,1194
23288,2142,8510,9618,12446,1204
23717,2215,8008,9783,12710,1206
24111,2288,7541,9949,12936,1207
24463,2362,7115,10102,13137,1207
24800,2439,6701,10224,13350,1208
25099,2516,6325,10349,13524,1207
25363,2588,5989,10446,13693,1209
25579,2655,5706,10536,13817,1208
25719,2713,5508,10577,13914,1210
25849,2767,5324,10637,13986,1209
25953,2824,5163,10678,14050,1209
26037,2871,5032,10705,14108,1209
26081,2936,4923,10735,14124,1206
26120,2990,4830,10743,14154,1206
26160,3047,4733,10758,14180,1206
26168,3105,4667,10757,14192,1204
26171,3163,4606,10763,14190,1203
26148,3232,4560,10748,14186,1199
26134,3291,4515,10736,14187,1196
26112,3340,4488,10736,14165,1196
26097,3379,4464,10726,14161,1195
26090,3416,4434,10715,14167,1193
26066,3462,4412,10703,14159,1189
26057,3501,4382,10691,14163,1188
26044,3528,4368,10686,14155,1188
26021,3560,4359,10672,14147,1187
25996,3595,4349,10662,14133,1186
25972,3630,4338,10654,14116,1186
25964,3649,4327,10656,14107,1185
25953,3664,4323,10652,14100,1185
25944,3681,4315,10648,14097,1183
25928,3707,4305,10640,14089,1183
26040,3740,4160,10696,14147,1195
26146,3776,4018,10737,14215,1192
26258,3806,3876,10776,14286,1192
26350,3848,3742,10817,14340,1190
26485,3891,3564,10870,14421,1191
26609,3939,3392,10918,14498,1191
26730,3973,3237,10957,14581,1191
26842,4014,3084,11008,14642,1191
26986,4062,2892,11061,14735,1188
27120,4117,2703,11118,14812,1185
27269,4162,2509,11176,14904,1188
27370,4215,2355,11217,14965,1187
27548,4271,2121,11283,15079,1185
27710,4329,1901,11328,15193,1185
27831,4402,1707,11355,15288,1187
27907,4472,1561,11366,15352,1186
27976,4544,1420,11359,15430,1185
28056,4609,1275,11365,15507,1183
28115,4671,1154,11348,15585,1180
28156,4741,1043,11300,15674,1180
28206,4813,921,11225,15803,1177
28242,4877,821,11127,15941,1173
28228,4962,750,11009,16047,1170
28226,5041,673,10879,16179,1167
28219,5116,605,10650,16403,1165
28197,5200,543,10442,16595,1159
28174,5276,490,10200,16815,1157
28141,5354,445,9959,17024,1156
28103,5432,405,9386,17562,1152
28072,5512,356,9113,17807,1150
28028,5594,318,8765,18113,1148
27974,5680,286,8436,18392,1144
27913,5777,250,7919,18854,1137
27848,5865,227,7495,19216,1134
27783,5950,207,7165,19487,1128
27723,6031,186,6912,19686,1122
27650,6117,173,6590,19935,1122
27567,6209,164,6382,20066,1116
27486,6294,160,6213,20157,1113
27378,6411,151,6133,20135,1107
27287,6508,145,5983,20198,1103
27198,6602,140,5850,20245,1100
27101,6704,135,5751,20251,1096
27030,6781,129,5644,20293,1090
26952,6864,124,5223,20641,1085
26863,6954,123,5139,20644,1077
26774,7045,121,5108,20591,1072
26683,7140,117,5058,20551,1071
26584,7243,113,4798,20718,1065
26496,7333,111,4694,20737,1062
26410,7421,109,4660,20685,1062
26311,7523,106,4604,20647,1057
26227,7612,101,4253,20916,1055
26141,7699,100,4129,20958,1051
26034,7807,99,4101,20884,1046
25947,7895,98,4068,20835,1041
25872,7979,89,3739,21095,1035
25792,8062,86,3537,21224,1028
25700,8156,84,3480,21190,1027
25626,8232,82,3432,21168,1023
25569,8293,78,3205,21340,1021
25497,8371,72,3119,21360,1015
25429,8441,70,2991,21421,1014
25362,8509,69,2941,21405,1013
25302,8574,64,2828,21459,1012
25251,8628,61,2726,21515,1007
25180,8700,60,2671,21504,1002
25127,8753,60,2644,21480,1000
25080,8803,57,2461,21616,1000
25017,8869,54,2420,21600,994
24963,8927,50,2347,21622,991
24922,8973,45,2270,21660,989
24890,9010,40,2137,21761,989
24851,9054,35,2058,21803,987
24808,9101,31,1988,21830,987
24761,9150,29,1903,21869,986
24719,9192,29,1858,21874,984
24677,9235,28,1856,21835,983
24637,9278,25,1839,21813,982
24592,9325,23,1791,21816,982
24549,9371,20,1750,21814,982
24507,9415,18,1706,21818,980
24480,9442,18,1678,21819,980
24435,9487,18,1678,21777,977
24403,9519,18,1678,21745,977
24379,9545,16,1678,21721,977
24346,9578,16,1643,21723,977
24307,9618,15,1644,21684,976
24285,9640,15,1634,21673,975
24269,9656,15,1634,21657,975
24244,9682,14,1634,21633,974
24219,9707,14,1627,21617,972
24205,9721,14,1627,21603,972
24190,9736,14,1627,21588,972
24172,9755,13,1628,21570,971
24154,9773,13,1619,21561,971
24128,9799,13,851,22305,969
24095,9832,13,850,22275,967
24071,9856,13,850,22252,966
24045,9882,13,850,22228,964
24017,9912,11,768,22283,963
23991,9938,11,741,22284,963
23959,9970,11,740,22254,962
23926,10004,10,741,22222,960
23886,10044,10,629,22294,960
23850,10080,10,629,22260,958
23816,10114,10,629,22227,957
23780,10150,10,629,22193,955
23732,10198,10,437,22341,951
23683,10247,10,437,22295,948
23641,10289,10,437,22253,948
23583,10347,10,435,22199,946
23526,10404,10,426,22156,941
23484,10446,10,426,22114,941
23433,10497,10,424,22065,941
23380,10550,10,424,22014,939
23320,10610,10,385,21998,934
23272,10658,10,384,21953,932
23212,10718,10,383,21897,929
23148,10782,10,382,21836,927
23089,10841,10,368,21794,924
23019,10911,10,365,21728,923
22958,10972,10,363,21670,922
22905,11025,10,362,21619,921
22824,11106,10,338,21568,915
22763,11167,10,338,21511,911
22692,11238,10,336,21446,907
22619,11311,10,335,21376,905
22549,11381,10,328,21314,904
22477,11453,10,328,21245,901
22409,11521,10,324,21184,898
22337,11593,10,324,21116,894
22264,11666,10,322,21051,888
22188,11742,10,322,20975,888
22119,11811,10,321,20910,885
22034,11896,10,321,20828,882
21963,11967,10,321,20758,881
21888,12042,10,320,20689,876
21819,12111,10,320,20621,875
21757,12173,10,320,20564,870
21688,12242,10,317,20502,866
21627,12304,9,317,20442,865
21556,12375,9,292,20397,864
21479,12452,9,291,20329,856
21409,12522,9,289,20266,851
21366,12565,9,287,20228,848
21295,12636,9,286,20161,845
21227,12704,9,285,20099,840
21151,12780,9,281,20032,835
21084,12847,9,279,19968,834
21009,12922,9,278,19896,832
20926,13005,9,277,19816,830
20858,13074,8,273,19755,827
20795,13137,8,251,19719,822
20715,13217,8,250,19646,816
20644,13288,8,248,19583,810
20581,13351,8,247,19522,809
20531,13401,8,247,19472,809
20480,13453,7,247,19423,807
20427,13506,7,232,19392,800
20380,13553,7,228,19351,798
20330,13603,7,227,19306,794
20281,13652,7,227,19258,793
20222,13712,6,226,19202,791
20180,13755,5,213,19177,787
20140,13795,5,195,19156,786
20089,13846,5,195,19106,785
20034,13902,4,195,19051,785
19990,13946,4,175,19029,783
19948,13988,4,174,18989,782
19909,14027,4,174,18952,780
19875,14062,3,174,18919,779
19841,14096,3,158,18901,779
19805,14132,3,157,18866,779
19757,14180,3,157,18822,775
19723,14214,3,157,18788,775
19692,14245,3,156,18759,774
19658,14279,3,156,18727,772
19624,14313,3,156,18694,771
19592,14345,3,156,18662,771
19560,14377,3,156,18632,769
19535,14402,3,156,18608,768
19504,14433,3,156,18579,766
19474,14463,3,156,18549,766
19456,14481,3,155,18533,765
19439,14498,3,155,18517,764
19419,14518,3,155,18497,764
19397,14540,3,155,18476,763
19381,14556,3,155,18461,762
19365,14572,3,155,18445,762
19350,14587,3,155,18430,762
19336,14601,3,155,18416,762
19317,14620,3,108,18444,762
19299,14638,3,108,18426,762
19284,14653,3,108,18412,761
19258,14679,3,108,18386,761
19225,14712,3,101,18360,761
19191,14746,3,101,18328,759
19171,14766,3,101,18308,759
19146,14791,3,101,18285,757
19110,14827,3,95,18258,754
19084,14853,3,93,18234,754
19045,14892,3,93,18198,751
19018,14919,3,93,18172,750
18978,14959,3,88,18138,749
18944,14993,3,87,18107,747
18912,15025,3,87,18078,744
18866,15071,3,87,18034,742
18827,15110,3,87,17998,739
18796,15141,3,87,17969,737
18754,15183,3,87,17929,735
18709,15228,3,87,17885,734
18663,15274,3,87,17840,733
18609,15328,3,87,17788,731
18563,15374,3,87,17746,727
18524,15413,3,87,17709,725
18484,15453,3,87,17671,723
18428,15509,3,86,17617,722
18373,15564,3,85,17563,722
18329,15608,3,85,17522,719
18264,15673,3,85,17460,716
18210,15727,3,85,17409,713
18168,15769,3,84,17370,711
18115,15822,3,84,17318,710
18064,15873,3,84,17270,707
18014,15923,3,84,17225,702
17965,15972,3,84,17177,701
17916,16021,3,83,17131,699
17853,16084,3,83,17070,697
17793,16144,3,83,17011,696
17739,16198,3,82,16959,695
17688,16249,3,82,16908,695
17645,16292,3,82,16868,692
17597,16340,3,81,16823,690
17558,16379,3,81,16784,690
17493,16444,3,80,16721,689
17440,16497,3,80,16669,688
17374,16563,3,80,16608,683
17319,16618,3,80,16556,680
17269,16668,3,80,16506,680
17211,16726,3,80,16450,678
17152,16785,3,80,16392,677
17082,16855,3,80,16328,671
17036,16901,3,79,16286,668
16988,16949,3,79,16240,666
16931,17006,3,79,16184,665
16871,17066,3,79,16127,662
16821,17116,3,79,16080,659
16758,17179,3,79,16023,653
16687,17250,3,78,15953,653
16629,17308,3,78,15899,649
16572,17365,3,78,15846,645
16527,17410,3,78,15803,643
16481,17456,3,77,15763,638
16432,17505,3,77,15716,636
16388,17549,3,77,15673,635
16344,17593,3,77,15630,634
16305,17632,3,75,15595,632
16265,17672,3,75,15556,631
16233,17704,3,75,15527,628
16204,17733,3,75,15499,627
16157,17780,3,75,15454,625
16122,17815,3,75,15420,624
16088,17849,3,75,15387,623
16057,17880,3,75,15356,623
16028,17910,2,76,15328,621
16001,17937,2,65,15313,620
15969,17969,2,65,15281,620
15944,17994,2,65,15256,620
15920,18018,2,65,15232,620
15891,18047,2,65,15203,620
15858,18080,2,65,15171,619
15826,18112,2,65,15139,619
15794,18144,2,65,15107,619
15772,18166,2,65,15087,618
15750,18188,2,65,15066,617
15731,18208,1,65,15049,615
15711,18228,1,54,15042,613
15688,18251,1,54,15020,612
15659,18280,1,54,14992,611
15644,18295,1,54,14977,611
15623,18316,1,54,14956,611
15601,18338,1,54,14935,610
15585,18354,1,54,14919,610
15576,18363,1,54,14910,610
15565,18374,1,54,14900,609
15550,18389,1,54,14885,609
15524,18415,1,54,14859,609
15506,18433,1,38,14857,609
15481,18458,1,38,14832,609
15463,18476,1,38,14814,609
15445,18494,1,38,14796,609
15420,18519,1,36,14774,608
15398,18541,1,36,14754,606
15375,18564,1,36,14733,604
15354,18585,1,36,14712,604
15325,18614,1,35,14684,604
15301,18638,1,35,14660,604
15277,18662,1,35,14638,602
15251,18688,1,35,14612,602
15215,18724,1,26,14586,601
15178,18761,1,26,14551,599
15142,18797,1,26,14516,598
15117,18822,1,26,14494,595
15083,18856,1,26,14460,595
15048,18891,1,26,14425,595
15013,18926,1,26,14391,594
14982,18957,1,25,14364,591
14943,18996,1,24,14328,589
14909,19030,1,24,14294,589
14866,19073,1,24,14254,587
14827,19112,1,24,14217,585
14789,19150,1,24,14181,583
14757,19182,1,24,14150,582
14715,19224,1,24,14112,578
14688,19251,1,24,14087,576
14644,19295,1,24,14043,576
14598,19341,1,23,14000,574
14557,19382,1,23,13960,573
14515,19424,1,23,13922,569
14469,19470,1,23,13879,566
14426,19513,1,23,13837,565
14395,19544,1,23,13806,565
14357,19582,1,23,13770,563
14317,19622,1,23,13731,562
14266,19673,1,23,13682,560
14206,19733,1,23,13625,557
14164,19775,1,23,13583,557
14124,19815,1,23,13546,554
14078,19861,1,23,13504,550
14032,19907,1,23,13459,549
13991,19948,1,23,13421,546
13942,19997,1,23,13375,543
13895,20044,1,23,13330,541
13849,20090,1,23,13285,540
13799,20140,1,23,13238,537
13753,20186,1,23,13192,537
13703,20236,1,23,13143,536
13652,20287,1,23,13093,535
13611,20328,1,23,13053,534
13559,20380,1,23,13004,531
13517,20422,1,23,12963,530
13476,20463,1,23,12923,529
13439,20500,1,23,12888,527
13394,20545,1,23,12844,526
13340,20599,1,23,12794,522
13301,20638,1,23,12757,520
13253,20686,1,23,12710,519
13222,20717,1,23,12682,516
13189,20750,1,23,12649,516
13164,20775,1,23,12625,515
13140,20799,1,23,12605,511
13100,20839,1,23,12568,508
13064,20875,1,23,12532,508
13035,20904,1,23,12507,504
12995,20944,1,23,12471,500
12965,20974,1,23,12443,498
